sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
16,2.372,A,5,5.637961,7.557525,4.438312,7.014573,0.415976,0.025185,-2.2753,-0.004209,-2.2819,-0.004229,5.301820,6.886747,-2.2801,0.872918,0.750289,-0.863508,0.127827,0.336141,0.670778
17,2.533,A,5,5.222324,7.047303,4.657847,7.096669,0.428054,0.048745,-2.2820,-0.001910,-2.2980,-0.002423,5.530831,6.881514,-2.2974,0.899106,0.350232,-0.872984,0.215155,-0.308507,0.165789
18,2.682,A,5,6.373001,6.664535,4.783555,7.092315,0.411920,0.042844,-2.2797,0.002462,-2.2925,0.002353,5.765809,6.879513,-2.2939,1.005041,0.644126,-0.982254,0.212802,0.607192,-0.214978
19,2.842,A,5,6.376522,7.084289,5.060955,7.030854,0.443187,0.022581,-2.2655,0.004989,-2.2648,0.006159,6.008239,6.880955,-2.2676,0.959071,0.420687,-0.947284,0.149899,0.368283,0.203335
20,3.005,A,5,6.061925,6.627653,5.300241,7.039335,0.458531,0.025019,-2.2326,0.005497,-2.2299,0.005838,6.257599,6.883293,-2.2325,0.969992,0.321931,-0.957359,0.156042,-0.195674,-0.255640
21,3.154,A,5,6.755816,7.052806,5.458192,6.978470,0.448764,0.005783,-2.2163,0.003741,-2.2056,0.003445,6.511701,6.883221,-2.2069,1.057806,0.297239,-1.053509,0.095249,0.244115,0.169584
22,3.305,A,5,7.179469,7.033862,5.695200,6.988479,0.462725,0.010727,-2.2036,0.000499,-2.1974,-0.000111,6.767866,6.879430,-2.1976,1.078194,0.439621,-1.072666,0.109049,0.411603,0.154431
23,3.464,A,5,7.582498,7.099908,5.961431,6.994676,0.483613,0.014235,-1.8130,0.122761,-1.7634,0.140144,7.018834,6.869841,-1.8296,1.064746,0.608809,-1.057402,0.124835,0.563664,0.230068
24,3.617,A,5,7.226101,7.518893,6.250177,7.010553,0.508417,0.020251,-1.4619,0.013760,-1.4749,-0.026254,7.258850,6.863091,-1.4641,1.019395,0.656619,-1.008673,0.147462,-0.032750,0.655802
25,3.786,A,5,6.981451,6.893267,6.444909,7.087173,0.501748,0.042287,-1.6758,-0.004321,-1.6639,0.047333,7.499557,6.861931,-1.6832,1.078433,0.519053,-1.054649,0.225242,-0.518106,0.031336
26,3.949,A,5,7.505033,7.049364,6.573397,7.061093,0.477488,0.030525,-0.9861,0.139440,-0.9490,0.109304,7.727926,6.857042,-1.0006,1.172422,0.294396,-1.154529,0.204051,-0.222892,0.192322
27,4.117,A,5,8.103453,6.548932,6.758467,7.061682,0.472681,0.028472,-0.7346,0.015179,-0.7284,0.040053,7.963042,6.855536,-0.7452,1.222087,0.337226,-1.204575,0.206146,0.140411,-0.306604
28,4.285,A,5,8.697942,7.145501,7.004841,6.987541,0.487242,0.005012,-0.0736,0.145265,-0.0283,0.127662,8.196834,6.847474,-0.0887,1.200194,0.583035,-1.191993,0.140068,0.501108,0.298027
29,4.443,A,5,8.396285,6.785868,7.304585,7.011934,0.514845,0.013576,0.1618,-0.011339,0.1461,-0.030988,8.435106,6.840080,0.1604,1.143508,0.066677,-1.130521,0.171854,-0.038820,-0.054211
30,4.593,A,5,9.042198,6.178295,7.517247,6.979734,0.513724,0.003464,0.3230,0.085530,0.3918,0.133055,8.667292,6.831908,0.3321,1.159507,0.753501,-1.150046,0.147826,0.374906,-0.653613
31,4.759,A,5,9.388206,6.925772,7.794448,6.861183,0.532267,-0.030826,1.3000,0.178044,1.3896,0.162290,8.893201,6.814585,1.3133,1.099740,0.507339,-1.098753,0.046597,0.495006,0.111187
32,4.938,A,5,9.527493,7.252640,8.083629,6.869595,0.551317,-0.023960,1.7834,0.038933,1.8122,0.024050,9.109184,6.807751,1.8009,1.027418,0.610662,-1.025555,0.061843,0.418309,0.444889
33,5.100,A,5,9.448505,7.332365,8.352219,6.926564,0.561820,-0.004215,2.1318,0.100203,2.2750,0.126060,9.316058,6.805847,2.1282,0.971369,0.542921,-0.963839,0.120718,0.132447,0.526518
34,5.255,A,5,9.202784,7.783738,8.569820,6.989339,0.556094,0.014194,2.8391,0.111203,2.8593,0.076865,9.514520,6.798509,2.8220,0.963781,1.033371,-0.944700,0.190830,-0.311735,0.985230
35,5.409,A,5,10.324385,6.489629,8.717425,7.112360,0.530678,0.047697,3.2792,0.070674,3.2676,0.057700,9.708920,6.791337,3.2402,1.042170,0.685438,-0.991495,0.321023,0.615465,-0.301708
36,5.589,A,5,10.716519,7.328641,9.014829,7.027888,0.550197,0.014948,3.7095,0.086663,3.6544,0.116486,9.902565,6.780992,3.6035,0.921430,0.981041,-0.887736,0.246896,0.813955,0.547648
37,5.758,A,5,10.750961,7.303988,9.315720,7.077738,0.573772,0.025556,4.1189,0.042274,4.1056,0.036080,10.097248,6.767714,4.0905,0.840773,0.845536,-0.781527,0.310024,0.653713,0.536274
38,5.915,A,5,9.784010,6.512118,9.584490,7.118400,0.581910,0.031459,4.5648,0.083038,4.5593,0.067012,10.292283,6.757555,4.5280,0.794468,0.564430,-0.707793,0.360845,-0.508273,-0.245437
39,6.070,A,5,9.898479,7.267860,9.672038,7.035749,0.533908,0.001551,4.9714,0.073351,4.9668,0.073284,10.485049,6.751873,4.9329,0.861146,0.781221,-0.813011,0.283876,-0.586570,0.515987
40,6.208,A,5,10.486453,7.532052,9.744750,7.073876,0.503079,0.011473,5.2986,0.072633,5.3840,0.069789,10.677018,6.748936,5.3514,0.987273,0.805968,-0.932268,0.324940,-0.190565,0.783115
41,6.392,A,5,11.462232,6.780461,9.910791,7.149058,0.478692,0.028700,5.7911,0.067961,5.7775,0.066345,10.872019,6.746336,5.7472,1.042183,0.591198,-0.961229,0.402722,0.590212,0.034125
42,6.579,A,5,10.883303,7.624296,10.189751,7.102127,0.499910,0.006111,6.1553,0.061183,6.1381,0.062339,11.067219,6.741135,6.1105,0.948824,0.902108,-0.877468,0.360993,-0.183916,0.883162
43,6.748,A,5,10.790540,7.104121,10.329176,7.184260,0.493771,0.027210,6.4207,0.057458,6.4681,0.056081,11.261446,6.733126,6.4426,1.035688,0.599491,-0.932270,0.451134,-0.470906,0.370994
44,6.918,A,5,11.342385,6.352462,10.452319,7.182201,0.456500,0.019460,6.7977,0.053841,6.7787,0.052978,11.455589,6.724861,6.7543,1.102593,0.389225,-1.003270,0.457340,-0.113204,-0.372399
45,7.093,A,5,11.621713,7.601047,10.629349,7.064995,0.449140,-0.021924,7.0806,0.053616,7.0837,0.053237,11.652172,6.719670,7.0593,1.079544,0.881903,-1.022823,0.345325,-0.030459,0.881377
46,7.235,A,5,12.324509,6.305910,10.821021,7.148882,0.451614,0.000197,7.4000,0.053383,7.3895,0.052684,11.854368,6.719186,7.3651,1.119127,0.625963,-1.033347,0.429697,0.470141,-0.413276
47,7.386,A,5,11.581694,6.789670,11.089323,7.028598,0.471066,-0.042698,7.6797,0.051998,7.6903,0.050285,12.064647,6.722222,7.6667,1.022312,0.487639,-0.975324,0.306376,-0.482952,0.067448
48,7.542,A,5,12.197626,6.387488,11.351714,6.906950,0.491495,-0.085433,7.9460,0.047836,7.9736,0.047369,12.283550,6.725905,7.9518,0.949260,0.349155,-0.931836,0.181045,-0.085924,-0.338417
49,7.706,A,5,12.572967,6.032330,11.399620,6.905448,0.444273,-0.077231,8.2113,0.044175,8.2322,0.043261,12.509269,6.728012,8.2124,1.123746,0.698593,-1.109649,0.177436,0.063698,-0.695683
50,7.880,A,5,12.855357,7.065505,11.618476,6.773900,0.448954,-0.113555,8.4363,0.040764,8.4704,0.039729,12.738343,6.728623,8.4519,1.120782,0.356625,-1.119867,0.045277,0.117014,0.336882
51,8.038,A,5,13.100283,6.837364,11.847532,6.813335,0.461436,-0.095963,8.6769,0.039977,8.6993,0.040067,12.967280,6.729888,8.6811,1.122853,0.171000,-1.119748,0.083448,0.133003,0.107476
52,8.219,A,5,12.470241,7.360858,12.079952,6.814791,0.472066,-0.092152,8.9114,0.040516,8.9277,0.040664,13.194263,6.734105,8.9094,1.117228,0.957616,-1.114311,0.080686,-0.724023,0.626753
53,8.384,A,5,13.750501,6.471360,12.184386,6.894837,0.446717,-0.061525,9.1565,0.039956,9.1574,0.040579,13.419867,6.741868,9.1391,1.244915,0.427193,-1.235481,0.152968,0.330634,-0.270508
54,8.547,A,5,14.285019,6.801186,12.461723,6.832859,0.469886,-0.082895,9.3778,0.039298,9.3819,0.036971,13.646697,6.751691,9.3644,1.187751,0.640238,-1.184974,0.081168,0.638322,0.049495
55,8.696,A,5,14.549771,7.199324,12.779872,6.827976,0.504202,-0.086924,9.5884,0.035499,9.5909,0.034370,13.878265,6.761307,9.5749,1.100414,0.801735,-1.098393,0.066669,0.671505,0.438018
56,8.855,A,5,14.062763,7.322349,13.093332,6.883636,0.535257,-0.073037,9.7872,0.032188,9.7797,0.032433,14.117296,6.769708,9.7653,1.030282,0.555325,-1.023964,0.113928,-0.054533,0.552641
57,9.024,A,5,14.119005,6.780916,13.289904,6.951225,0.528850,-0.052926,9.9738,0.030114,9.9550,0.028675,14.364302,6.778073,9.9412,1.088262,0.245313,-1.074398,0.173153,-0.245297,0.002843
58,9.192,A,5,15.353309,6.624137,13.464700,6.929738,0.513096,-0.060586,10.1414,0.030096,10.1291,0.031064,14.617355,6.788768,10.1150,1.161244,0.754142,-1.152656,0.140970,0.735953,-0.164631
59,9.347,A,5,14.793942,6.684240,13.796350,6.887318,0.544074,-0.080547,10.3121,0.031515,10.3099,0.032114,14.873090,6.803391,10.2952,1.080005,0.143043,-1.076740,0.083927,-0.079148,-0.119151
60,9.499,A,5,14.500974,7.785651,13.998197,6.858905,0.533865,-0.088412,10.4904,0.032021,10.4947,0.032315,15.128458,6.821372,10.4799,1.130884,1.150466,-1.130261,0.037533,-0.627484,0.964280
61,9.662,A,5,15.895461,6.475809,14.125134,6.998515,0.510882,-0.043102,10.6914,0.030747,10.6738,0.030535,15.382153,6.840340,10.6600,1.266932,0.629577,-1.257019,0.158176,0.513308,-0.364530
62,9.826,A,5,15.581384,7.308764,14.438543,6.925692,0.535081,-0.074280,10.8400,0.027068,10.8381,0.026432,15.634813,6.857940,10.8256,1.198187,0.453979,-1.196270,0.067752,-0.053428,0.450824
63,9.999,A,5,16.445861,7.139483,14.660978,6.985778,0.536133,-0.058816,10.9972,0.025117,10.9848,0.026252,15.888460,6.873614,10.9736,1.232596,0.617561,-1.227482,0.112164,0.557400,0.265869
64,10.180,A,5,15.956383,8.091485,14.979121,7.013259,0.563305,-0.059753,11.1373,0.023749,11.1212,0.023967,16.145688,6.889191,11.1104,1.173146,1.217107,-1.166567,0.124068,-0.189305,1.202295
65,10.333,A,5,16.578703,7.720119,15.179128,7.179368,0.559778,-0.014627,11.3014,0.024457,11.2603,0.025889,16.408605,6.907613,11.2488,1.259152,0.830120,-1.229477,0.271755,0.170097,0.812506
66,10.503,A,5,16.919795,7.234945,15.441110,7.269528,0.570902,-0.000573,11.4586,0.026026,11.4099,0.028287,16.677928,6.930679,11.3975,1.282395,0.388687,-1.236818,0.338849,0.241867,0.304266
67,10.663,A,5,17.227151,6.637632,15.715679,7.275372,0.579909,-0.013635,11.6068,0.027329,11.5665,0.027503,16.952716,6.957730,11.5540,1.277167,0.421637,-1.237036,0.317642,0.274436,-0.320098
68,10.817,A,5,17.245453,6.952014,15.996291,7.190145,0.584610,-0.052032,11.7329,0.025931,11.7187,0.026229,17.230781,6.986152,11.7069,1.251231,0.037158,-1.234490,0.203993,0.014673,-0.034138
69,10.973,A,5,17.378411,6.840744,16.238858,7.161227,0.580623,-0.067492,11.8611,0.023205,11.8568,0.022350,17.509630,7.013351,11.8464,1.279347,0.216822,-1.270772,0.147875,-0.131219,-0.172608
70,11.134,A,5,18.387987,7.732294,16.464983,7.118577,0.571534,-0.084278,11.9756,0.021518,11.9807,0.020587,17.787490,7.038675,11.9712,1.324918,0.917445,-1.322507,0.079902,0.600498,0.693620
71,11.293,A,5,18.047051,7.586259,16.807472,7.213969,0.604976,-0.065745,12.1059,0.020681,12.0981,0.021405,18.063877,7.063653,12.0887,1.265365,0.522877,-1.256405,0.150316,-0.016826,0.522606
72,11.458,A,5,17.681855,7.838876,17.038419,7.274234,0.615943,-0.054964,12.2106,0.021619,12.2207,0.023993,18.335380,7.089656,12.2105,1.310030,0.994196,-1.296961,0.184578,-0.653525,0.749221
73,11.652,A,5,18.930281,6.584932,17.202653,7.367265,0.577758,-0.029796,12.3841,0.023528,12.3552,0.024673,18.597843,7.116594,12.3440,1.417530,0.627040,-1.395190,0.250671,0.332438,-0.531662
74,11.841,A,5,19.698566,6.982606,17.515545,7.259588,0.590072,-0.075768,12.5003,0.026133,12.4991,0.025476,18.856178,7.144646,12.4875,1.345552,0.857831,-1.340633,0.114942,0.842388,-0.162040
75,12.000,A,5,18.614667,8.065782,17.901116,7.223707,0.625204,-0.099713,12.6398,0.025375,12.6432,0.025481,19.114662,7.172734,12.6319,1.214616,1.023489,-1.213546,0.050973,-0.499996,0.893048
76,12.151,A,5,19.291018,7.280888,18.065937,7.353471,0.603666,-0.060038,12.7936,0.022886,12.7798,0.023219,19.374933,7.199656,12.7692,1.318003,0.116792,-1.308997,0.153816,-0.083915,0.081232
77,12.308,A,5,20.476955,7.827574,18.294444,7.348611,0.610000,-0.069861,12.8908,0.022003,12.9099,0.023987,19.635283,7.225125,12.8996,1.346514,1.035064,-1.340840,0.123486,0.841672,0.602449
78,12.476,A,5,20.204794,7.519364,18.688200,7.427981,0.638214,-0.061180,13.0573,0.023971,13.0417,0.022248,19.891464,7.249889,13.0309,1.216372,0.413270,-1.203264,0.178092,0.313330,0.269475
79,12.629,A,5,20.895394,8.469912,18.975651,7.449912,0.643033,-0.065402,13.1936,0.025171,13.1822,0.025902,20.138803,7.274815,13.1706,1.176258,1.414456,-1.163153,0.175097,0.756590,1.195097
80,12.778,A,5,20.916554,7.294823,19.323782,7.610531,0.673411,-0.033232,13.3651,0.026372,13.3315,0.025664,20.374518,7.299859,13.3193,1.095702,0.542059,-1.050736,0.310671,0.542036,-0.005036
81,12.938,A,5,20.891331,7.060156,19.625284,7.575341,0.674233,-0.058682,13.4981,0.026303,13.4836,0.026141,20.599045,7.323934,13.4715,1.005692,0.393712,-0.973761,0.251407,0.292285,-0.263778
82,13.102,A,5,21.129042,7.410076,19.878655,7.508104,0.658953,-0.087294,13.6232,0.025198,13.6300,0.024298,20.815773,7.345794,13.6186,0.951071,0.319796,-0.937118,0.162309,0.313269,0.064281
83,13.256,A,5,20.643800,8.221133,20.128908,7.500351,0.648427,-0.095225,13.7525,0.022691,13.7658,0.023839,21.029363,7.365256,13.7553,0.910534,0.938714,-0.900456,0.135096,-0.385563,0.855877
84,13.421,A,5,21.659577,6.606682,20.268393,7.614117,0.615297,-0.060193,13.9060,0.022784,13.8949,0.021758,21.243582,7.383680,13.8846,1.002045,0.881350,-0.975189,0.230437,0.415995,-0.776998
85,13.580,A,5,21.832043,8.920523,20.535031,7.472246,0.605935,-0.111380,14.0015,0.023162,14.0276,0.023732,21.459699,7.403175,14.0166,0.927244,1.562365,-0.924668,0.069071,0.372345,1.517348
86,13.751,A,5,22.500062,8.611856,20.787617,7.692589,0.617847,-0.051574,14.1862,0.025203,14.1717,0.026327,21.676174,7.425058,14.1597,0.927958,1.444743,-0.888557,0.267530,0.823888,1.186798
87,13.921,A,5,22.150842,8.127194,21.101968,7.839909,0.641211,-0.024539,14.3583,0.026606,14.3257,0.027048,21.889552,7.448775,14.3132,0.879360,0.726997,-0.787584,0.391134,0.261291,0.678419
88,14.067,A,5,21.749912,7.648847,21.318804,7.895964,0.627494,-0.020588,14.5140,0.026391,14.4805,0.025938,22.096039,7.472050,14.4683,0.885323,0.388666,-0.777235,0.423914,-0.346127,0.176797
89,14.218,A,5,22.590357,8.196897,21.442101,7.872302,0.583121,-0.033631,14.6473,0.024641,14.6269,0.024912,22.293263,7.492388,14.6156,0.932100,0.764590,-0.851162,0.379914,0.297095,0.704509
90,14.379,A,5,22.347343,7.119747,21.668582,7.931983,0.579638,-0.028492,14.7857,0.023394,14.7615,0.021621,22.481240,7.508848,14.7511,0.916218,0.411494,-0.812658,0.423135,-0.133896,-0.389101
91,14.549,A,5,23.068197,7.637445,21.824697,7.822233,0.544425,-0.067621,14.8848,0.021979,14.8886,0.019129,22.662115,7.522629,14.8785,0.889399,0.422002,-0.837418,0.299604,0.406082,0.114816
92,14.708,A,5,22.706061,7.309155,22.062609,7.801884,0.543313,-0.082253,15.0031,0.022967,15.0171,0.023628,22.839255,7.536276,15.0066,0.820808,0.263296,-0.776646,0.265608,-0.133194,-0.227121
93,14.858,A,5,23.776529,8.186096,22.211241,7.734213,0.513310,-0.102305,15.1281,0.024809,15.1546,0.023767,23.016021,7.552030,15.1432,0.825143,0.990157,-0.804779,0.182184,0.760508,0.634066
94,15.019,A,5,24.189009,9.054490,22.495097,7.805265,0.535736,-0.090175,15.1659,-0.026750,15.1481,-0.075168,23.194394,7.571678,15.1810,0.737279,1.785494,-0.699298,0.233587,0.994615,1.482812
95,15.182,A,5,23.904548,8.032910,22.799916,7.996909,0.570235,-0.046765,14.7508,-0.041364,14.7315,-0.001255,23.371875,7.595230,14.7336,0.698915,0.689424,-0.571958,0.401679,0.532673,0.437680
96,15.333,A,5,24.377478,7.894419,23.019014,8.012024,0.562973,-0.052898,15.1081,0.089911,15.1193,0.063528,23.557320,7.616641,15.0888,0.667907,0.865922,-0.538305,0.395383,0.820158,0.277778
97,15.502,A,5,23.223030,8.113538,23.275420,8.003647,0.565529,-0.067840,14.8754,-0.106945,14.8456,-0.145400,23.734531,7.638146,14.9105,0.586834,0.698306,-0.459111,0.365501,-0.511501,0.475392
98,15.656,A,5,23.878148,8.649606,23.321809,8.027527,0.510182,-0.056043,14.5570,-0.006350,14.5331,0.025551,23.903229,7.658605,14.5229,0.688587,0.991319,-0.581420,0.368922,-0.025081,0.991001
99,15.817,A,5,23.979070,8.146487,23.453669,8.127608,0.491804,-0.030331,14.4697,-0.068077,14.3978,-0.117889,24.066991,7.677039,14.4503,0.761036,0.477610,-0.613321,0.450569,-0.087921,0.469448
100,15.965,A,5,24.233616,7.642957,23.578656,8.139122,0.467168,-0.032434,13.8889,-0.059575,13.8519,-0.019402,24.219849,7.699773,13.8621,0.777275,0.058460,-0.641193,0.439349,0.013767,-0.056816
101,16.124,A,5,24.981855,7.663244,23.711789,8.071598,0.453803,-0.058895,13.6039,-0.094713,13.3887,-0.122390,24.371414,7.723474,13.4467,0.745853,0.613405,-0.659625,0.348125,0.610440,-0.060229
102,16.276,A,5,24.558570,6.884127,23.953885,8.015711,0.451309,-0.083471,12.8854,-0.093062,12.8766,-0.110679,24.523586,7.749473,12.9272,0.628841,0.866053,-0.569701,0.266238,0.034984,-0.865346
103,16.439,A,5,25.104237,8.381828,24.086378,7.847913,0.421570,-0.130617,12.2282,-0.114027,12.2240,-0.117591,24.679059,7.777333,12.2780,0.596869,0.739047,-0.592682,0.070580,0.425178,0.604496
104,16.620,A,5,24.825042,7.590099,24.280616,7.923577,0.430229,-0.106122,11.5223,-0.127435,11.5049,-0.131886,24.838566,7.805967,11.5652,0.570211,0.216292,-0.557950,0.117610,-0.013524,-0.215868
105,16.768,A,5,25.292265,7.619942,24.404342,7.871671,0.408694,-0.115864,10.7231,-0.140470,10.7120,-0.142989,24.999175,7.835432,10.7779,0.595935,0.363783,-0.594833,0.036240,0.293091,-0.215490
106,16.915,A,5,24.952324,7.966643,24.579161,7.829756,0.404901,-0.124540,9.8250,-0.152261,9.8531,-0.154474,25.156579,7.866050,9.9241,0.578557,0.227682,-0.577418,-0.036294,-0.204255,0.100593
107,17.082,A,5,25.789777,7.710916,24.673618,7.844939,0.383454,-0.110353,8.9459,-0.161976,8.9332,-0.164189,25.307271,7.898033,9.0090,0.635873,0.517518,-0.633653,-0.053095,0.482506,-0.187118
108,17.237,A,5,25.110121,7.648660,24.878145,7.819561,0.393281,-0.116073,7.9617,-0.173616,7.9540,-0.174600,25.450113,7.931064,8.0345,0.582736,0.441980,-0.571968,-0.111503,-0.339992,-0.282404
109,17.390,A,5,25.471908,7.896411,24.951616,7.787864,0.363935,-0.114368,6.9154,-0.184514,6.9150,-0.185889,25.586316,7.964417,7.0003,0.658799,0.133094,-0.634700,-0.176554,-0.114408,-0.068006
110,17.545,A,5,25.476997,7.436840,25.065264,7.796904,0.352346,-0.103151,6.0099,-0.119972,6.0418,-0.073502,25.719761,7.995729,6.0768,0.684030,0.609336,-0.654497,-0.198825,-0.242764,-0.558889
111,17.706,A,5,25.705507,9.008606,25.161260,7.736580,0.333394,-0.112133,5.4103,-0.151467,5.3999,-0.197249,25.849410,8.021338,5.4883,0.744740,0.997700,-0.688150,-0.284758,-0.143903,0.987267
112,17.871,A,5,25.935906,9.029153,25.371193,8.078792,0.374838,-0.002053,4.0007,-0.242762,3.9381,-0.221572,25.982817,8.058886,4.0410,0.611947,0.971400,-0.611624,0.019905,-0.046911,0.970266
113,18.034,A,5,26.864652,8.503629,25.407174,8.080867,0.338827,-0.001840,3.2428,-0.077078,3.2503,-0.067327,26.117499,8.088429,3.2794,0.710365,0.854768,-0.710325,-0.007562,0.747153,0.415200
114,18.180,A,5,26.048455,9.156725,25.657263,8.144811,0.372387,0.007430,2.3756,-0.203524,2.3150,-0.250283,26.252968,8.120080,2.4281,0.596219,1.056627,-0.595705,0.024732,-0.204513,1.036646
115,18.327,A,5,26.061721,7.780750,25.751835,8.297535,0.359525,0.048588,1.4380,-0.107598,1.4362,-0.062440,26.386472,8.153550,1.4657,0.650766,0.494411,-0.634637,0.143985,-0.324751,-0.372800
116,18.488,A,5,26.044259,8.937802,25.832254,8.225662,0.335844,0.019749,0.6618,-0.176322,0.6296,-0.181408,26.513925,8.183191,0.7148,0.682992,0.888833,-0.681671,0.042472,-0.469666,0.754612
117,18.652,A,5,26.821497,7.601252,25.896476,8.333910,0.316094,0.048055,-0.0577,-0.123020,-0.0873,-0.139293,26.633929,8.211385,-0.0241,0.747563,0.638314,-0.737454,0.122525,0.187567,-0.610134
118,18.801,A,5,26.994009,8.114422,26.064521,8.228593,0.323355,0.007706,-0.8246,-0.119211,-0.8299,-0.128135,26.755001,8.238852,-0.7720,0.690556,0.269458,-0.690480,-0.010259,0.239008,-0.124430
119,18.956,A,5,27.437489,7.423151,26.234156,8.211271,0.332667,-0.001123,-1.5424,-0.120638,-1.5334,-0.119742,26.880435,8.266172,-1.4789,0.648607,1.010442,-0.646279,-0.054901,0.557054,-0.843021
120,19.116,A,5,27.220043,8.165778,26.445201,8.092040,0.351383,-0.038887,-2.2239,-0.114336,-2.1953,-0.113399,27.011347,8.293855,-2.1436,0.601041,0.244863,-0.566146,-0.201815,0.208696,-0.128078
121,19.277,A,5,26.831063,8.704723,26.628576,8.185281,0.364370,-0.004411,-2.8433,-0.108207,-2.8235,-0.107745,27.148961,8.321721,-2.7744,0.537975,0.497744,-0.520385,-0.136441,-0.317898,0.383001
122,19.441,A,5,27.577095,7.421594,26.663540,8.182972,0.329362,-0.003986,-3.4450,-0.103699,-3.4227,-0.100352,27.293602,8.348888,-3.3757,0.651542,0.969662,-0.630062,-0.165916,0.283493,-0.927295
123,19.600,A,5,28.611963,8.257228,26.831060,8.066586,0.337158,-0.037987,-4.0313,-0.098761,-3.9976,-0.097889,27.444501,8.374480,-3.9524,0.686374,1.173335,-0.613442,-0.307893,1.167462,-0.117251
124,19.754,A,5,27.144836,8.550135,27.128787,8.088306,0.383207,-0.026691,-4.5786,-0.095084,-4.5501,-0.094789,27.600460,8.398283,-4.5067,0.564413,0.480263,-0.471673,-0.309977,-0.455624,0.151852
125,19.912,A,5,27.803191,8.132524,27.167834,8.151589,0.347045,-0.003793,-5.1007,-0.090454,-5.0784,-0.088986,27.760575,8.420914,-5.0371,0.651060,0.291522,-0.592741,-0.269326,0.042616,-0.288391
