sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
84,13.829,B,1,17.645067,-26.159725,16.811272,-25.272349,0.723762,0.142638,-14.3478,-0.004626,-14.3469,-0.004362,18.396227,-25.659855,-14.3452,1.631638,0.902281,-1.584955,0.387506,-0.751160,-0.499870
85,14.017,B,1,18.329487,-25.212271,17.006480,-25.409012,0.699281,0.099878,-14.3997,-0.003960,-14.3691,-0.003771,18.702724,-25.691055,-14.3673,1.719532,0.607075,-1.696244,0.282043,-0.373237,0.478784
86,14.187,B,1,18.931091,-25.062260,17.271549,-25.387030,0.686564,0.112776,-14.4057,-0.001806,-14.3835,-0.000225,19.006782,-25.723260,-14.3832,1.767508,0.665320,-1.735233,0.336231,-0.075691,0.661001
87,14.359,B,1,19.108026,-24.680227,17.585943,-25.344391,0.688065,0.133558,-14.3900,0.000655,-14.3813,0.001524,19.307685,-25.755533,-14.3820,1.770150,1.093685,-1.721741,0.411142,-0.199659,1.075307
88,14.512,B,1,19.122675,-26.352461,17.880648,-25.249077,0.679883,0.165415,-14.3517,0.002544,-14.3663,0.003127,19.608862,-25.787798,-14.3679,1.810232,0.745133,-1.728213,0.538720,-0.486187,-0.564664
89,14.668,B,1,19.796184,-25.616997,18.133414,-25.414873,0.679492,0.115810,-14.3658,0.004081,-14.3425,0.004617,19.913331,-25.820889,-14.3446,1.825638,0.235150,-1.779917,0.406016,-0.117147,0.203893
90,14.825,B,1,20.112957,-25.060760,18.447697,-25.450491,0.687420,0.113996,-14.3407,0.004709,-14.3164,0.002933,20.223561,-25.856523,-14.3185,1.821690,0.803413,-1.775864,0.406031,-0.110604,0.795763
91,14.992,B,1,19.431133,-25.823221,18.763068,-25.397928,0.688301,0.137667,-14.2935,0.007380,-14.2780,0.029754,20.538796,-25.894879,-14.2900,1.843955,1.109979,-1.775728,0.496952,-1.107663,0.071658
92,15.165,B,1,21.650859,-25.235586,18.930186,-25.464743,0.655307,0.113516,-13.7010,0.123624,-13.6521,0.093976,20.845887,-25.937606,-13.6964,1.973197,1.068088,-1.915701,0.472863,0.804972,0.702020
93,15.352,B,1,20.521690,-25.753131,19.400198,-25.434500,0.706104,0.141786,-13.5804,-0.027925,-13.6061,-0.070434,21.150079,-25.976495,-13.5752,1.831895,0.666906,-1.749880,0.541995,-0.628389,0.223364
94,15.518,B,1,21.214403,-26.559181,19.636811,-25.484880,0.689612,0.126617,-13.6008,0.053660,-13.5725,0.108807,21.447841,-26.012630,-13.6196,1.886359,0.594316,-1.811030,0.527750,-0.233438,-0.546551
95,15.677,B,1,20.662540,-25.292598,19.939717,-25.648744,0.702282,0.085445,-12.8802,0.102558,-12.8554,0.063419,21.729369,-26.051084,-12.8858,1.834321,1.308979,-1.789653,0.402340,-1.066830,0.758486
96,15.839,B,1,21.917796,-25.060112,20.115241,-25.602362,0.661948,0.100116,-12.6604,0.055083,-12.6436,0.101536,22.013688,-26.086532,-12.6878,1.959215,1.030890,-1.898448,0.484170,-0.095893,1.026420
97,15.997,B,1,22.486234,-25.971289,20.448537,-25.525209,0.669821,0.132577,-11.8644,0.123627,-11.8799,0.084271,22.288747,-26.126628,-11.9208,1.935996,0.251259,-1.840211,0.601419,0.197487,0.155339
98,16.139,B,1,22.882770,-25.658901,20.818535,-25.592093,0.697367,0.121802,-11.2955,0.118674,-11.2913,0.131160,22.566319,-26.168016,-11.3514,1.840228,0.599449,-1.747785,0.575923,0.316451,0.509115
99,16.309,B,1,22.435765,-25.163437,21.194900,-25.602923,0.719567,0.128135,-10.5087,0.137570,-10.5140,0.143989,22.841414,-26.212211,-10.5803,1.755632,1.124490,-1.646515,0.609288,-0.405650,1.048773
100,16.488,B,1,23.011754,-26.605227,21.450299,-25.537000,0.699377,0.146918,-9.6492,0.150886,-9.6700,0.154843,23.114136,-26.257040,-9.7410,1.812957,0.362927,-1.663837,0.720041,-0.102382,-0.348187
101,16.680,B,1,23.713577,-26.551105,21.752292,-25.693193,0.709544,0.101858,-8.7533,0.166112,-8.7356,0.170794,23.381899,-26.301287,-8.8135,1.739367,0.415235,-1.629607,0.608094,0.331679,-0.249818
102,16.850,B,1,23.299365,-25.747433,22.114212,-25.821042,0.733757,0.073226,-7.7584,0.180929,-7.7191,0.182114,23.642678,-26.344644,-7.8032,1.615663,0.688857,-1.528465,0.523602,-0.343313,0.597211
103,17.035,B,1,23.786071,-26.344339,22.361921,-25.811595,0.713758,0.079788,-6.6598,0.192888,-6.6291,0.196793,23.895472,-26.387817,-6.7187,1.638234,0.117724,-1.533551,0.576222,-0.109401,0.043479
104,17.197,B,1,24.003964,-25.700202,22.629124,-25.890218,0.725718,0.062235,-5.7515,0.201802,-5.4742,0.205233,24.140920,-26.432016,-5.5688,1.605949,0.744519,-1.511796,0.541797,-0.136957,0.731814
105,17.356,B,1,25.061206,-26.443416,22.916294,-25.861926,0.698324,0.073372,-4.2303,0.215084,-4.2594,0.217356,24.381492,-26.478114,-4.3588,1.589494,0.680599,-1.465198,0.616188,0.679714,0.034698
106,17.523,B,1,24.512369,-25.388851,23.288407,-25.946164,0.744580,0.057628,-3.2769,0.223180,-2.9842,0.228368,24.620267,-26.525997,-3.0885,1.452604,1.142254,-1.331860,0.579834,-0.107897,1.137146
107,17.677,B,1,23.884286,-25.897762,23.554250,-25.859190,0.708828,0.083477,-1.6488,0.235706,-1.6453,0.237615,24.859324,-26.574755,-1.7548,1.488372,1.187020,-1.305073,0.715565,-0.975038,0.676993
108,17.836,B,1,25.132760,-26.351237,23.671877,-25.858042,0.655366,0.075722,-0.2461,0.246901,-0.2414,0.249457,25.098931,-26.623421,-0.3560,1.619348,0.274278,-1.427054,0.765379,0.033829,0.272184
109,18.020,B,1,25.173886,-26.065767,23.953397,-25.923339,0.658834,0.054505,1.2015,0.256845,1.2234,0.258709,25.337557,-26.671727,1.1041,1.573526,0.627675,-1.384160,0.748388,-0.163670,0.605960
110,18.209,B,1,25.601870,-26.595168,24.198838,-25.936631,0.649587,0.048414,2.7178,0.265800,2.7408,0.267803,25.572767,-26.720245,2.6176,1.581686,0.128419,-1.373928,0.783614,0.029103,0.125077
111,18.367,B,1,25.343597,-26.819549,24.470682,-26.025829,0.651011,0.019934,4.2627,0.274363,4.3028,0.277158,25.802371,-26.769846,4.1764,1.525437,0.461458,-1.331689,0.744017,-0.458774,-0.049703
112,18.509,B,1,26.124241,-25.852444,24.663580,-26.136505,0.628882,-0.014430,5.8464,0.280912,5.9052,0.281880,26.025262,-26.821072,5.7756,1.524076,0.973672,-1.361681,0.684567,0.098979,0.968628
113,18.658,B,1,26.237018,-26.371488,24.928572,-26.089227,0.644956,0.001991,7.1703,0.286209,7.5303,0.258482,26.242158,-26.873769,7.4095,1.530038,0.502307,-1.313586,0.784542,-0.005140,0.502281
114,18.809,B,1,26.480726,-25.737973,25.194736,-26.120504,0.628603,-0.009826,8.6289,0.184686,8.6416,0.217357,26.461610,-26.922900,8.5432,1.499603,1.185081,-1.266874,0.802396,0.019116,1.184927
115,18.972,B,1,26.708656,-26.769106,25.445700,-26.053742,0.624654,0.007567,10.3291,0.340088,10.3841,0.383016,26.685531,-26.972572,10.2095,1.543187,0.204777,-1.239830,0.918830,0.023126,0.203467
116,19.138,B,1,26.947457,-26.580617,25.693079,-26.147096,0.619107,-0.026052,12.0601,0.249573,12.0693,0.200495,26.915273,-27.019296,11.9756,1.501496,0.439858,-1.222194,0.872200,0.032184,0.438679
117,19.311,B,1,27.602219,-26.487560,25.938732,-26.200366,0.613536,-0.045370,13.1034,0.204619,13.1570,0.257007,27.151486,-27.058890,13.0411,1.485878,0.727721,-1.212754,0.858524,0.450734,0.571329
118,19.492,B,1,27.121543,-26.333315,26.244830,-26.232043,0.626323,-0.059113,14.7655,0.270903,14.7950,0.225691,27.391344,-27.103397,14.6899,1.440053,0.815977,-1.146514,0.871354,-0.269801,0.770082
119,19.658,B,1,26.934946,-25.197778,26.435021,-26.236176,0.603934,-0.061694,15.8198,0.193866,15.8433,0.234138,27.632326,-27.141163,15.7382,1.500847,2.064724,-1.197305,0.904987,-0.697380,1.943385
