sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
16,2.678,A,1,5.436122,7.204652,4.722711,6.795928,0.456348,0.002701,-2.6730,0.000258,-2.6686,-0.000445,5.254883,6.817271,-2.6686,0.532600,0.427682,-0.532172,-0.021343,0.181239,0.387381
17,2.886,A,1,5.828455,6.447862,4.873066,6.855212,0.443094,0.021869,-2.6694,-0.001551,-2.6748,-0.001243,5.484301,6.812558,-2.6748,0.612721,0.501443,-0.611235,0.042653,0.344154,-0.364696
18,3.058,A,1,6.198765,6.617646,5.058369,6.794548,0.443415,0.003770,-2.2770,0.121717,-2.2268,0.128912,5.711450,6.800656,-2.2268,0.653110,0.520546,-0.653082,-0.006108,0.487315,-0.183010
19,3.233,A,1,6.079647,8.054470,5.273110,6.766903,0.451384,-0.002084,-2.0076,-0.006337,-1.9981,-0.038103,5.936207,6.791249,-1.9981,0.663544,1.271340,-0.663097,-0.024346,0.143440,1.263222
20,3.395,A,1,6.653437,6.785962,5.435175,6.957783,0.441192,0.056674,-2.1963,-0.001849,-2.1932,0.051917,6.163811,6.785829,-2.1932,0.748652,0.489626,-0.728636,0.171954,0.489626,0.000132
21,3.557,A,1,7.376380,6.103469,5.659595,6.936186,0.452722,0.045996,-1.5297,0.130201,-1.4929,0.098803,6.380252,6.776684,-1.4929,0.738097,1.202285,-0.720657,0.159503,0.996128,-0.673215
22,3.715,A,1,7.836354,6.669642,5.959547,6.815291,0.486300,0.008135,-1.3354,0.015829,-1.3048,0.046519,6.601709,6.772461,-1.3048,0.643589,1.238919,-0.642162,0.042830,1.234645,-0.102818
23,3.892,A,1,7.964940,7.095955,6.286478,6.793623,0.522422,0.004209,-0.6566,0.141985,-0.6011,0.118711,6.815411,6.761952,-0.6011,0.529880,1.197070,-0.528933,0.031672,1.149529,0.334003
24,4.087,A,1,7.348001,6.778949,6.587214,6.839018,0.545619,0.019797,-0.2768,0.026872,-0.2836,-0.018273,7.031599,6.750200,-0.2836,0.453174,0.317706,-0.444385,0.088818,0.316402,0.028749
25,4.259,A,1,8.454125,6.575591,6.753233,6.831797,0.526774,0.016340,-0.1049,0.078845,-0.0618,0.123323,7.247953,6.737541,-0.0618,0.503619,1.216996,-0.494720,0.094256,1.206172,-0.161950
26,4.432,A,1,8.262077,6.055723,7.057810,6.795622,0.551374,0.005623,0.8881,0.186267,0.9430,0.165533,7.467083,6.722021,0.9430,0.415839,1.037289,-0.409273,0.073602,0.794994,-0.666298
27,4.624,A,1,8.228481,6.571662,7.290703,6.686936,0.552200,-0.026226,1.3905,0.049605,1.4027,0.038294,7.687743,6.713115,1.4027,0.397902,0.558933,-0.397040,-0.026179,0.540738,-0.141453
28,4.813,A,1,8.690638,7.057790,7.483830,6.668805,0.540533,-0.028066,1.8110,0.104982,1.8377,0.113133,7.909474,6.704728,1.8377,0.427158,0.857246,-0.425644,-0.035923,0.781164,0.353062
29,4.997,A,1,8.240313,6.821531,7.715902,6.726390,0.541564,-0.007677,2.4849,0.120924,2.4922,0.123395,8.132075,6.696047,2.4922,0.417278,0.165715,-0.416173,0.030343,0.108237,0.125483
30,5.181,A,1,8.306719,6.432257,7.846174,6.742474,0.512611,-0.002663,2.9707,0.042815,2.9403,0.033645,8.357304,6.688080,2.9403,0.514016,0.260776,-0.511130,0.054394,-0.050585,-0.255823
31,5.399,A,1,9.894703,6.711561,7.964190,6.698679,0.483597,-0.016125,3.4369,0.104840,3.4392,0.125999,8.586345,6.678075,3.4392,0.622496,1.308786,-0.622155,0.020604,1.308358,0.033486
32,5.609,A,1,9.144890,6.779563,8.298876,6.702524,0.522159,-0.014929,3.9447,0.060597,3.9185,0.035850,8.820728,6.668410,3.9185,0.522966,0.342690,-0.521852,0.034114,0.324162,0.111153
33,5.799,A,1,10.199698,6.505046,8.475285,6.716392,0.509304,-0.010795,4.3952,0.100833,4.3931,0.100080,9.060591,6.660168,4.3931,0.587999,1.149622,-0.585305,0.056224,1.139108,-0.155121
34,5.968,A,1,9.930540,5.942204,8.781648,6.688113,0.536042,-0.021041,4.7973,0.068171,4.7923,0.086842,9.305231,6.655405,4.7923,0.524604,0.948508,-0.523583,0.032707,0.625309,-0.713201
35,6.140,A,1,10.079350,6.987691,9.004856,6.579440,0.533990,-0.053533,5.2277,0.072247,5.2411,0.084788,9.553213,6.652029,5.2411,0.553140,0.624091,-0.548357,-0.072588,0.526137,0.335662
36,6.308,A,1,10.971744,6.694828,9.216701,6.640399,0.530707,-0.032414,5.6567,0.071332,5.6533,0.070082,9.803329,6.649662,5.6533,0.586702,1.169287,-0.586629,-0.009263,1.168414,0.045166
37,6.486,A,1,10.238874,7.325403,9.529744,6.651030,0.557028,-0.030715,6.0497,0.066446,6.0420,0.065903,10.054703,6.646836,6.0420,0.524976,0.703115,-0.524959,0.004194,0.184170,0.678567
38,6.669,A,1,11.259122,6.852784,9.688950,6.754785,0.536371,0.000083,6.4380,0.063660,6.4075,0.062750,10.307267,6.643404,6.4075,0.628268,0.974612,-0.618316,0.111381,0.951855,0.209380
39,6.865,A,1,11.205248,6.666926,9.974539,6.775704,0.554119,-0.000064,6.7918,0.060653,6.7558,0.059916,10.561867,6.640475,6.7558,0.602695,0.643924,-0.587328,0.135229,0.643381,0.026451
40,7.036,A,1,11.574909,6.671736,10.211119,6.766137,0.554597,-0.008705,7.1256,0.059126,7.0947,0.059453,10.819778,6.639530,7.0947,0.621688,0.755818,-0.608659,0.126607,0.755131,0.032206
41,7.205,A,1,11.294165,5.774092,10.467673,6.758226,0.560863,-0.016730,7.4544,0.058318,7.4281,0.057591,11.082017,6.641301,7.4281,0.625372,0.892781,-0.614344,0.116925,0.212147,-0.867209
42,7.386,A,1,12.008096,6.778439,10.644894,6.616891,0.539537,-0.061382,7.7525,0.055910,7.7537,0.055720,11.348947,6.645275,7.7537,0.704626,0.672465,-0.704054,-0.028384,0.659148,0.133163
43,7.545,A,1,12.457145,6.856567,10.900503,6.642572,0.548144,-0.053945,8.0708,0.053556,8.0656,0.052709,11.620171,6.650179,8.0656,0.719709,0.862045,-0.719668,-0.007607,0.836974,0.206389
44,7.718,A,1,12.876932,6.145314,11.185691,6.677227,0.564643,-0.046162,8.3719,0.050932,8.3598,0.048816,11.894635,6.655029,8.3598,0.709291,1.106669,-0.708944,0.022198,0.982297,-0.509715
45,7.883,A,1,12.673168,6.476138,11.492628,6.601698,0.582021,-0.072839,8.6341,0.047452,8.6378,0.047001,12.170934,6.659845,8.6378,0.680794,0.534778,-0.678306,-0.058147,0.502234,-0.183706
46,8.091,A,1,13.512833,7.426085,11.725219,6.584743,0.577170,-0.077120,8.9005,0.047199,8.9053,0.045412,12.447880,6.665522,8.9053,0.727163,1.308656,-0.722662,-0.080779,1.064952,0.760563
47,8.259,A,1,13.861788,6.495131,12.047848,6.712151,0.604268,-0.042163,9.1892,0.046368,9.1677,0.042635,12.725162,6.673093,9.1677,0.678438,1.150474,-0.677313,0.039058,1.136626,-0.177962
48,8.450,A,1,13.869121,5.895731,12.376799,6.685418,0.624348,-0.057414,9.4387,0.044769,9.4265,0.043857,13.003542,6.682906,9.4265,0.626748,1.169988,-0.626743,0.002512,0.865580,-0.787175
49,8.640,A,1,14.405088,7.426055,12.659803,6.572161,0.625094,-0.094814,9.6692,0.043244,9.6789,0.042175,13.284376,6.694409,9.6789,0.636425,1.338395,-0.624574,-0.122248,1.120711,0.731646
50,8.820,A,1,14.094443,7.184034,12.980942,6.701276,0.646269,-0.058756,9.9336,0.041530,9.9202,0.040467,13.568890,6.706670,9.9202,0.587973,0.709988,-0.587948,-0.005394,0.525553,0.477364
51,9.007,A,1,14.717289,7.092677,13.209224,6.778851,0.635718,-0.038892,10.1769,0.039839,10.1480,0.039284,13.857616,6.719202,10.1480,0.651130,0.937294,-0.648392,0.059649,0.859672,0.373475
52,9.179,A,1,14.459097,6.247832,13.495144,6.833189,0.642387,-0.031066,10.3983,0.037552,10.3654,0.035774,14.150140,6.732408,10.3654,0.662704,0.574690,-0.654996,0.100780,0.308957,-0.484576
53,9.365,A,1,15.475767,6.459111,13.687756,6.753008,0.631452,-0.061112,10.5461,0.037250,10.5778,0.036661,14.445238,6.747204,10.5778,0.757504,1.070041,-0.757482,0.005805,1.030529,-0.288093
54,9.552,A,1,15.309858,7.585837,14.025005,6.715618,0.634670,-0.079003,10.7858,0.036082,10.7891,0.037341,14.741410,6.764197,10.7891,0.718050,0.999113,-0.716404,-0.048579,0.568449,0.821640
55,9.725,A,1,16.014682,5.969319,14.278019,6.849911,0.635666,-0.042557,11.0198,0.036319,10.9986,0.036318,15.037622,6.783148,10.9986,0.762531,1.271599,-0.759603,0.066763,0.977060,-0.813829
56,9.887,A,1,15.295133,7.092716,14.598173,6.726242,0.643790,-0.089173,11.1956,0.035495,11.2024,0.034005,15.333840,6.803132,11.2024,0.739674,0.292160,-0.735667,-0.076889,-0.038707,0.289584
57,10.059,A,1,16.215779,7.196591,14.764517,6.784804,0.614916,-0.069833,11.4008,0.033022,11.3964,0.032967,15.630909,6.823279,11.3964,0.867245,0.693855,-0.866391,-0.038474,0.584870,0.373313
58,10.235,A,1,17.165823,6.768979,15.040383,6.851709,0.621955,-0.056214,11.5934,0.031977,11.5801,0.031950,15.929962,6.843469,11.5801,0.889617,1.238105,-0.889579,0.008240,1.235862,-0.074490
59,10.400,A,1,16.578535,6.816832,15.404123,6.845084,0.667127,-0.072258,11.7297,0.031042,11.7567,0.030036,16.231888,6.864487,11.7567,0.827992,0.349908,-0.827765,-0.019402,0.346648,-0.047654
60,10.568,A,1,17.670555,6.476738,15.653568,6.848267,0.641230,-0.074509,11.9364,0.030512,11.9315,0.029796,16.537024,6.887487,11.9315,0.884326,1.205657,-0.883456,-0.039219,1.133532,-0.410749
61,10.757,A,1,17.934766,7.586012,16.016428,6.798776,0.663934,-0.099654,12.1273,0.046982,12.1374,0.073909,16.844842,6.912710,12.1374,0.836212,1.281120,-0.828414,-0.113934,1.089923,0.673303
62,10.948,A,1,17.459364,6.800763,16.367010,6.921061,0.689593,-0.071823,12.9331,0.140337,12.9292,0.105789,17.144063,6.932805,12.9292,0.777142,0.341833,-0.777053,-0.011745,0.315301,-0.132043
63,11.145,A,1,18.155883,8.041483,16.596197,6.911476,0.669552,-0.079294,13.0933,-0.017657,13.0383,-0.062937,17.442969,6.957274,13.0383,0.848010,1.297596,-0.846772,-0.045797,0.712914,1.084209
64,11.320,A,1,18.443608,6.956491,16.893336,7.087736,0.682326,-0.036366,13.3032,0.091738,13.2889,0.144760,17.733941,6.978977,13.2889,0.847612,0.710024,-0.840605,0.108759,0.709668,-0.022487
65,11.499,A,1,18.942488,8.128997,17.189315,7.080467,0.682508,-0.052210,14.1198,0.109248,14.0871,0.069717,18.016690,6.993642,14.0871,0.831918,1.464968,-0.827375,0.086825,0.925798,1.135355
66,11.672,A,1,18.724049,6.900616,17.515609,7.248721,0.701996,-0.017913,14.4657,0.085897,14.4301,0.137062,18.301762,7.012539,14.4301,0.820865,0.436867,-0.786153,0.236182,0.422287,-0.111922
67,11.851,A,1,19.122252,7.187930,17.761738,7.212520,0.683336,-0.042413,15.3146,0.129352,15.2855,0.103348,18.580636,7.026074,15.2855,0.839855,0.565283,-0.818898,0.186445,0.541616,0.161856
68,12.035,A,1,19.263747,7.531532,18.029189,7.222831,0.675937,-0.052448,16.0224,0.145354,16.0167,0.158796,18.858746,7.041457,16.0167,0.849153,0.635767,-0.829557,0.181374,0.405001,0.490076
69,12.244,A,1,19.424272,7.225121,18.277121,7.282750,0.667039,-0.046425,16.8220,0.109094,16.7803,0.067832,19.134333,7.056050,16.7803,0.886683,0.335633,-0.857213,0.226701,0.289939,0.169071
70,12.437,A,1,20.479610,7.224242,18.510995,7.288804,0.651490,-0.056219,17.1792,0.094320,17.1754,0.136587,19.410323,7.074033,17.1754,0.924618,1.079786,-0.899328,0.214771,1.069287,0.150209
71,12.616,A,1,20.875263,7.358891,18.866278,7.293502,0.672341,-0.074547,18.3557,0.235065,18.3891,0.218362,19.687577,7.088424,18.3891,0.846516,1.218093,-0.821299,0.205077,1.187686,0.270467
72,12.791,A,1,19.899106,8.247098,19.229600,7.317851,0.694113,-0.086780,19.1037,0.078479,19.0759,0.038524,19.962964,7.107680,19.0759,0.762886,1.141206,-0.733364,0.210171,-0.063858,1.139418
73,12.965,A,1,20.900773,7.909876,19.394929,7.471094,0.666557,-0.046676,19.7413,0.156504,19.7476,0.203454,20.237245,7.125836,19.7476,0.910329,1.027126,-0.842316,0.345259,0.663528,0.784040
74,13.145,A,1,20.745170,7.061579,19.681166,7.554988,0.671569,-0.041591,20.5568,0.086735,20.5092,0.031824,20.509663,7.143549,20.5092,0.925034,0.249364,-0.828497,0.411438,0.235507,-0.081970
75,13.320,A,1,21.493777,6.675125,19.902040,7.500429,0.645870,-0.071600,20.4551,0.003242,20.4456,0.043087,20.770229,7.164307,20.4456,0.930983,0.873396,-0.868189,0.336122,0.723548,-0.489182
76,13.499,A,1,21.268659,6.996893,20.200362,7.392985,0.640242,-0.119874,20.9186,0.089618,20.9578,0.088427,21.030139,7.183678,20.9578,0.855768,0.302954,-0.829776,0.209307,0.238520,-0.186786
77,13.704,A,1,22.331203,7.708044,20.421452,7.345531,0.618345,-0.139117,21.4907,0.125804,21.5665,0.163679,21.287917,7.207609,21.5665,0.877373,1.157100,-0.866465,0.137922,1.043286,0.500435
78,13.892,A,1,22.180566,8.000005,20.766435,7.410023,0.643833,-0.136617,22.3575,0.105921,22.3966,0.052283,21.548107,7.230684,22.3966,0.801981,0.995922,-0.781672,0.179339,0.632459,0.769321
79,14.078,A,1,22.403230,6.695740,21.039542,7.509925,0.649271,-0.118736,22.1908,-0.062167,22.1876,-0.038078,21.801699,7.259923,22.1876,0.802113,0.824707,-0.762157,0.250003,0.601531,-0.564183
80,14.253,A,1,22.534775,7.438082,21.305413,7.401620,0.631881,-0.160835,22.3876,0.085418,22.4610,0.122570,22.058435,7.286773,22.4610,0.761729,0.499795,-0.753022,0.114847,0.476341,0.151309
81,14.427,A,1,23.444892,7.188525,21.550853,7.416515,0.622717,-0.162025,23.0686,0.108044,23.1161,0.069302,22.312750,7.309904,23.1161,0.769319,1.138631,-0.761897,0.106611,1.132143,-0.121379
82,14.611,A,1,23.655351,7.038189,21.894750,7.392019,0.637829,-0.184451,22.9959,-0.058759,23.0020,-0.085880,22.564931,7.340691,23.0020,0.672143,1.131602,-0.670180,0.051328,1.090420,-0.302502
83,14.811,A,1,23.618767,7.670895,22.221030,7.346927,0.643758,-0.208429,22.8125,0.017653,22.8762,0.063296,22.812667,7.373041,22.8762,0.592213,0.859369,-0.591637,-0.026114,0.806100,0.297854
84,15.013,A,1,23.413395,6.962726,22.480742,7.399863,0.657684,-0.200988,23.2263,0.085300,23.3143,0.018686,23.058081,7.404114,23.3143,0.577354,0.566631,-0.577339,-0.004251,0.355314,-0.441388
85,15.208,A,1,24.015264,7.164079,22.682645,7.341889,0.625970,-0.215116,23.1919,-0.022672,23.1893,-0.022663,23.302434,7.439962,23.1893,0.627501,0.764355,-0.619789,-0.098074,0.712830,-0.275884
86,15.382,A,1,24.514375,8.134354,22.941808,7.320097,0.618059,-0.223585,23.0220,-0.051616,22.9650,-0.064143,23.546149,7.471992,22.9650,0.623138,1.173109,-0.604341,-0.151895,0.968226,0.662362
87,15.571,A,1,24.090819,7.497745,23.249385,7.445692,0.624534,-0.190176,22.8090,0.011187,22.8397,0.044445,23.790583,7.501307,22.8397,0.544048,0.300257,-0.541198,-0.055615,0.300236,-0.003561
88,15.762,A,1,24.724816,7.374789,23.437362,7.460028,0.599778,-0.183582,22.9328,0.008794,22.9442,-0.006991,24.034152,7.533746,22.9442,0.601326,0.708719,-0.596790,-0.073717,0.690664,-0.158956
89,15.945,A,1,24.954274,7.466613,23.676840,7.452368,0.605442,-0.194569,22.7365,-0.047670,22.6785,-0.048187,24.272931,7.572082,22.6785,0.607993,0.689458,-0.596091,-0.119714,0.681343,-0.105469
90,16.126,A,1,24.850532,7.785696,23.925277,7.459435,0.600352,-0.196830,22.4973,-0.035522,22.4457,-0.050744,24.513217,7.613782,22.4457,0.607862,0.378597,-0.587940,-0.154347,0.337315,0.171914
91,16.329,A,1,25.645553,7.506813,24.133232,7.513327,0.574551,-0.176264,22.1450,-0.045911,22.1406,-0.043852,24.750390,7.656775,22.1406,0.633610,0.907638,-0.617158,-0.143448,0.895164,-0.149961
92,16.529,A,1,25.668061,8.197806,24.416407,7.517254,0.580835,-0.184746,21.6640,-0.110690,21.6432,-0.114551,24.982122,7.697933,21.6432,0.593867,0.848756,-0.565715,-0.180678,0.685940,0.499873
93,16.718,A,1,25.560140,7.979899,24.661692,7.622755,0.587332,-0.160074,21.2380,-0.091353,21.2215,-0.124339,25.208795,7.735397,21.2215,0.558579,0.428048,-0.547103,-0.112641,0.351345,0.244502
94,16.895,A,1,25.813611,7.730400,24.854001,7.681830,0.573458,-0.144995,20.6108,-0.098445,20.5895,-0.090527,25.426415,7.772240,20.5895,0.579509,0.389450,-0.572413,-0.090411,0.387196,-0.041841
95,17.070,A,1,26.425634,8.323367,25.053738,7.695027,0.558359,-0.144849,19.9476,-0.115430,19.9250,-0.117551,25.637176,7.810360,19.9250,0.594729,0.940660,-0.583438,-0.115334,0.788458,0.513007
96,17.251,A,1,26.405922,8.156797,25.313807,7.793586,0.571073,-0.127563,19.2345,-0.128419,19.1959,-0.132093,25.843276,7.851925,19.1959,0.532673,0.639936,-0.529469,-0.058339,0.562646,0.304873
97,17.433,A,1,26.631849,7.341381,25.532773,7.853792,0.566827,-0.117962,18.4508,-0.140129,18.4106,-0.142912,26.048200,7.896772,18.4106,0.517216,0.805671,-0.515427,-0.042979,0.583649,-0.555391
98,17.614,A,1,25.954703,7.642851,25.752061,7.783065,0.549458,-0.145055,17.5731,-0.151962,17.5561,-0.155463,26.254328,7.943247,17.5561,0.527191,0.424279,-0.502267,-0.160182,-0.299624,-0.300396
99,17.829,A,1,27.162205,7.867443,25.836872,7.764343,0.502851,-0.140028,16.6414,-0.164350,16.6271,-0.167318,26.461899,7.989574,16.6271,0.664370,0.710875,-0.625027,-0.225231,0.700306,-0.122130
100,18.022,A,1,26.984141,9.143593,26.214879,7.977227,0.574424,-0.094475,15.6759,-0.176897,15.6280,-0.178307,26.668803,8.035247,15.6280,0.457617,1.152331,-0.453924,-0.058020,0.315338,1.108346
101,18.202,A,1,27.622631,8.940752,26.270514,7.982963,0.519239,-0.085379,14.6129,-0.186111,14.5710,-0.189051,26.871730,8.081216,14.5710,0.609192,1.141339,-0.601216,-0.098254,0.750900,0.859536
102,18.386,A,1,27.898001,8.332296,26.523042,8.129731,0.539353,-0.056599,13.5231,-0.194087,13.4673,-0.196632,27.067953,8.128764,13.4673,0.544911,0.854637,-0.544911,0.000967,0.830048,0.203532
103,18.574,A,1,27.617833,7.855163,26.780108,8.165781,0.547824,-0.061628,12.3665,-0.201724,12.3209,-0.203701,27.256659,8.178256,12.3209,0.476715,0.484598,-0.476551,-0.012475,0.361173,-0.323093
104,18.769,A,1,27.487635,7.889457,26.957738,8.124021,0.526253,-0.079814,11.1569,-0.209757,11.1285,-0.212772,27.439322,8.228820,11.1285,0.492854,0.342785,-0.481583,-0.104799,0.048313,-0.339363
105,18.991,A,1,27.403609,8.478154,27.087790,8.090519,0.495071,-0.088710,9.8990,-0.219031,9.8834,-0.222711,27.618945,8.279166,9.8834,0.563661,0.293199,-0.531156,-0.188647,-0.215336,0.198988
106,19.204,A,1,28.096975,8.031528,27.183416,8.147547,0.465523,-0.067550,8.6007,-0.229274,8.5833,-0.231876,27.798562,8.328807,8.5833,0.641295,0.421219,-0.615146,-0.181260,0.298413,-0.297279
107,19.405,A,1,28.236123,8.759163,27.364792,8.129547,0.458325,-0.076296,7.2454,-0.237104,7.2342,-0.238262,27.979895,8.378565,7.2342,0.663597,0.458812,-0.615102,-0.249018,0.256228,0.380598
108,19.603,A,1,28.872364,8.490162,27.539667,8.220822,0.458134,-0.051272,5.8656,-0.243226,5.8477,-0.243145,28.162787,8.429941,5.8477,0.657274,0.712128,-0.623120,-0.209119,0.709577,0.060220
109,19.756,A,1,28.839309,8.097839,27.782791,8.259312,0.473876,-0.047806,4.4409,-0.248894,4.4319,-0.248571,28.345449,8.483859,4.4319,0.605810,0.626824,-0.562659,-0.224546,0.493859,-0.386020
110,19.945,A,1,30.084176,8.033761,27.985894,8.233009,0.472364,-0.059601,2.9821,-0.253945,2.9861,-0.255717,28.525316,8.539813,2.9861,0.620568,1.638943,-0.539421,-0.306804,1.558861,-0.506053
111,20.130,A,1,29.405365,8.142735,28.344112,8.198039,0.515988,-0.079427,1.4871,-0.259714,1.5034,-0.263957,28.700140,8.596190,1.5034,0.534117,0.838429,-0.356028,-0.398152,0.705225,-0.453455
112,20.328,A,1,29.478706,7.959575,28.551869,8.182177,0.512000,-0.081802,-0.0445,-0.268079,-0.0221,-0.269819,28.868950,8.651508,-0.0221,0.566403,0.922266,-0.317081,-0.469331,0.609757,-0.691933
113,20.518,A,1,28.963811,8.409990,28.738857,8.139887,0.501702,-0.089392,-1.6201,-0.274555,-1.5898,-0.275661,29.032524,8.705580,-1.5898,0.637377,0.303471,-0.293668,-0.565693,-0.068713,-0.295589
114,20.708,A,1,29.540293,8.343300,28.822266,8.169107,0.464728,-0.070207,-3.2833,-0.281185,-3.1918,-0.283139,29.193147,8.759646,-3.1918,0.697344,0.542083,-0.370881,-0.590539,0.347146,-0.416346
115,20.893,A,1,30.390822,7.542860,28.971667,8.185200,0.452355,-0.058844,-4.8409,-0.283558,-4.8171,-0.283503,29.353653,8.815339,-4.8171,0.736878,1.641622,-0.381986,-0.630140,1.037169,-1.272479
116,21.072,A,1,29.627383,9.302092,29.215717,8.081422,0.478435,-0.087562,-6.1664,-0.286273,-6.4590,-0.286237,29.516151,8.873310,-6.4590,0.846963,0.442975,-0.300434,-0.791888,0.111232,0.428782
117,21.276,A,1,30.835300,8.770644,29.320665,8.248425,0.453107,-0.025365,-7.8007,-0.290174,-8.1199,-0.291822,29.681009,8.932643,-8.1199,0.773306,1.165604,-0.360344,-0.684218,1.154291,-0.161999
118,21.461,A,1,30.688981,8.405478,29.595783,8.314568,0.467894,-0.001044,-9.8162,-0.296144,-9.8086,-0.298101,29.846658,8.991556,-9.8086,0.721978,1.026156,-0.250875,-0.676988,0.842323,-0.586079
119,21.636,A,1,30.591547,9.227619,29.793191,8.320701,0.480447,0.003229,-11.1917,-0.300885,-11.5319,-0.304955,30.010362,9.048814,-11.5319,0.759811,0.608069,-0.217171,-0.728113,0.581185,0.178805
120,21.831,A,1,30.423273,8.299504,29.964903,8.444356,0.459083,0.043947,-13.2886,-0.307980,-13.2890,-0.307187,30.169658,9.104767,-13.2890,0.691424,0.844256,-0.204755,-0.660410,0.253615,-0.805263
121,22.023,A,1,30.122333,8.508094,30.067950,8.417447,0.444243,0.035219,-14.5427,-0.241930,-14.6916,-0.183136,30.328784,9.159226,-14.6916,0.786302,0.683077,-0.260835,-0.741779,-0.206451,-0.651131
122,22.215,A,1,31.233963,10.283156,30.116632,8.423308,0.403177,0.036147,-15.8811,-0.276288,-16.2433,-0.345143,30.493507,9.212306,-16.2433,0.874386,1.301920,-0.376874,-0.788997,0.740457,1.070850
123,22.395,A,1,31.075553,8.301678,30.328243,8.689981,0.396564,0.118796,-18.2648,-0.322786,-18.2507,-0.277066,30.667567,9.262719,-18.2507,0.665710,1.044056,-0.339324,-0.572738,0.407986,-0.961041
124,22.567,A,1,31.321453,8.414729,30.478620,8.630174,0.393139,0.095045,-19.4679,-0.190835,-19.4189,-0.217941,30.846528,9.307928,-19.4189,0.771172,1.011612,-0.367907,-0.677754,0.474926,-0.893199
