sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
1,0.000,B,3,-0.481982,-24.980635,-0.468770,-25.420945,0.065452,-0.030054,-13.5502,-0.094294,-13.5182,-0.092688,-0.134735,-25.201232,-13.4758,0.399816,0.411393,-0.334035,-0.219713,-0.347248,0.220597
2,0.155,B,3,0.296980,-23.909177,-0.466697,-25.344100,0.056311,-0.008605,-13.9636,-0.089642,-14.0276,-0.086376,-0.037674,-25.203381,-13.9881,0.451512,1.336772,-0.429024,-0.140719,0.334654,1.294204
3,0.340,B,3,0.108990,-25.214562,-0.325688,-25.091712,0.071199,0.057600,-14.4521,-0.084781,-14.5101,-0.083015,0.065750,-25.206580,-14.4721,0.407944,0.043971,-0.391438,0.114868,0.043240,-0.007982
4,0.493,B,3,-0.193080,-25.628889,-0.236010,-25.110198,0.082701,0.049501,-15.0395,-0.082579,-14.9798,-0.081757,0.173192,-25.212694,-14.9425,0.421843,0.554412,-0.409202,0.102496,-0.366272,-0.416195
5,0.673,B,3,0.032974,-25.688562,-0.221425,-25.203177,0.083020,0.023361,-15.3915,-0.080710,-15.4407,-0.077558,0.283708,-25.222277,-15.4043,0.505494,0.529424,-0.505133,0.019100,-0.250734,-0.466285
6,0.829,B,3,0.581590,-24.911443,-0.165410,-25.292141,0.088844,0.002534,-15.9243,-0.076075,-15.8844,-0.074957,0.398186,-25.234134,-15.8498,0.566573,0.371169,-0.563596,-0.058007,0.183404,0.322691
7,0.988,B,3,1.071210,-25.478529,-0.020428,-25.224819,0.108072,0.025721,-16.3374,-0.071155,-16.2972,-0.071445,0.518627,-25.246394,-16.2655,0.539487,0.599362,-0.539055,0.021574,0.552583,-0.232135
8,1.146,B,3,0.870184,-25.266370,0.186601,-25.271601,0.149185,0.024238,-16.6416,-0.065574,-16.6716,-0.059521,0.646933,-25.258163,-16.6430,0.460527,0.223402,-0.460331,-0.013438,0.223251,-0.008207
9,1.301,B,3,1.529874,-24.612531,0.325991,-25.273198,0.159380,0.028524,-17.0679,-0.059009,-17.0128,-0.058137,0.783874,-25.270428,-16.9864,0.457891,0.994658,-0.457882,-0.002770,0.746000,0.657897
10,1.447,B,3,0.180207,-25.539499,0.562642,-25.153596,0.187873,0.067257,-17.3783,-0.057120,-17.3349,-0.054901,0.928730,-25.285330,-17.3095,0.389068,0.790499,-0.366088,0.131734,-0.748523,-0.254170
11,1.615,B,3,1.159607,-25.834963,0.511583,-25.223567,0.158151,0.040281,-17.6978,-0.056108,-17.6493,-0.055108,1.079742,-25.304398,-17.6243,0.573879,0.536542,-0.568158,0.080831,0.079865,-0.530565
12,1.772,B,3,0.985828,-24.683232,0.642189,-25.335815,0.180744,0.018765,-17.9504,-0.054787,-17.9566,-0.052870,1.235030,-25.327260,-17.9324,0.592903,0.690560,-0.592841,-0.008555,-0.249202,0.644028
13,1.924,B,3,1.749552,-26.018802,0.724750,-25.220809,0.166506,0.047876,-18.3044,-0.051200,-18.2483,-0.050240,1.393461,-25.351835,-18.2258,0.681427,0.756072,-0.668711,0.131026,0.356091,-0.666966
14,2.078,B,3,1.154137,-25.130229,0.928418,-25.367408,0.202781,0.022599,-18.5793,-0.046360,-18.5154,-0.044471,1.554944,-25.375920,-18.4950,0.626584,0.470117,-0.626526,0.008513,-0.400807,0.245691
15,2.247,B,3,2.052839,-25.317927,0.988803,-25.328334,0.189703,0.033059,-18.8176,-0.041350,-18.7556,-0.040046,1.720070,-25.398844,-18.7372,0.734659,0.342466,-0.731268,0.070510,0.332769,0.080917
16,2.409,B,3,2.050728,-26.096596,1.201171,-25.329489,0.215335,0.043801,-19.0362,-0.038236,-18.9754,-0.037889,1.889606,-25.421965,-18.9583,0.694618,0.693605,-0.688435,0.092476,0.161122,-0.674631
17,2.567,B,3,1.517444,-25.006745,1.376928,-25.472300,0.239606,0.018911,-19.2544,-0.037686,-19.1857,-0.036025,2.064226,-25.447731,-19.1690,0.687737,0.702452,-0.687298,-0.024569,-0.546782,0.440986
18,2.718,B,3,2.907709,-24.731709,1.424952,-25.393343,0.216258,0.038111,-19.4555,-0.036067,-19.3933,-0.035631,2.244435,-25.477903,-19.3768,0.823834,0.998367,-0.819483,0.084560,0.663274,0.746194
19,2.885,B,3,2.322382,-25.404623,1.716169,-25.276405,0.247617,0.081434,-19.6510,-0.035906,-19.5960,-0.035740,2.430414,-25.512267,-19.5801,0.752181,0.152506,-0.714244,0.235862,-0.108031,0.107644
20,3.057,B,3,2.475360,-25.379627,1.851703,-25.300508,0.250446,0.076554,-19.8432,-0.033491,-19.7860,-0.033839,2.621782,-25.548872,-19.7714,0.809139,0.223793,-0.770079,0.248364,-0.146422,0.169245
21,3.207,B,3,2.518965,-26.180142,1.990508,-25.316273,0.253031,0.074515,-20.0143,-0.029260,-19.9575,-0.029038,2.817523,-25.585523,-19.9444,0.869741,0.665364,-0.827015,0.269250,-0.298559,-0.594620
22,3.356,B,3,2.659040,-25.054292,2.112014,-25.475389,0.262359,0.039351,-20.1764,-0.027270,-20.1120,-0.026804,3.016250,-25.621381,-20.1001,0.915946,0.670216,-0.904236,0.145993,-0.357210,0.567090
23,3.515,B,3,2.751335,-26.390119,2.236704,-25.403860,0.253584,0.060474,-20.3124,-0.024256,-20.2569,-0.023579,3.216745,-25.657440,-20.2454,1.012316,0.868001,-0.980041,0.253580,-0.465411,-0.732679
24,3.690,B,3,3.245359,-25.582350,2.355301,-25.586691,0.264259,0.021732,-20.4595,-0.024925,-20.4003,-0.024749,3.418478,-25.695569,-20.3887,1.068737,0.206854,-1.063177,0.108878,-0.173119,0.113219
25,3.847,B,3,3.907650,-25.699678,2.542032,-25.592917,0.275091,0.032613,-20.5985,-0.025606,-20.5454,-0.023267,3.621933,-25.737071,-20.5338,1.089479,0.288154,-1.079900,0.144154,0.285718,0.037393
26,4.014,B,3,4.624019,-26.326789,2.816718,-25.618868,0.305815,0.044948,-20.7355,-0.024564,-20.6888,-0.023171,3.828543,-25.781803,-20.6776,1.024861,0.964257,-1.011826,0.162934,0.795476,-0.544986
27,4.171,B,3,3.922937,-26.103190,3.175006,-25.754407,0.360306,0.038303,-20.8691,-0.022766,-20.8232,-0.022651,4.039968,-25.828470,-20.8129,0.868127,0.298609,-0.864962,0.074062,-0.117031,-0.274720
28,4.332,B,3,4.102796,-26.601208,3.344954,-25.826950,0.361226,0.031498,-20.9874,-0.020184,-20.9439,-0.019862,4.257022,-25.875794,-20.9348,0.913375,0.741627,-0.912068,0.048844,-0.154226,-0.725414
29,4.494,B,3,4.009399,-25.641531,3.516478,-25.977735,0.368802,0.008335,-21.0989,-0.019043,-21.0528,-0.016745,4.479064,-25.923528,-21.0444,0.964111,0.547821,-0.962586,-0.054207,-0.469665,0.281998
30,4.651,B,3,5.084321,-25.179230,3.639669,-25.928515,0.348311,0.028552,-21.1895,-0.016724,-21.1568,-0.017465,4.704260,-25.972567,-21.1485,1.065502,0.879676,-1.064591,0.044052,0.380061,0.793337
31,4.836,B,3,4.371685,-25.468615,3.935172,-25.801588,0.362047,0.077966,-21.2729,-0.017261,-21.2626,-0.019886,4.930608,-26.024092,-21.2540,1.020001,0.788003,-0.995436,0.222504,-0.558923,0.555477
32,5.012,B,3,4.728345,-25.671674,4.049868,-25.746589,0.339867,0.090580,-21.3728,-0.017796,-21.3719,-0.019343,5.157004,-26.078463,-21.3631,1.155807,0.590953,-1.107135,0.331874,-0.428659,0.406788
33,5.199,B,3,3.858836,-25.759933,4.207120,-25.736794,0.333503,0.095279,-21.4787,-0.018666,-21.4810,-0.019576,5.383670,-26.134843,-21.4724,1.242060,1.570247,-1.176550,0.398049,-1.524834,0.374911
34,5.350,B,3,4.179792,-26.271105,4.176842,-25.744236,0.287745,0.079836,-21.5829,-0.016283,-21.5722,0.009163,5.611852,-26.191884,-21.5742,1.503211,1.434250,-1.435010,0.447648,-1.432061,-0.079221
35,5.567,B,3,5.241549,-26.260513,4.206994,-25.843406,0.268364,0.050948,-21.0911,0.098400,-21.0645,0.073051,5.832102,-26.250107,-21.0998,1.675226,0.590645,-1.625108,0.406701,-0.590553,-0.010406
36,5.762,B,3,6.541806,-26.041097,4.414548,-25.922719,0.297061,0.046200,-21.0467,-0.005801,-21.1326,-0.090253,6.053983,-26.304430,-21.0924,1.683286,0.554360,-1.639435,0.381711,0.487822,0.263332
37,5.922,B,3,5.660891,-26.278014,4.825821,-25.951137,0.346384,0.067747,-21.2624,0.020660,-21.2131,0.086184,6.275753,-26.358447,-21.2510,1.506055,0.620101,-1.449931,0.407310,-0.614862,0.080433
38,6.080,B,3,6.452819,-26.477218,5.014090,-26.017289,0.352170,0.061034,-20.6204,0.087334,-20.6053,0.043723,6.486891,-26.417524,-20.6267,1.526214,0.068733,-1.472801,0.400235,-0.034072,-0.059694
39,6.239,B,3,6.603589,-27.849178,5.310366,-26.107781,0.384303,0.059013,-20.5622,0.025740,-20.5253,0.076236,6.704918,-26.477673,-20.5583,1.442773,1.375244,-1.394552,0.369891,-0.101329,-1.371506
40,6.407,B,3,7.730302,-26.284646,5.585250,-26.434343,0.426698,0.002993,-19.9018,0.107118,-19.8692,0.070103,6.913346,-26.541469,-19.9023,1.332409,0.856374,-1.328095,0.107126,0.816957,0.256823
41,6.566,B,3,6.603189,-26.147637,6.014563,-26.419773,0.470715,0.042066,-19.4551,0.091485,-19.4049,0.106536,7.121677,-26.604037,-19.4533,1.122344,0.690747,-1.107115,0.184264,-0.518488,0.456400
42,6.725,B,3,7.055276,-27.133057,6.166002,-26.381046,0.445127,0.057980,-18.7788,0.104755,-18.7408,0.104143,7.322483,-26.665382,-18.7876,1.190922,0.538627,-1.156481,0.284336,-0.267207,-0.467675
43,6.903,B,3,7.630086,-26.419175,6.370641,-26.526359,0.449668,0.035362,-18.0819,0.110027,-18.0504,0.067030,7.517141,-26.725237,-18.0830,1.163621,0.326237,-1.146500,0.198878,0.112945,0.306062
44,7.068,B,3,7.457093,-26.534063,6.642434,-26.516732,0.455957,0.054953,-17.8426,0.058635,-17.8095,0.103417,7.713182,-26.783561,-17.8552,1.103494,0.357534,-1.070748,0.266829,-0.256089,0.249497
45,7.233,B,3,8.059537,-27.173378,6.834388,-26.527839,0.445515,0.060814,-16.8136,0.210007,-16.7482,0.213587,7.908977,-26.847787,-16.8484,1.121209,0.358717,-1.074590,0.319947,0.150559,-0.325592
46,7.392,B,3,7.419464,-27.202320,7.100590,-26.651776,0.461839,0.046147,-16.0813,0.084514,-16.0922,0.025400,8.108385,-26.911849,-16.1051,1.040811,0.747653,-1.007794,0.260073,-0.688921,-0.290471
47,7.553,B,3,7.939193,-27.528688,7.202765,-26.760023,0.438153,0.023660,-15.7024,0.106541,-15.6523,0.159283,8.312973,-26.976618,-15.7243,1.131139,0.666702,-1.110208,0.216595,-0.373780,-0.552069
48,7.724,B,3,9.394013,-27.876852,7.378362,-26.908848,0.436655,-0.000133,-14.8772,0.110532,-14.8476,0.057350,8.519546,-27.046632,-14.8756,1.149472,1.205802,-1.141185,0.137783,0.874467,-0.830220
49,7.899,B,3,8.497466,-27.708373,7.786387,-27.095433,0.490310,-0.013353,-14.4315,0.113396,-14.3594,0.165960,8.731585,-27.112909,-14.4347,0.945360,0.639835,-0.945198,0.017477,-0.234119,-0.595463
50,8.069,B,3,8.826350,-26.867739,7.961441,-27.219705,0.480359,-0.028249,-13.8953,0.067824,-13.8432,0.087493,8.945840,-27.179393,-13.8815,0.985224,0.333775,-0.984399,-0.040313,-0.119490,0.311654
51,8.234,B,3,8.774951,-26.808497,8.163143,-27.168849,0.465611,-0.000279,-13.3046,0.086968,-13.2654,0.094836,9.162206,-27.245733,-13.3090,1.002017,0.584074,-0.999063,0.076884,-0.387256,0.437236
52,8.409,B,3,9.339264,-27.278911,8.318233,-27.113212,0.441924,0.022019,-12.7785,0.087208,-12.7531,0.086784,9.380785,-27.312237,-12.7926,1.081030,0.053241,-1.062552,0.199025,-0.041521,0.033326
53,8.581,B,3,10.735155,-27.995173,8.934965,-27.300385,0.555276,0.013076,-12.3013,0.081808,-12.2750,0.080832,9.601912,-27.380102,-12.3122,0.671694,1.289400,-0.666947,0.079718,1.133243,-0.615071
54,8.743,B,3,9.999829,-27.707925,8.987392,-27.310350,0.501926,0.011815,-11.8445,0.077939,-11.8230,0.076056,9.826475,-27.449367,-11.8583,0.850520,0.311294,-0.839082,0.139017,0.173354,-0.258558
55,8.927,B,3,10.037550,-27.039272,9.219374,-27.391188,0.500324,0.005036,-11.4091,0.075381,-11.3902,0.074881,10.055469,-27.519085,-11.4243,0.845820,0.480148,-0.836095,0.127898,-0.017919,0.479813
56,9.095,B,3,11.143910,-27.866756,9.415632,-27.335764,0.482845,0.027841,-10.9771,0.073059,-10.9701,0.071495,10.289432,-27.588200,-11.0034,0.909533,0.898736,-0.873800,0.252436,0.854478,-0.278556
57,9.254,B,3,10.467475,-27.055307,9.776747,-27.438217,0.514378,0.020335,-10.5691,0.071112,-10.5607,0.071837,10.528109,-27.656356,-10.5930,0.782387,0.604099,-0.751362,0.218139,-0.060634,0.601048
58,9.413,B,3,10.831508,-27.381333,9.951465,-27.375290,0.490281,0.041208,-10.1600,0.069043,-10.1653,0.067104,10.770547,-27.724081,-10.1963,0.890253,0.348127,-0.819082,0.348791,0.060961,0.342748
59,9.583,B,3,11.603837,-27.349963,10.158868,-27.380489,0.480327,0.045265,-9.7790,0.064904,-9.7889,0.062678,11.015602,-27.792240,-9.8182,0.950543,0.735955,-0.856734,0.411750,0.588236,0.442277
60,9.756,B,3,11.516277,-27.960907,10.468334,-27.378065,0.494921,0.055300,-9.4191,0.061623,-9.4333,0.060913,11.262557,-27.861220,-9.4610,0.929639,0.272601,-0.794223,0.483155,0.253719,-0.099687
61,9.932,B,3,11.307342,-27.742507,10.707146,-27.486502,0.496795,0.034504,-9.0868,0.058429,-9.0949,0.059060,11.511445,-27.930550,-9.1215,0.918735,0.277521,-0.804299,0.444048,-0.204103,0.188043
62,10.112,B,3,12.199066,-27.875270,10.868122,-27.537593,0.476650,0.025405,-8.7307,0.057883,-8.7672,0.056072,11.762916,-27.999258,-8.7932,1.006872,0.453431,-0.894794,0.461665,0.436150,0.123988
63,10.279,B,3,11.898979,-28.481298,11.152915,-27.603087,0.490872,0.019380,-8.4355,0.056720,-8.4448,0.056211,12.017852,-28.066663,-8.4705,0.981336,0.431339,-0.864937,0.463576,-0.118873,-0.414635
64,10.435,B,3,11.574001,-28.208332,11.335829,-27.767867,0.482181,-0.013838,-8.1273,0.055808,-8.1278,0.054893,12.276941,-28.132939,-8.1529,1.009441,0.706972,-0.941113,0.365073,-0.702940,-0.075393
65,10.630,B,3,12.865217,-28.222177,11.424958,-27.855818,0.449283,-0.029399,-7.8229,0.053704,-7.8206,0.053508,12.540373,-28.198970,-7.8447,1.167006,0.325672,-1.115415,0.343152,0.324844,-0.023206
66,10.818,B,3,12.553431,-28.689883,11.720276,-27.928991,0.479596,-0.032322,-7.5873,0.051577,-7.5279,0.047944,12.807768,-28.265601,-7.5508,1.138396,0.494675,-1.087492,0.336609,-0.254337,-0.424282
67,10.992,B,3,13.756282,-27.821971,11.924222,-28.077880,0.465233,-0.055160,-7.2590,0.048423,-7.2503,0.048196,13.078366,-28.332916,-7.2720,1.181987,0.848902,-1.154144,0.255036,0.677916,0.510945
68,11.151,B,3,13.371982,-28.708151,12.301578,-28.041786,0.496899,-0.026590,-6.9809,0.046517,-6.9831,0.046875,13.351369,-28.400129,-7.0043,1.109266,0.308711,-1.049791,0.358344,0.020613,-0.308022
69,11.309,B,3,13.967208,-27.627371,12.543742,-28.171290,0.499178,-0.045497,-6.7241,0.046129,-6.7206,0.046948,13.626257,-28.466172,-6.7415,1.121960,0.905447,-1.082515,0.294882,0.340951,0.838801
70,11.474,B,3,14.039137,-28.247426,12.852180,-28.082103,0.508617,-0.008977,-6.4374,0.045820,-6.4597,0.044843,13.902927,-28.530508,-6.4805,1.142426,0.314147,-1.050747,0.448405,0.136210,0.283082
71,11.623,B,3,14.016863,-28.330921,13.115076,-28.118082,0.511859,-0.008023,-6.1892,0.044476,-6.2027,0.044138,14.181661,-28.593528,-6.2230,1.167756,0.310034,-1.066585,0.475447,-0.164798,0.262608
72,11.787,B,3,15.000517,-28.843524,13.317982,-28.161417,0.512714,-0.011335,-5.9899,0.043573,-5.9546,0.041573,14.463012,-28.656220,-5.9740,1.247366,0.569205,-1.145030,0.494803,0.537505,-0.187303
73,11.956,B,3,14.829651,-29.032456,13.680825,-28.292351,0.529546,-0.029810,-5.2219,0.161949,-5.1999,0.158394,14.740023,-28.723374,-5.2738,1.143539,0.321815,-1.059198,0.431022,0.089628,-0.309082
74,12.105,B,3,15.478289,-29.216276,13.940638,-28.434291,0.531839,-0.052478,-4.7806,0.042285,-4.8106,-0.012183,15.013216,-28.787881,-4.8070,1.129358,0.632310,-1.072578,0.353590,0.465073,-0.428395
75,12.265,B,3,15.643377,-29.140249,14.271344,-28.585861,0.550635,-0.073137,-4.7556,0.042245,-4.7387,0.103659,15.288532,-28.850299,-4.7844,1.050999,0.458243,-1.017188,0.264438,0.354846,-0.289950
76,12.429,B,3,16.159038,-28.815661,14.562370,-28.695188,0.570693,-0.084977,-4.0144,0.165123,-3.8259,0.118589,15.552463,-28.917438,-3.8822,1.014732,0.615054,-0.990094,0.222250,0.606574,0.101777
77,12.590,B,3,15.677935,-28.797184,14.915513,-28.730278,0.574532,-0.073135,-3.4758,0.061103,-3.4553,0.096431,15.822089,-28.979237,-3.4980,0.940138,0.232214,-0.906576,0.248958,-0.144154,0.182052
78,12.742,B,3,16.570280,-28.610543,15.109162,-28.752310,0.552335,-0.065759,-2.5604,0.167603,-2.5277,0.143032,16.084194,-29.044119,-2.5947,1.017762,0.651359,-0.975031,0.291809,0.486086,0.433576
79,12.917,B,3,16.261549,-28.717772,15.428160,-28.734568,0.561485,-0.047678,-1.8224,0.139319,-1.7994,0.157711,16.345886,-29.108024,-1.8712,0.990803,0.399261,-0.917726,0.373455,-0.084337,0.390252
80,13.095,B,3,16.538219,-28.762095,15.633806,-28.737216,0.543314,-0.039461,-0.9014,0.149997,-0.8914,0.140001,16.601278,-29.174187,-0.9544,1.061577,0.416889,-0.967472,0.436971,-0.063059,0.412092
81,13.275,B,3,17.243550,-29.214622,15.850691,-28.745928,0.530115,-0.033964,-0.4506,0.062266,-0.4645,0.083891,16.857257,-29.237405,-0.5018,1.120145,0.386964,-1.006566,0.491476,0.386293,0.022783
82,13.489,B,3,17.805593,-29.009365,16.155482,-28.834290,0.540413,-0.047229,0.4878,0.199128,0.5326,0.252422,17.112701,-29.302322,0.4169,1.065515,0.752279,-0.957219,0.468031,0.692892,0.292957
83,13.663,B,3,17.998240,-29.212364,16.508082,-28.869278,0.559998,-0.046664,1.6279,0.156816,1.6096,0.100137,17.369020,-29.365784,1.5620,0.993847,0.647654,-0.860938,0.496507,0.629220,0.153420
84,13.851,B,3,17.251730,-30.321672,16.907772,-29.180560,0.592718,-0.120192,2.1178,0.113632,2.1206,0.139395,17.628669,-29.423339,2.0581,0.760680,0.974210,-0.720897,0.242780,-0.376939,-0.898333
85,14.021,B,3,17.809195,-29.208997,16.965170,-29.189598,0.535770,-0.108652,3.0666,0.164365,3.0781,0.132387,17.889097,-29.484972,3.0157,0.969994,0.287310,-0.923927,0.295374,-0.079902,0.275976
86,14.175,B,3,18.393358,-30.116378,17.171032,-29.200312,0.520732,-0.098572,3.7190,0.114772,3.7182,0.119889,18.152259,-29.542974,3.6627,1.039339,0.622029,-0.981228,0.342662,0.241099,-0.573403
87,14.318,B,3,19.005334,-29.840397,17.444654,-29.372797,0.523492,-0.128583,4.4316,0.132543,4.4468,0.137778,18.418244,-29.601258,4.3836,1.000035,0.633927,-0.973589,0.228460,0.587091,-0.239139
88,14.490,B,3,18.797569,-28.529131,17.780192,-29.465684,0.540310,-0.137199,5.0729,0.118573,5.0834,0.121767,18.687756,-29.656941,5.0267,0.927498,1.133144,-0.907565,0.191257,0.109813,1.127810
89,14.669,B,3,18.833874,-29.081758,18.018118,-29.303011,0.533266,-0.084702,5.7264,0.109830,5.7106,0.109178,18.960528,-29.710157,5.6609,1.026599,0.641036,-0.942410,0.407146,-0.126654,0.628400
90,14.830,B,3,19.810703,-28.597453,18.218434,-29.265200,0.517564,-0.068317,6.3463,0.105868,6.3196,0.104737,19.236172,-29.760895,6.2718,1.132035,1.297568,-1.017738,0.495695,0.574531,1.163442
91,14.984,B,3,19.795109,-29.266434,18.558443,-29.143860,0.537886,-0.036321,6.9492,0.101856,6.9022,0.100205,19.514102,-29.809883,6.8566,1.164848,0.611802,-0.955659,0.666023,0.281007,0.543449
92,15.153,B,3,20.292764,-29.373446,18.835437,-29.162838,0.539178,-0.041337,7.5056,0.096255,7.4571,0.094478,19.793795,-29.857835,7.4137,1.183837,0.695416,-0.958358,0.694997,0.498970,0.484389
93,15.313,B,3,19.183339,-29.767172,19.152808,-29.197774,0.549479,-0.050955,8.0361,0.092110,7.9856,0.089832,20.074944,-29.904869,7.9442,1.162032,0.902176,-0.922136,0.707095,-0.891605,0.137697
94,15.489,B,3,20.174569,-29.609264,19.211478,-29.298808,0.495962,-0.070656,8.5308,0.087554,8.4916,0.086673,20.357538,-29.950416,8.4518,1.318350,0.387120,-1.146061,0.651607,-0.182969,0.341152
95,15.644,B,3,20.563302,-29.316245,19.435162,-29.354607,0.488463,-0.081109,9.0142,0.084344,8.9792,0.084333,20.641830,-29.993656,8.9408,1.365442,0.681947,-1.206668,0.639049,-0.078528,0.677411
96,15.833,B,3,20.873462,-29.885633,19.688226,-29.347515,0.490161,-0.076741,9.4875,0.081846,9.4508,0.081838,20.928219,-30.034126,9.4136,1.417399,0.158266,-1.239994,0.686611,-0.054757,0.148492
97,16.007,B,3,21.065747,-29.559748,19.951930,-29.444641,0.491278,-0.098288,9.9362,0.079305,9.9062,0.079901,21.217060,-30.072026,9.8704,1.412149,0.534158,-1.265130,0.627385,-0.151313,0.512278
98,16.153,B,3,22.024584,-29.442665,20.192803,-29.466151,0.501231,-0.101762,10.2867,0.076068,10.3438,0.076405,21.508467,-30.108007,10.3094,1.463882,0.842055,-1.315664,0.641856,0.516117,0.665342
99,16.308,B,3,21.385508,-29.603368,20.583060,-29.462410,0.522139,-0.099593,10.7972,0.072843,10.7628,0.071091,21.802201,-30.142623,10.7299,1.396064,0.681491,-1.219141,0.680213,-0.416693,0.539256
100,16.463,B,3,21.585047,-30.350128,20.780350,-29.487781,0.505426,-0.100968,11.1966,0.069248,11.1648,0.067392,22.097711,-30.175900,11.1332,1.486252,0.541460,-1.317360,0.688119,-0.512663,-0.174228
101,16.618,B,3,22.815734,-29.805551,20.978708,-29.644862,0.485636,-0.133319,11.5871,0.067670,11.5526,0.066896,22.394343,-30.207343,11.5220,1.523288,0.582243,-1.415634,0.562481,0.421391,0.401792
102,16.768,B,3,23.233516,-30.186971,21.349125,-29.676052,0.527312,-0.142981,12.0982,0.140142,12.3618,0.204824,22.687462,-30.241307,12.2661,1.452811,0.548751,-1.338337,0.565255,0.546055,0.054336
103,16.937,B,3,22.809884,-30.383693,21.734618,-29.768328,0.550924,-0.163392,12.9665,0.113741,13.0058,0.032759,22.970900,-30.273625,12.9893,1.335560,0.195041,-1.236283,0.505297,-0.161016,-0.110068
104,17.090,B,3,23.480141,-30.244470,21.995640,-29.885060,0.528915,-0.179259,13.1202,0.045099,13.1404,0.100357,23.255340,-30.301370,13.0963,1.326709,0.231891,-1.259699,0.416311,0.224802,0.056900
105,17.270,B,3,23.446320,-29.907482,22.321201,-29.955453,0.538588,-0.189323,14.1121,0.185345,14.1529,0.161583,23.528980,-30.337527,14.0780,1.266772,0.437918,-1.207779,0.382074,-0.082661,0.430045
106,17.430,B,3,23.911814,-29.820597,22.581666,-29.951179,0.535114,-0.178563,14.6467,0.069010,14.6508,0.085375,23.805823,-30.368571,14.6133,1.293359,0.558131,-1.224157,0.417393,0.105992,0.547975
107,17.581,B,3,24.018446,-30.177576,22.867224,-29.929851,0.552310,-0.171019,15.3476,0.173180,15.6214,0.174108,24.078641,-30.403500,15.5400,1.300720,0.233806,-1.211416,0.473649,-0.060194,0.225924
108,17.746,B,3,24.078790,-30.966149,23.141340,-29.976294,0.535165,-0.172491,16.3980,0.147710,16.4363,0.164333,24.351153,-30.436770,16.3612,1.294483,0.595335,-1.209813,0.460476,-0.272363,-0.529379
109,17.921,B,3,23.825526,-30.734453,23.366737,-30.157656,0.513673,-0.206731,17.3745,0.166695,17.4303,0.180789,24.618661,-30.471332,17.3481,1.290622,0.835641,-1.251924,0.313676,-0.793135,-0.263121
110,18.079,B,3,24.978889,-31.048211,23.505828,-30.266761,0.477719,-0.215784,18.4743,0.185329,18.4904,0.189321,24.879752,-30.506614,18.4035,1.394704,0.550595,-1.373925,0.239853,0.099136,-0.541597
111,18.229,B,3,25.269057,-30.745938,23.822907,-30.413400,0.485440,-0.243929,19.5467,0.197540,19.6120,0.201425,25.133417,-30.543163,19.5199,1.316918,0.243959,-1.310510,0.129763,0.135641,-0.202775
112,18.377,B,3,25.057706,-29.711399,24.138387,-30.479482,0.495252,-0.250680,20.7330,0.207911,20.7971,0.212083,25.380164,-30.581539,20.7001,1.245963,0.927967,-1.241776,0.102057,-0.322458,0.870140
113,18.542,B,3,24.943703,-29.138035,24.358604,-30.344332,0.494917,-0.205744,22.0015,0.219556,22.0410,0.222539,25.621872,-30.621726,21.9394,1.293365,1.631334,-1.263268,0.277394,-0.678169,1.483691
114,18.710,B,3,25.366514,-31.183237,24.516130,-30.124320,0.486665,-0.143614,23.3343,0.229587,23.3392,0.223654,25.860891,-30.663043,23.2349,1.448657,0.717642,-1.344761,0.538724,-0.494377,-0.520193
115,18.874,B,3,27.035595,-31.048816,24.719875,-30.310664,0.460724,-0.184562,24.1867,0.124786,24.1684,0.143442,26.103615,-30.699124,24.1050,1.437234,0.995425,-1.383741,0.388461,0.931980,-0.349692
116,19.029,B,3,26.724358,-30.791984,25.189592,-30.441708,0.500539,-0.229415,25.4485,0.256727,25.4927,0.312093,26.350943,-30.732614,25.3513,1.197231,0.378105,-1.161350,0.290906,0.373415,-0.059370
117,19.199,B,3,26.731741,-30.389140,25.522133,-30.503347,0.509474,-0.244208,27.0121,0.233063,27.0100,0.174359,26.602241,-30.762086,26.9276,1.110666,0.394790,-1.080108,0.258739,0.129499,0.372947
118,19.364,B,3,26.539445,-31.492241,25.796553,-30.480345,0.510950,-0.234927,27.8098,0.149359,27.8082,0.190575,26.854043,-30.781935,27.7216,1.099655,0.776857,-1.057490,0.301590,-0.314597,-0.710306
119,19.524,B,3,26.665272,-30.207570,25.986213,-30.660779,0.475043,-0.264841,29.1983,0.246955,29.2179,0.208365,27.106170,-30.806354,29.1204,1.129378,0.743595,-1.119957,0.145575,-0.440898,0.598784
120,19.683,B,3,27.261794,-30.229995,26.161902,-30.577541,0.464007,-0.233046,30.0650,0.141343,30.0478,0.173055,27.354380,-30.825155,29.9698,1.217915,0.602319,-1.192478,0.247615,-0.092587,0.595160
121,19.853,B,3,27.836700,-31.290913,26.411768,-30.510322,0.468788,-0.216625,31.2216,0.183640,31.1726,0.142763,27.602063,-30.846088,31.1083,1.236747,0.502915,-1.190296,0.335765,0.234636,-0.444825
122,20.034,B,3,28.237453,-30.376041,26.720803,-30.645939,0.464710,-0.252632,32.1505,0.176625,32.1185,0.173853,27.849228,-30.861508,32.0367,1.148830,0.621608,-1.128424,0.215568,0.388225,0.485467
