sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
20,3.067,B,5,5.392030,-26.419565,4.827718,-26.613614,0.329437,0.099737,-12.6912,-0.012354,-12.6872,-0.011236,4.940835,-25.703106,-12.6762,0.917507,0.846693,-0.113117,-0.910508,0.451195,-0.716458
21,3.220,B,5,5.821971,-26.440560,4.963543,-26.575891,0.319852,0.103502,-12.7507,-0.010457,-12.7485,-0.008979,5.170737,-25.731288,-12.7395,0.869646,0.962897,-0.207194,-0.844603,0.651233,-0.709272
22,3.389,B,5,5.664349,-27.225555,5.152137,-26.548277,0.324128,0.107166,-12.3849,0.104740,-12.3355,0.124338,5.401091,-25.761646,-12.4602,0.825085,1.487391,-0.248954,-0.786630,0.263258,-1.463909
23,3.564,B,5,6.860506,-27.255836,5.278155,-26.668243,0.320872,0.073014,-12.1361,0.006951,-12.1419,-0.044686,5.669717,-25.795739,-12.1537,0.956339,1.884108,-0.391563,-0.872504,1.190788,-1.460098
24,3.722,B,5,5.882605,-26.499391,5.598149,-26.775043,0.362270,0.055805,-12.4194,-0.018601,-12.3900,0.037872,5.849738,-25.817989,-12.4147,0.989570,0.682194,-0.251589,-0.957054,0.032868,-0.681402
25,3.880,B,5,6.879346,-26.897033,5.685135,-26.726886,0.336930,0.064698,-11.8047,0.113489,-11.7599,0.084157,6.059147,-25.852295,-11.8471,0.951207,1.328234,-0.374012,-0.874591,0.820199,-1.044738
26,4.046,B,5,6.404049,-27.320777,5.935715,-26.758345,0.356548,0.062290,-11.6930,0.001711,-11.6707,-0.014293,6.270022,-25.885132,-11.6682,0.935020,1.441888,-0.334306,-0.873214,0.134027,-1.435646
27,4.224,B,5,6.301718,-26.833482,6.055834,-26.861952,0.347208,0.036832,-11.7711,0.013611,-11.7194,0.065310,6.525477,-25.921107,-11.7030,1.051548,0.939412,-0.469642,-0.940845,-0.223759,-0.912374
28,4.388,B,5,7.375442,-27.419829,6.134064,-26.859907,0.323980,0.036723,-11.0154,0.146443,-10.9564,0.125205,6.742992,-25.956052,-10.9296,1.089838,1.594564,-0.608928,-0.903855,0.632450,-1.463777
29,4.539,B,5,7.215683,-27.442923,6.392974,-26.964428,0.350357,0.020689,-10.7461,0.016167,-10.7409,-0.003979,6.966905,-25.987182,-10.7419,1.133316,1.476845,-0.573931,-0.977246,0.248778,-1.455740
30,4.697,B,5,8.781431,-28.044976,6.576546,-27.055965,0.355987,0.005648,-10.4223,0.080008,-10.3988,0.089386,7.191313,-26.022642,-10.3784,1.202370,2.572608,-0.614767,-1.033323,1.590118,-2.022334
31,4.857,B,5,7.768542,-26.968749,7.010965,-27.241378,0.424253,-0.017718,-10.0268,0.063446,-9.9958,0.057292,7.415212,-26.059955,-9.9826,1.248669,0.975063,-0.404247,-1.181423,0.353331,-0.908794
32,5.024,B,5,7.416329,-27.405248,7.180466,-27.198948,0.421618,0.001970,-9.8603,0.030557,-9.7608,0.071743,7.593969,-26.089035,-9.8253,1.184437,1.328146,-0.413503,-1.109913,-0.177639,-1.316213
33,5.196,B,5,8.608622,-26.603356,7.269418,-27.244088,0.384817,-0.005035,-9.4336,0.045267,-9.4171,0.024640,7.816202,-26.126703,-9.4407,1.243994,0.924730,-0.546785,-1.117384,0.792419,-0.476653
34,5.351,B,5,8.511303,-27.648898,7.541612,-27.133043,0.407526,0.034130,-9.1817,0.059454,-9.1174,0.038221,8.040171,-26.161923,-9.1523,1.091621,1.559827,-0.498559,-0.971120,0.471132,-1.486975
35,5.515,B,5,8.309510,-28.064088,7.763283,-27.230314,0.406092,0.015886,-8.8509,0.049104,-8.8257,0.047283,8.268059,-26.196338,-8.8711,1.150611,1.868210,-0.504775,-1.033976,0.041452,-1.867750
36,5.695,B,5,9.557120,-26.683147,7.901641,-27.386510,0.396655,-0.016772,-8.5855,0.047126,-8.5504,0.046451,8.501794,-26.231805,-8.5934,1.301355,1.147790,-0.600152,-1.154705,1.055326,-0.451342
37,5.861,B,5,8.795590,-27.190413,8.240529,-27.265393,0.423547,0.027102,-8.3123,0.044233,-8.2924,0.043246,8.741976,-26.269629,-8.3325,1.114896,0.922343,-0.501446,-0.995764,0.053614,-0.920784
38,6.009,B,5,8.950377,-28.157298,8.382261,-27.254896,0.405899,0.031732,-8.0648,0.041932,-8.0510,0.041626,8.987570,-26.309834,-8.0887,1.122293,1.847839,-0.605309,-0.945062,-0.037192,-1.847464
39,6.185,B,5,9.954974,-26.739948,8.524886,-27.421608,0.397483,-0.005672,-7.8423,0.039978,-7.8209,0.040027,9.236460,-26.350957,-7.8572,1.285547,0.817053,-0.711574,-1.070651,0.718514,-0.388991
40,6.345,B,5,10.215994,-27.906785,8.823106,-27.302932,0.415506,0.033768,-7.6036,0.039269,-7.5965,0.038396,9.486417,-26.391082,-7.6322,1.127586,1.682153,-0.663311,-0.911850,0.729577,-1.515703
41,6.514,B,5,10.787926,-27.449411,9.116908,-27.414791,0.439028,0.014131,-7.3876,0.038452,-7.3777,0.028197,9.736005,-26.429209,-7.4108,1.163896,1.465384,-0.619097,-0.985582,1.051921,-1.020202
42,6.675,B,5,9.823813,-27.632610,9.463321,-27.425084,0.468385,0.022195,-7.7021,-0.081724,-7.7227,-0.063964,9.980480,-26.460745,-7.6542,1.094259,1.182291,-0.517159,-0.964339,-0.156667,-1.171865
43,6.833,B,5,10.732933,-27.360582,9.573889,-27.466796,0.440099,0.013501,-7.6384,0.046826,-7.5903,0.099561,10.216536,-26.494183,-7.6742,1.165750,1.008619,-0.642647,-0.972613,0.516397,-0.866399
44,7.021,B,5,11.745099,-27.070611,9.827144,-27.451525,0.446676,0.023992,-7.2919,0.017062,-7.2884,-0.046502,10.451768,-26.530490,-7.2589,1.112861,1.401583,-0.624624,-0.921035,1.293331,-0.540120
45,7.187,B,5,12.174534,-27.416373,10.219413,-27.385331,0.483419,0.049746,-7.7703,-0.072696,-7.7685,-0.032396,10.682711,-26.560429,-7.7303,0.946102,1.719934,-0.463298,-0.824902,1.491823,-0.855943
46,7.345,B,5,11.825773,-27.549992,10.622350,-27.392428,0.520782,0.055476,-7.6750,0.014767,-7.6780,-0.029620,10.920181,-26.595167,-7.6640,0.851075,1.315974,-0.297831,-0.797261,0.905592,-0.954825
47,7.503,B,5,12.214716,-27.986527,10.891914,-27.422716,0.523175,0.050642,-8.1773,-0.093918,-8.1918,-0.061803,11.157387,-26.623950,-8.1262,0.841727,1.724692,-0.265473,-0.798766,1.057329,-1.362577
48,7.671,B,5,12.367561,-26.935668,11.183412,-27.527911,0.532885,0.029598,-8.4427,-0.059565,-8.4537,-0.094852,11.396299,-26.652473,-8.3697,0.900951,1.011706,-0.212887,-0.875438,0.971261,-0.283196
49,7.839,B,5,12.442249,-27.035234,11.626452,-27.355677,0.573075,0.084362,-8.8887,-0.061445,-8.9098,-0.047233,11.629926,-26.676899,-8.8578,0.678787,0.887847,-0.003474,-0.678778,0.812323,-0.358335
50,8.002,B,5,13.325751,-28.581897,11.682103,-27.356174,0.518014,0.076259,-8.8790,0.005401,-8.8824,-0.029799,11.859462,-26.704057,-8.8653,0.675805,2.382496,-0.177358,-0.652117,1.466290,-1.877839
51,8.165,B,5,13.317244,-27.110881,12.031863,-27.580347,0.546142,0.026769,-9.5152,-0.145834,-9.5663,-0.199093,12.087666,-26.729168,-9.3890,0.853006,1.287465,-0.055803,-0.851179,1.229578,-0.381713
52,8.342,B,5,12.642471,-28.004247,12.318270,-27.501376,0.545638,0.052392,-10.2134,-0.080469,-10.2072,-0.021104,12.314686,-26.753967,-10.1763,0.747418,1.292534,0.003585,-0.747409,0.327785,-1.250280
53,8.528,B,5,12.936917,-27.380993,12.429812,-27.597406,0.510338,0.028006,-10.2952,-0.037461,-10.3060,-0.085462,12.540920,-26.782714,-10.2360,0.822234,0.717462,-0.111108,-0.814692,0.395997,-0.598279
54,8.690,B,5,13.864369,-28.171741,12.571016,-27.564414,0.481494,0.037958,-10.9753,-0.104693,-10.9848,-0.059806,12.773750,-26.804400,-10.9199,0.786589,1.749020,-0.202734,-0.760014,1.090619,-1.367342
55,8.853,B,5,14.084276,-28.183182,12.852736,-27.680549,0.494593,0.017401,-11.1406,-0.041652,-11.1493,-0.088246,13.011203,-26.830884,-11.0790,0.864316,1.726325,-0.158467,-0.849665,1.073074,-1.352298
56,9.049,B,5,14.169151,-27.432028,13.113898,-27.778077,0.513409,0.003227,-11.5579,-0.071239,-11.5527,-0.015438,13.307168,-26.861959,-11.5581,0.936283,1.033438,-0.193270,-0.916118,0.861983,-0.570069
57,9.217,B,5,14.198267,-28.144028,13.351574,-27.724480,0.507228,0.026260,-11.8609,-0.070773,-11.8984,-0.042466,13.509200,-26.885153,-11.8653,0.854000,1.435124,-0.157625,-0.839327,0.689068,-1.258875
58,9.394,B,5,14.619623,-28.293026,13.551320,-27.807973,0.497937,0.012178,-12.1753,-0.057033,-12.2284,-0.054275,13.815886,-26.923781,-12.2409,0.922925,1.587711,-0.264566,-0.884192,0.803737,-1.369245
59,9.561,B,5,14.988614,-28.337300,13.799716,-27.906930,0.489996,-0.001414,-12.5518,-0.053120,-12.5321,-0.051055,14.072577,-26.956315,-12.5437,0.989000,1.657179,-0.272861,-0.950615,0.916037,-1.380985
60,9.715,B,5,14.631536,-28.272398,14.052194,-27.993486,0.506811,-0.010032,-12.7790,-0.048645,-12.8094,-0.045303,14.277681,-26.981267,-12.7669,1.037031,1.338743,-0.225487,-1.012219,0.353854,-1.291131
61,9.888,B,5,15.666733,-28.049812,14.202606,-28.055447,0.485032,-0.016135,-13.0333,-0.042832,-13.0594,-0.040589,14.585103,-27.016488,-13.0689,1.107131,1.495889,-0.382497,-1.038959,1.081630,-1.033324
62,10.045,B,5,15.880809,-28.027214,14.520934,-28.068438,0.491370,-0.001364,-13.3004,-0.038650,-13.2885,-0.038909,14.842646,-27.045416,-13.2973,1.072414,1.428883,-0.321712,-1.023022,1.038163,-0.981797
63,10.199,B,5,15.875150,-28.132900,14.814407,-28.072146,0.501119,0.012457,-13.5115,-0.037458,-13.5059,-0.035424,15.051111,-27.069905,-13.4716,1.029814,1.344991,-0.236704,-1.002242,0.824039,-1.062995
64,10.368,B,5,15.783108,-27.448787,15.054619,-28.093482,0.498214,0.018255,-13.7164,-0.036061,-13.7165,-0.035231,15.316440,-27.103484,-13.6833,1.024034,0.580529,-0.261821,-0.989998,0.466669,-0.345303
65,10.541,B,5,15.778866,-28.030750,15.234265,-27.985839,0.475086,0.050349,-13.9082,-0.035072,-13.9167,-0.034818,15.588055,-27.140228,-13.8858,0.916638,0.910735,-0.353789,-0.845611,0.190811,-0.890522
66,10.697,B,5,16.810411,-28.332875,15.378906,-28.000413,0.452785,0.048745,-14.0962,-0.032414,-14.0974,-0.031121,15.865605,-27.178567,-14.0701,0.955147,1.491672,-0.486699,-0.821845,0.944806,-1.154308
67,10.845,B,5,17.313108,-28.607259,15.682968,-28.067231,0.472689,0.043810,-14.2596,-0.026755,-14.2532,-0.025249,16.147279,-27.216653,-14.2299,0.969055,1.814647,-0.464311,-0.850578,1.165829,-1.390606
68,11.014,B,5,17.672545,-29.084419,16.024891,-28.172924,0.501075,0.032825,-14.4031,-0.023730,-14.3871,-0.022018,16.430515,-27.253672,-14.3668,1.004766,2.212300,-0.405624,-0.919252,1.242030,-1.830747
69,11.186,B,5,17.613231,-27.176421,16.372395,-28.348120,0.531203,0.007752,-14.5342,-0.021418,-14.5083,-0.021948,16.713128,-27.290246,-14.4893,1.111394,0.907271,-0.340733,-1.057874,0.900103,0.113825
70,11.357,B,5,17.374097,-28.450260,16.637552,-28.145499,0.531065,0.070081,-14.6068,-0.020480,-14.6256,-0.020501,16.994310,-27.327736,-14.6069,0.892195,1.185030,-0.356758,-0.817763,0.379786,-1.122524
71,11.552,B,5,18.236315,-27.915780,16.830493,-28.208461,0.503998,0.056775,-14.7453,-0.019600,-14.7415,-0.019924,17.275046,-27.367134,-14.7231,0.951555,1.106820,-0.444552,-0.841327,0.961269,-0.548646
72,11.745,B,5,18.541050,-27.939822,17.134857,-28.162297,0.511489,0.078135,-14.8483,-0.018862,-14.8508,-0.019483,17.557705,-27.408405,-14.8341,0.864381,1.117753,-0.422849,-0.753893,0.983345,-0.531417
73,11.908,B,5,18.864082,-28.124019,17.440499,-28.127205,0.518943,0.094670,-14.9373,-0.015839,-14.9445,-0.014749,17.844893,-27.450732,-14.9309,0.788131,1.221500,-0.404394,-0.676473,1.019189,-0.673287
74,12.068,B,5,19.077661,-28.480408,17.750394,-28.130794,0.528672,0.100774,-15.0119,-0.013361,-15.0176,-0.011424,18.138094,-27.493376,-15.0072,0.746065,1.362725,-0.387700,-0.637418,0.939567,-0.987032
75,12.220,B,5,18.888746,-27.932461,18.043820,-28.198418,0.537173,0.090648,-15.0790,-0.010799,-15.0732,-0.010091,18.436884,-27.536346,-15.0651,0.769960,0.600904,-0.393065,-0.662072,0.451861,-0.396115
76,12.389,B,5,19.804807,-29.480666,18.249933,-28.155011,0.518045,0.102168,-15.0903,0.006970,-15.0653,0.051479,18.738977,-27.580427,-15.1011,0.754527,2.178739,-0.489044,-0.574585,1.065830,-1.900239
77,12.560,B,5,19.700246,-28.716689,18.583886,-28.399925,0.547692,0.053831,-14.5317,0.092668,-14.4935,0.052238,19.029746,-27.628325,-14.5507,0.891156,1.278323,-0.445860,-0.771601,0.670500,-1.088365
78,12.724,B,5,20.532769,-29.112313,18.839533,-28.465871,0.545197,0.047585,-14.6611,-0.057044,-14.6710,-0.085043,19.317916,-27.673936,-14.5861,0.925209,1.882762,-0.478384,-0.791935,1.214852,-1.438377
79,12.874,B,5,20.496009,-28.604800,19.199886,-28.592567,0.570655,0.034444,-14.6153,0.057271,-14.5338,0.125038,19.597906,-27.718491,-14.6373,0.960431,1.261797,-0.398020,-0.874075,0.898103,-0.886309
80,13.050,B,5,20.044547,-29.448249,19.490061,-28.605086,0.570155,0.044746,-14.0109,0.070378,-13.9718,0.024624,19.865224,-27.765496,-14.0021,0.919598,1.692281,-0.375163,-0.839591,0.179323,-1.682754
81,13.221,B,5,20.665399,-29.137841,19.645368,-28.767828,0.547727,0.011221,-13.8376,0.062929,-13.7610,0.120987,20.138414,-27.809308,-13.8616,1.077893,1.429234,-0.493046,-0.958519,0.526985,-1.328532
82,13.381,B,5,21.739914,-28.854530,19.882728,-28.846429,0.541775,0.005665,-13.1410,0.098083,-13.0926,0.074366,20.405188,-27.856195,-13.1605,1.119610,1.666782,-0.522460,-0.990234,1.334725,-0.998334
83,13.543,B,5,20.714016,-29.185414,20.272048,-28.858789,0.567571,0.024582,-12.5397,0.120396,-12.4877,0.129369,20.674718,-27.903694,-12.6095,1.036508,1.282322,-0.402669,-0.955095,0.039298,-1.281719
84,13.704,B,5,21.818849,-28.823188,20.406463,-28.927525,0.534992,0.013163,-11.8265,0.128736,-11.7800,0.129819,20.940869,-27.953850,-11.8971,1.110691,1.235555,-0.534407,-0.973675,0.877980,-0.869338
85,13.887,B,5,22.362283,-28.930450,20.714423,-28.917239,0.541798,0.030745,-11.0231,0.141383,-10.9814,0.145708,21.252997,-28.016011,-10.9478,1.049893,1.437607,-0.538574,-0.901229,1.109286,-0.914439
86,14.064,B,5,22.032488,-29.220575,21.068659,-28.926232,0.559147,0.043642,-10.1014,0.155859,-10.1023,0.161531,21.454678,-28.057494,-10.2484,0.950640,1.298700,-0.386019,-0.868738,0.577810,-1.163081
87,14.216,B,5,22.840774,-29.426219,21.295910,-28.984417,0.549141,0.036279,-9.1810,0.169292,-9.1427,0.174275,21.698893,-28.108321,-9.3016,0.964334,1.743774,-0.402984,-0.876096,1.141881,-1.317899
88,14.392,B,5,22.240354,-29.030391,21.630068,-29.069041,0.565546,0.028379,-8.1463,0.182573,-8.1064,0.187042,21.935292,-28.158009,-8.2771,0.960802,0.924183,-0.305223,-0.911032,0.305062,-0.872382
89,14.573,B,5,23.156853,-29.242237,21.795419,-29.066366,0.536652,0.032599,-7.0324,0.195292,-6.9996,0.199370,22.211912,-28.217835,-6.9539,0.945236,1.393669,-0.416493,-0.848531,0.944941,-1.024402
90,14.733,B,5,23.897018,-29.194948,22.095055,-29.100694,0.544193,0.033187,-5.8607,0.205715,-5.8293,0.208064,22.439851,-28.269736,-5.7813,0.899653,1.726080,-0.344796,-0.830958,1.457167,-0.925212
91,14.895,B,5,22.276909,-29.281845,22.477936,-29.118897,0.569130,0.039732,-4.5763,0.216082,-4.6001,0.219200,22.667637,-28.324261,-4.5498,0.816966,1.034233,-0.189701,-0.794637,-0.390729,-0.957585
92,15.054,B,5,23.800582,-29.299079,22.493939,-29.148757,0.506978,0.027510,-3.3345,0.226959,-3.3119,0.231092,22.895519,-28.380679,-3.2592,0.866724,1.289417,-0.401580,-0.768079,0.905063,-0.918400
93,15.233,B,5,24.221820,-29.919452,22.770153,-29.175394,0.525387,0.027222,-2.2531,0.235518,-1.9628,0.239667,23.076836,-28.426144,-2.1828,0.809587,1.881743,-0.306683,-0.749250,1.144984,-1.493308
94,15.407,B,5,24.442919,-30.211404,23.092730,-29.308864,0.531430,0.000113,-0.5728,0.247510,-0.5530,0.249616,23.299909,-28.482294,-0.7825,0.852139,2.072750,-0.207179,-0.826570,1.143010,-1.729110
95,15.565,B,5,24.285385,-29.265643,23.378832,-29.471885,0.553440,-0.032704,0.5848,0.255254,0.9127,0.260805,23.516509,-28.537523,0.6747,0.944451,1.058929,-0.137677,-0.934362,0.768877,-0.728120
96,15.745,B,5,24.340937,-30.449257,23.604946,-29.436020,0.527813,-0.016636,2.4038,0.265507,2.4269,0.267651,23.725306,-28.592840,2.1817,0.851727,1.955834,-0.120360,-0.843180,0.615631,-1.856418
97,15.930,B,5,24.368088,-29.647962,23.790188,-29.618933,0.511742,-0.056300,3.9478,0.271882,3.9827,0.272750,23.926837,-28.649668,3.7312,0.978850,1.091464,-0.136649,-0.969265,0.441250,-0.998294
98,16.086,B,5,24.612326,-29.830467,23.944831,-29.625330,0.487467,-0.050955,5.5439,0.278704,5.5759,0.281646,24.123201,-28.708795,5.3185,0.933730,1.223679,-0.178371,-0.916535,0.489125,-1.121672
99,16.239,B,5,24.953205,-29.734655,24.113479,-29.662099,0.469563,-0.054168,6.9569,0.213601,6.9371,0.155361,24.319795,-28.768898,6.7842,0.916719,1.154943,-0.206316,-0.893201,0.633410,-0.965757
100,16.407,B,5,24.747017,-30.175336,24.311732,-29.674168,0.460576,-0.052029,8.1567,0.247079,8.1864,0.297220,24.521991,-28.825270,7.9219,0.874549,1.368691,-0.210259,-0.848898,0.225026,-1.350066
101,16.594,B,5,25.235540,-29.508323,24.435750,-29.763126,0.434583,-0.069004,10.0969,0.329403,10.1296,0.289236,24.731970,-28.882410,9.8542,0.929197,0.803337,-0.296220,-0.880716,0.503570,-0.625913
102,16.779,B,5,25.236171,-30.261711,24.623371,-29.715089,0.427698,-0.053014,11.2884,0.171596,11.2648,0.169600,24.947148,-28.930480,11.1176,0.848789,1.362244,-0.323777,-0.784609,0.289023,-1.331231
103,16.954,B,5,25.578584,-30.228835,24.776476,-29.810719,0.411247,-0.073234,12.7297,0.288538,12.7578,0.320802,25.163565,-28.978776,12.4586,0.917588,1.317152,-0.387089,-0.831943,0.415019,-1.250059
104,17.138,B,5,26.535044,-30.379077,24.962707,-29.884032,0.404389,-0.087380,14.0520,0.187769,14.0135,0.143719,25.378897,-29.027688,13.8806,0.952123,1.778463,-0.416189,-0.856344,1.156147,-1.351389
105,17.312,B,5,26.816139,-30.171913,25.288724,-29.971529,0.430172,-0.108188,15.3078,0.247579,15.3086,0.241641,25.592343,-29.074979,15.0776,0.946566,1.643454,-0.303619,-0.896551,1.223795,-1.096934
106,17.475,B,5,26.420765,-29.610255,25.609279,-30.005850,0.452671,-0.115721,16.4475,0.200652,16.4273,0.209788,25.804707,-29.120489,16.2357,0.906672,0.787018,-0.195428,-0.885360,0.616058,-0.489765
107,17.640,B,5,26.377595,-29.869798,25.801544,-29.931366,0.446448,-0.093623,17.6110,0.194614,17.5689,0.204782,26.018760,-29.163150,17.3870,0.798334,0.792537,-0.217215,-0.768216,0.358835,-0.706648
108,17.802,B,5,26.441733,-30.052907,25.949911,-29.915097,0.428410,-0.086706,18.7064,0.187996,18.6513,0.184688,26.237738,-29.201183,18.4815,0.769751,0.875812,-0.287827,-0.713914,0.203995,-0.851724
109,17.975,B,5,27.598014,-30.392915,26.081158,-29.934290,0.406707,-0.088639,19.7440,0.179710,19.6850,0.176088,26.464293,-29.234449,19.5228,0.797854,1.620916,-0.383134,-0.699842,1.133721,-1.158466
110,18.143,B,5,27.297141,-30.328479,26.397086,-30.011492,0.426626,-0.114482,20.7294,0.171691,20.6711,0.167581,26.698989,-29.263589,20.5165,0.806538,1.221383,-0.301902,-0.747903,0.598152,-1.064890
111,18.304,B,5,27.894488,-29.904894,26.603267,-30.064230,0.419731,-0.126478,21.6637,0.161936,21.6114,0.160658,26.939875,-29.289288,21.4639,0.844891,1.135895,-0.336608,-0.774942,0.954613,-0.615606
112,18.467,B,5,28.068679,-30.398357,26.880103,-30.030734,0.434841,-0.122840,22.5687,0.156272,22.5102,0.153284,27.183346,-29.311973,22.3689,0.780111,1.401443,-0.303243,-0.718761,0.885333,-1.086383
113,18.635,B,5,27.825355,-29.872174,27.139678,-30.091701,0.437515,-0.141095,23.4282,0.149586,23.3723,0.147789,27.426000,-29.331790,23.2367,0.812063,0.671937,-0.286322,-0.759912,0.399355,-0.540384
114,18.802,B,5,28.790677,-30.047651,27.308316,-30.046891,0.426541,-0.127654,24.2641,0.143652,24.2000,0.141649,27.666291,-29.348893,24.0698,0.784441,1.323822,-0.357976,-0.697997,1.124386,-0.698757
115,18.967,B,5,28.613769,-30.075323,27.620531,-30.040488,0.446050,-0.136247,25.0593,0.137890,24.9923,0.135870,27.904986,-29.363612,24.8681,0.734218,1.004443,-0.284455,-0.676876,0.708783,-0.711711
116,19.131,B,5,29.876518,-30.062642,27.845705,-30.039889,0.442983,-0.139234,25.8119,0.129644,25.7465,0.129019,28.144739,-29.376108,25.6285,0.728030,1.862898,-0.299034,-0.663782,1.731779,-0.686535
117,19.298,B,5,28.809347,-29.672443,28.259584,-30.036511,0.481993,-0.158139,26.5277,0.124217,26.4610,0.120612,28.388926,-29.385762,26.3493,0.663478,0.508861,-0.129342,-0.650749,0.420421,-0.286681
118,19.465,B,5,29.497705,-30.732025,28.407732,-29.962676,0.463585,-0.137196,27.2089,0.117186,27.1396,0.114622,28.639877,-29.391110,27.0332,0.616911,1.591829,-0.232145,-0.571566,0.857828,-1.340914
119,19.626,B,5,30.237843,-30.464244,28.652126,-30.093579,0.449639,-0.172889,27.8473,0.112932,27.7898,0.112388,28.897682,-29.390660,27.6874,0.744576,1.717153,-0.245556,-0.702919,1.340160,-1.073584
