sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf2_x,ekf2_y,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_ekf2_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
1,0.000,A,4,0.734462,6.855684,0.734462,6.855684,0.734462,6.855684,0.000000,0.000000,-5.8916,0.000000,-5.8949,-0.001422,0.828833,6.853110,-5.8939,0.094407,0.094407,0.094407,-0.094372,0.002574,-0.094372,0.002574
2,0.045,A,4,0.634382,6.669806,0.711696,6.794506,0.649637,6.698139,-0.002614,-0.010094,-5.8932,-0.001408,-5.8964,-0.001031,0.853909,6.852495,-5.8955,0.153582,0.256034,0.285601,-0.142213,-0.057989,-0.219528,-0.182689
3,0.199,A,4,0.638457,7.130158,0.711696,6.794506,0.649474,6.697836,-0.002364,-0.009124,-5.8997,-0.001502,-5.9092,-0.003225,0.987935,6.847395,-5.9067,0.281256,0.370032,0.449544,-0.276239,-0.052889,-0.349478,0.282763
4,0.346,A,4,0.430637,7.043885,0.680430,6.818098,0.643735,6.917156,-0.033189,0.173578,-5.9132,-0.003631,-5.9434,-0.008716,1.133833,6.836259,-5.9381,0.453766,0.496729,0.733207,-0.453402,-0.018162,-0.703196,0.207626
5,0.494,A,4,0.984666,6.661612,0.635502,6.935408,0.552198,6.982320,-0.152608,0.262986,-5.9248,-0.004798,-5.9938,-0.010227,1.286753,6.819710,-5.9875,0.661448,0.752338,0.340957,-0.651251,0.115699,-0.302087,-0.158098
6,0.653,A,4,1.100241,6.934076,0.652723,6.916563,0.722127,6.864497,0.136066,-0.083638,-5.9590,-0.008078,-6.0415,-0.009140,1.441682,6.802233,-6.0365,0.797200,0.722244,0.366011,-0.788959,0.114330,-0.341441,0.131843
7,0.809,A,4,1.085064,6.705132,0.772478,6.876238,0.896230,6.889376,0.372212,0.035803,-6.0318,-0.008898,-6.0713,-0.004020,1.594225,6.788836,-6.0689,0.826382,0.705199,0.515995,-0.821747,0.087402,-0.509161,-0.083704
8,0.981,A,4,1.714564,6.743352,0.891021,6.850145,1.012399,6.812870,0.455047,-0.127575,-6.0804,-0.002000,-6.0794,0.000966,1.743155,6.781491,-6.0793,0.854895,0.731430,0.047666,-0.852134,0.068653,-0.028592,-0.038139
9,1.169,A,4,2.715620,6.153080,1.087655,6.793403,1.343359,6.773875,0.883001,-0.114734,-6.0776,0.001665,-6.0762,0.002608,1.892185,6.777148,-6.0766,0.804694,0.548836,1.033202,-0.804530,0.016255,0.823435,-0.624068
10,1.318,A,4,1.621532,7.022465,1.509679,6.645238,1.959537,6.517402,1.839737,-0.556120,-6.0745,0.002062,-6.0798,-0.001446,2.046983,6.770583,-6.0784,0.551731,0.267857,0.494422,-0.537304,-0.125345,-0.425451,0.251882
11,1.464,A,4,2.353978,7.620053,1.817010,6.591478,1.972386,6.662983,1.399996,-0.031800,-6.0757,0.000791,-6.1031,-0.004965,2.212152,6.758164,-6.0993,0.428860,0.257967,0.873480,-0.395142,-0.166686,0.141826,0.861890
12,1.612,A,4,2.465465,7.046767,1.974050,6.839704,2.218044,6.984162,1.404726,0.791013,-6.0777,-0.002340,-6.1388,-0.007575,2.390029,6.740385,-6.1346,0.427672,0.298339,0.315532,-0.415979,0.099319,0.075436,0.306382
13,1.765,A,4,2.458795,6.572189,2.208201,7.038639,2.415324,7.026056,1.265878,0.637462,-6.1543,-0.005517,-6.1632,-0.003001,2.579675,6.721666,-6.1616,0.488329,0.345926,0.192238,-0.371475,0.316973,-0.120881,-0.149477
14,1.913,A,4,2.621787,7.205936,2.385815,6.991504,2.541011,6.903495,1.211563,0.191672,-6.1694,-0.004217,-6.1615,0.000984,2.777112,6.706432,-6.1631,0.484127,0.307534,0.523097,-0.391297,0.285072,-0.155325,0.499504
15,2.063,A,4,2.783151,6.448771,2.526446,6.972684,2.667782,6.999948,1.184176,0.409617,-6.1765,-0.001850,-6.1382,0.004496,2.976592,6.696097,-6.1416,0.528330,0.433231,0.313990,-0.450147,0.276587,-0.193441,-0.247326
16,2.215,A,4,3.403490,6.210948,2.875147,6.717320,2.795384,6.855742,1.398845,-0.526699,-6.1431,0.004089,-6.1114,0.004689,3.172763,6.688231,-6.1141,0.299034,0.412886,0.530126,-0.297615,0.029090,0.230727,-0.477283
17,2.418,A,4,2.809974,6.204359,3.028741,6.507130,3.048901,6.679469,1.113397,-0.752194,-6.1081,0.003506,-6.0992,-0.000715,3.402311,6.675808,-6.0992,0.409886,0.353429,0.757052,-0.373570,-0.168678,-0.592337,-0.471449
18,2.565,A,4,3.498499,7.671453,3.028741,6.507130,3.079020,6.541792,1.006494,-0.679828,-6.1057,-0.000620,-6.1082,-0.003387,3.554590,6.663730,-6.1061,0.548672,0.490955,1.009283,-0.525850,-0.156600,-0.056092,1.007723
19,2.729,A,4,3.190330,7.429198,3.145731,6.613960,3.265976,6.801927,1.001565,0.357141,-6.1049,-0.001907,-6.1297,-0.002092,3.788424,6.641467,-6.1314,0.643282,0.546534,0.989058,-0.642694,-0.027507,-0.598094,0.787731
20,2.880,A,4,3.523111,6.216023,3.279123,6.932433,3.322966,6.952188,0.839433,0.805555,-6.1079,-0.002478,-6.1424,-0.000427,3.993425,6.623264,-6.1423,0.778340,0.746798,0.622126,-0.714302,0.309169,-0.470314,-0.407241
21,3.024,A,4,3.241136,7.687903,3.370862,6.924735,3.438920,6.791286,0.903004,0.034490,-6.1257,-0.001526,-6.1283,0.003545,4.165979,6.611182,-6.1315,0.854708,0.749034,1.419388,-0.795117,0.313553,-0.924843,1.076721
22,3.164,A,4,4.548747,6.350384,3.434123,6.953849,3.460574,6.989626,0.592417,0.714563,-6.1382,0.002149,-6.0915,0.008177,4.391512,6.598930,-6.0965,1.021059,1.009599,0.294105,-0.957389,0.354919,0.157235,-0.248546
23,3.323,A,4,4.391033,7.012738,3.625634,6.995034,3.753149,6.861010,1.054175,0.058286,-6.0844,0.006851,-6.0514,0.005870,4.624100,6.587179,-6.0557,1.078554,0.912983,0.485201,-0.998466,0.407855,-0.233067,0.425559
24,3.473,A,4,4.456503,7.331423,3.941643,6.901144,3.937947,6.893618,1.190632,0.179427,-6.0476,0.006323,-6.0268,0.002029,4.857762,6.572587,-6.0287,0.973254,0.974228,0.858394,-0.916119,0.328557,-0.401259,0.758836
25,3.636,A,4,4.456384,6.796350,4.169994,6.998048,4.120255,6.986816,1.274759,0.505902,-6.0336,0.004966,-6.0225,-0.000941,5.087672,6.553827,-6.0222,1.019542,1.059895,0.676271,-0.917678,0.444222,-0.631288,0.242523
26,3.803,A,4,4.804522,6.241878,4.344493,7.034774,4.251713,6.955971,1.208591,0.217038,-6.0148,0.002653,-6.0279,-0.000979,5.313488,6.532955,-6.0273,1.091225,1.142939,0.586322,-0.968995,0.501819,-0.508967,-0.291077
27,3.961,A,4,5.167078,6.695531,4.516175,6.864259,4.421022,6.821229,1.300641,-0.384903,-6.0229,0.000222,-6.0270,0.000093,5.538213,6.513444,-6.0279,1.080571,1.158813,0.413397,-1.022039,0.350816,-0.371135,0.182087
28,4.117,A,4,5.980338,6.380020,4.741096,6.709329,4.624199,6.794849,1.270606,-0.282677,-6.0205,0.002209,-5.9779,0.047804,5.765628,6.497554,-6.0049,1.046190,1.179510,0.244774,-1.024532,0.211775,0.214710,-0.117533
29,4.256,A,4,6.106899,6.498278,5.080356,6.617750,4.939488,6.714255,1.679501,-0.393278,-5.7778,0.086014,-5.3254,0.081458,5.988774,6.480437,-5.3861,0.918737,1.075022,0.119465,-0.908418,0.137312,0.118125,0.017841
30,4.407,A,4,5.631920,6.449233,5.476341,6.520863,5.220958,6.669144,1.990511,-0.340097,-5.7778,0.086016,-5.3503,-0.084332,6.218500,6.466121,-5.2962,0.744175,1.017992,0.586823,-0.742159,0.054743,-0.586580,-0.016888
31,4.561,A,4,6.507318,6.794431,5.719826,6.469201,5.364681,6.622738,1.685396,-0.306116,-5.2829,-0.002689,-5.2381,0.119817,6.451621,6.448722,-5.3147,0.732082,1.100782,0.350167,-0.731795,0.020479,0.055696,0.345709
32,4.713,A,4,5.638728,6.449520,5.946309,6.493665,5.634106,6.646359,1.798386,0.061853,-5.3449,0.031016,-4.5710,0.047479,6.678626,6.421703,-4.6071,0.735844,1.068407,1.040270,-0.732317,0.071962,-1.039898,0.027816
33,4.866,A,4,6.833030,6.599115,6.100336,6.522589,5.890231,6.605847,1.161559,-0.022353,-4.4823,0.058442,-4.3934,0.106321,6.911647,6.396435,-4.4594,0.821060,1.042662,0.217393,-0.811311,0.126153,-0.078616,0.202680
34,5.039,A,4,6.488967,6.444001,6.244559,6.516476,5.959855,6.601000,1.371283,0.094790,-4.2410,0.110177,-3.6223,0.081084,7.132454,6.368630,-3.6817,0.900120,1.195402,0.647886,-0.887895,0.147846,-0.643487,0.075371
35,5.210,A,4,6.679595,6.493271,6.463254,6.514136,6.113400,6.570534,1.319900,0.026909,-3.9174,0.111310,-3.0385,0.170670,7.349500,6.346185,-3.1546,0.902020,1.256295,0.685862,-0.886246,0.167951,-0.669904,0.147087
36,5.371,A,4,6.954589,5.639168,6.594056,6.496152,6.269761,6.554099,1.206855,0.036691,-3.4409,0.106512,-2.2917,0.164761,7.556207,6.324467,-2.4030,0.977349,1.306781,0.911910,-0.962151,0.171685,-0.601618,-0.685299
37,5.521,A,4,8.172769,6.305185,6.745497,6.340410,6.442866,6.398281,1.227089,-0.616518,-2.8343,0.114623,-1.4503,0.151033,7.755029,6.300952,-1.5539,1.010303,1.315768,0.417762,-1.009532,0.039458,0.417740,0.004233
38,5.666,A,4,7.929113,6.619138,7.073110,6.188606,6.786812,6.376582,1.604337,-0.303356,-0.9088,0.152466,-0.5531,0.161576,7.949735,6.273103,-0.6639,0.880688,1.167518,0.346649,-0.876625,-0.084497,-0.020622,0.346035
39,5.816,A,4,7.729531,6.593557,7.468727,6.255280,7.036248,6.411765,1.686299,0.089246,-0.1870,0.161617,0.4062,0.172998,8.144361,6.240718,0.2875,0.675791,1.121237,0.544591,-0.675634,0.014562,-0.414830,0.352839
40,5.968,A,4,8.415411,6.515258,7.698979,6.371824,7.211527,6.439885,1.611315,0.299953,-0.1870,0.161624,1.1985,0.063027,8.344221,6.207057,1.1507,0.665947,1.156376,0.316316,-0.645242,0.164767,0.071191,0.308201
41,6.122,A,4,7.873086,6.077873,8.103213,6.417846,7.466338,6.452921,1.343753,-0.013545,1.6062,0.138061,1.8581,0.197290,8.552649,6.178154,1.7268,0.509358,1.120522,0.686922,-0.449436,0.239692,-0.679563,-0.100281
42,6.296,A,4,8.571396,7.540225,8.242374,6.571888,7.592636,6.395015,1.403385,0.933838,2.5024,0.217582,3.2809,0.209638,8.767622,6.149214,3.1328,0.674195,1.200421,1.404784,-0.525247,0.422674,-0.196226,1.391012
43,6.466,A,4,8.661576,6.307146,8.242374,6.571888,7.805550,6.579960,1.252810,0.867279,3.6657,0.154381,3.9427,0.078002,8.984952,6.128027,3.8941,0.865121,1.263025,0.369670,-0.742578,0.443861,-0.323377,0.179119
44,6.629,A,4,8.878304,6.585988,8.445849,6.731688,7.997713,6.545427,1.223330,0.393184,4.2149,0.148198,4.9116,0.243918,9.199584,6.103546,4.7446,0.981162,1.280529,0.579630,-0.753735,0.628142,-0.321280,0.482442
45,6.774,A,4,8.982076,6.493318,8.806623,6.656961,8.191878,6.559871,1.238789,0.088319,5.4264,0.144269,5.7272,0.060663,9.410398,6.074868,5.6844,0.838676,1.311495,0.598798,-0.603775,0.582093,-0.428321,0.418450
46,6.925,A,4,8.801304,6.346315,8.915183,6.591447,8.435259,6.525948,0.988065,-0.140979,6.1992,0.155203,6.5330,0.168084,9.618570,6.045238,6.4121,0.890560,1.277227,0.870960,-0.703387,0.546209,-0.817267,0.301077
47,7.083,A,4,9.249574,6.863089,9.022922,6.602599,8.490482,6.533148,1.032841,0.124106,7.1102,0.128269,7.2167,0.134006,9.827496,6.017182,7.1242,0.995014,1.433118,1.024476,-0.804573,0.585417,-0.577921,0.845907
48,7.215,A,4,10.018543,6.093337,9.022922,6.602599,8.658374,6.592083,0.932063,0.124365,7.7103,0.131857,7.9495,0.133948,10.042624,5.993524,7.8580,1.187757,1.508118,0.102677,-1.019702,0.609076,-0.024081,0.099813
49,7.361,A,4,10.022333,6.902451,9.274244,6.566351,8.918103,6.524274,1.220351,-0.339013,8.3008,0.125831,8.6515,0.120141,10.267906,5.975475,8.5685,1.156071,1.457103,0.958953,-0.993663,0.590876,-0.245573,0.926976
50,7.531,A,4,10.928773,6.209237,9.944053,6.551479,9.139013,6.590265,1.866926,-0.399478,8.9848,0.120124,9.3235,0.115155,10.504282,5.960680,9.2450,0.814187,1.503442,0.491907,-0.560229,0.590799,0.424491,0.248557
51,7.745,A,4,10.201553,6.184275,10.232183,6.433107,9.465501,6.541426,1.630264,-0.562459,9.6050,0.113546,9.9517,0.106455,10.798972,5.942519,10.0000,0.749617,1.461791,0.644481,-0.566789,0.490588,-0.597419,0.241756
52,7.914,A,4,10.668272,5.807014,10.413363,6.265780,9.632903,6.494625,1.480843,-0.928279,10.3571,0.103809,10.5366,0.100601,10.998287,5.929103,10.4683,0.674899,1.477866,0.351875,-0.584924,0.336678,-0.330015,-0.122089
53,8.075,A,4,10.348713,6.125048,10.413363,6.265780,9.833161,6.395132,1.347300,-0.825009,10.8139,0.099398,11.0905,0.094817,11.246277,5.912160,11.0251,0.904872,1.493372,0.922465,-0.832914,0.353620,-0.897564,0.212888
54,8.221,A,4,10.967733,6.192685,10.565480,6.126732,9.963103,6.357381,1.075801,-0.697594,11.3362,0.095928,11.6268,0.094240,11.490013,5.897399,11.5631,0.952552,1.594691,0.599975,-0.924533,0.229333,-0.522280,0.295287
55,8.368,A,4,11.548447,5.223606,10.693014,6.102774,10.164418,6.334986,1.211049,-0.595707,11.5062,0.095342,12.1527,0.088964,11.729275,5.886495,12.0901,1.058590,1.627858,0.687110,-1.036261,0.216279,-0.180828,-0.662888
56,8.527,A,4,11.913198,7.555775,10.935250,5.947639,10.433804,6.168622,1.333049,-1.224602,12.0082,0.092546,12.6648,0.086544,11.967680,5.879094,12.6044,1.034703,1.560962,1.677565,-1.032431,0.068545,-0.054483,1.676680
57,8.682,A,4,11.872840,6.362261,11.269422,6.081308,10.709239,6.377970,1.848297,0.329495,12.4531,0.090013,13.1512,0.081063,12.210934,5.873355,13.0946,0.964204,1.584212,0.594422,-0.941512,0.207953,-0.338094,0.488907
58,8.834,A,4,12.331342,6.599447,11.582087,6.392160,10.938168,6.381284,1.612327,0.215454,13.4482,0.080061,13.6015,0.075799,12.463680,5.867782,13.5495,1.025757,1.609618,0.743537,-0.881593,0.524378,-0.132337,0.731665
59,8.998,A,4,12.907305,5.828580,11.854354,6.466606,11.451297,6.333586,1.733929,0.249172,13.6386,0.077405,14.0187,0.069696,12.727276,5.862698,13.9699,1.061460,1.360095,0.183234,-0.872922,0.603908,0.180029,-0.034118
60,9.208,A,4,13.014927,5.978383,12.556349,6.257316,11.513392,6.338004,1.926059,-0.683245,14.1786,0.071276,14.4186,0.068851,12.999198,5.860172,14.3709,0.594843,1.560750,0.119253,-0.442848,0.397145,0.015730,0.118211
61,9.379,A,4,12.479549,6.357746,12.749037,6.222329,11.896247,6.298562,1.551639,-0.417593,14.6878,0.069575,14.8161,0.068858,13.274377,5.862218,14.7683,0.636916,1.445558,0.936643,-0.525340,0.360111,-0.794828,0.495528
62,9.531,A,4,13.026970,6.644659,12.872892,6.316950,11.945278,6.301552,1.530552,-0.075900,15.0733,0.069619,15.2130,0.067488,13.547747,5.868832,15.1657,0.810085,1.659865,0.934407,-0.674855,0.448117,-0.520777,0.775827
63,9.681,A,4,13.449186,5.915452,12.872892,6.316950,12.173044,6.358044,1.383937,-0.059102,15.3920,0.068219,15.6000,0.065752,13.816503,5.877704,15.5545,1.040836,1.712217,0.369252,-0.943611,0.439246,-0.367317,0.037748
64,9.855,A,4,13.913211,6.074888,13.087117,6.314363,12.419550,6.297160,1.349846,-0.443800,15.7031,0.066028,15.9640,0.060941,14.081262,5.885851,15.9219,1.082565,1.711859,0.252935,-0.994144,0.428512,-0.168051,0.189037
65,10.019,A,4,15.012177,6.677131,13.367720,6.208622,12.699088,6.267764,1.580181,-0.630194,15.8573,0.064443,16.2978,0.055210,14.345499,5.891953,16.2593,1.027780,1.688758,1.030031,-0.977779,0.316669,0.666678,0.785178
66,10.195,A,4,14.336541,5.599071,14.200624,6.222141,13.102807,6.333046,1.866801,-0.903230,16.5310,0.054534,16.6053,0.052282,14.613617,5.897572,16.5693,0.525270,1.572318,0.407276,-0.412993,0.324569,-0.277076,-0.298501
67,10.359,A,4,14.499775,6.026842,14.409625,6.074669,13.348984,6.228261,1.678044,-0.835570,16.7911,0.052410,16.9022,0.051935,14.888948,5.906314,16.8665,0.508030,1.573258,0.407410,-0.479323,0.168354,-0.389174,0.120527
68,10.548,A,4,15.112180,5.954458,14.409625,6.074669,13.582027,6.200496,1.520782,-0.747279,17.0328,0.052563,17.2035,0.052122,15.172507,5.921349,17.1669,0.778136,1.614790,0.068815,-0.762882,0.153320,-0.060326,0.033109
69,10.726,A,4,14.620747,6.713255,14.660001,6.025356,13.871193,6.165569,1.596183,-0.789795,17.2908,0.052315,17.5113,0.053673,15.462809,5.943078,17.4743,0.807012,1.607091,1.141157,-0.802807,0.082278,-0.842062,0.770176
70,10.892,A,4,15.439229,6.475259,14.848832,6.117025,14.043833,6.249176,1.540328,-0.155551,17.4392,0.052919,17.8142,0.051382,15.756605,5.968813,17.7786,0.919792,1.735566,0.597674,-0.907773,0.148212,-0.317375,0.506446
71,11.059,A,4,14.770779,6.455795,15.018972,6.288377,14.310765,6.287264,1.652640,-0.040788,17.7098,0.051859,18.0986,0.048324,16.050107,5.994562,18.0657,1.072178,1.763798,1.359932,-1.031134,0.293815,-1.279328,0.461233
72,11.228,A,4,15.910635,6.002572,15.149050,6.376292,14.437831,6.317664,1.234682,0.107966,18.0483,0.049477,18.3592,0.043208,16.340546,6.017801,18.3291,1.244258,1.926199,0.430181,-1.191496,0.358491,-0.429911,-0.015230
73,11.406,A,4,16.797014,7.519701,15.298083,6.353414,14.713117,6.276204,1.215946,-0.305761,18.4811,0.044082,18.6014,0.041381,16.627313,6.039125,18.5730,1.365881,1.928822,1.490269,-1.329231,0.314289,0.169701,1.480576
74,11.593,A,4,16.702639,6.839253,15.701908,6.518126,15.080678,6.467305,1.966277,0.376612,18.6978,0.043381,18.8368,0.042664,16.911929,6.061452,18.8085,1.293330,1.875686,0.805467,-1.210021,0.456674,-0.209290,0.777801
75,11.769,A,4,17.043581,6.307746,16.128787,6.791376,15.382405,6.533061,2.217169,0.272196,18.8035,0.043032,19.0760,0.043894,17.197450,6.087941,19.0469,1.279399,1.868828,0.268310,-1.068663,0.703436,-0.153869,0.219806
76,11.931,A,4,17.007012,7.434401,16.483944,6.776745,15.691297,6.510417,2.124727,-0.306315,18.9924,0.042658,19.3208,0.043208,17.487597,6.120015,19.2913,1.199422,1.838235,1.399490,-1.003653,0.656730,-0.480585,1.314386
77,12.085,A,4,18.234720,6.812448,17.174685,6.991839,15.949554,6.658541,2.469128,-0.197858,19.4956,0.042074,19.5623,0.041839,17.785106,6.156694,19.5339,1.034447,1.902919,0.795089,-0.610422,0.835145,0.449614,0.655754
78,12.242,A,4,18.087172,7.001105,17.174685,6.991839,16.352478,6.694816,2.232612,-0.169679,19.7046,0.039924,19.7901,0.037364,18.090140,6.195718,19.7637,1.213204,1.807918,0.805392,-0.915455,0.796120,-0.002968,0.805386
79,12.396,A,4,18.930770,5.994732,17.618642,7.010241,16.676744,6.753833,2.244338,-0.250573,19.8809,0.037788,20.0017,0.034588,18.399934,6.235221,19.9770,1.100487,1.799539,0.582772,-0.781291,0.775019,0.530837,-0.240490
80,12.551,A,4,18.770470,6.228416,18.047216,6.864422,17.079971,6.653798,2.373334,-1.214185,19.8809,0.037754,20.2034,0.034448,18.709896,6.274802,20.1794,0.887015,1.673408,0.076295,-0.662680,0.589620,0.060574,-0.046386
81,12.704,A,4,18.281997,6.528941,18.458005,6.602495,17.402121,6.599691,2.144177,-1.451884,20.1535,0.035405,20.4043,0.034249,19.016077,6.315430,20.3800,0.627575,1.638798,0.764500,-0.558072,0.287065,-0.734079,0.213511
82,12.870,A,4,18.225447,7.815081,18.682596,6.702295,17.603490,6.596361,1.559678,0.113411,20.4988,0.035796,20.6089,0.035606,19.317249,6.358195,20.5842,0.721935,1.730229,1.820590,-0.634653,0.344100,-1.091802,1.456886
83,13.052,A,4,19.744041,6.868805,18.682596,6.702295,17.763133,6.785506,1.409492,0.107632,20.7273,0.036059,20.8152,0.035735,19.674511,6.412456,20.8316,1.033393,1.947442,0.461615,-0.991915,0.289840,0.069530,0.456349
84,13.202,A,4,18.830637,7.609566,18.887850,6.936917,18.122171,6.809597,1.703071,-0.137871,20.8663,0.035613,21.0157,0.034472,19.913186,6.449805,20.9922,1.135162,1.826796,1.586492,-1.025337,0.487111,-1.082549,1.159760
85,13.381,A,4,19.500263,6.721412,19.236311,7.157028,18.293180,6.940597,1.415331,-0.109463,21.1167,0.033118,21.2030,0.031755,20.277301,6.507045,21.2174,1.227248,2.030937,0.806066,-1.040990,0.649983,-0.777038,0.214367
86,13.532,A,4,20.511233,7.130074,19.559781,7.116664,18.538100,6.922162,1.803887,-0.300692,21.3446,0.030580,21.3781,0.030023,20.525823,6.546606,21.3575,1.121696,2.022890,0.583651,-0.966042,0.570057,-0.014590,0.583468
87,13.691,A,4,19.818551,7.568010,19.848154,7.224561,18.891788,6.964813,1.675426,0.049739,21.4907,0.029668,21.5499,0.028777,20.906213,6.609962,21.5639,1.223610,2.045441,1.449436,-1.058059,0.614599,-1.087662,0.958048
88,13.837,A,4,20.413063,6.837932,19.848154,7.224561,19.096245,7.067698,1.514311,0.049516,21.6431,0.030429,21.7275,0.032883,21.162337,6.655592,21.7058,1.432063,2.106791,0.771141,-1.314183,0.568969,-0.749274,0.182340
89,13.992,A,4,20.675620,7.761077,20.040491,7.249169,19.351904,7.046501,1.418198,-0.378684,21.7979,0.030978,21.9123,0.030757,21.481611,6.715934,21.8899,1.536609,2.155209,1.319828,-1.441121,0.533235,-0.805991,1.045143
90,14.145,A,4,21.459749,7.155870,20.297227,7.293623,19.597561,7.162241,1.730340,-0.032075,21.8600,0.030911,22.0978,0.032147,21.797418,6.777971,22.0758,1.586338,2.233167,0.506782,-1.500190,0.515653,-0.337668,0.377899
91,14.313,A,4,21.934717,7.362380,20.620020,7.377018,19.933886,7.175070,1.949486,-0.402007,22.0326,0.031839,22.2755,0.029980,22.109417,6.839374,22.2548,1.583466,2.201279,0.551412,-1.489397,0.537644,-0.174700,0.523006
92,14.488,A,4,21.898739,7.428478,21.066401,7.367064,20.302626,7.218383,2.178520,-0.557157,22.2284,0.031269,22.4400,0.027745,22.419057,6.898963,22.4210,1.431363,2.140400,0.742373,-1.352657,0.468101,-0.520318,0.529515
93,14.660,A,4,22.398133,7.268244,21.479414,7.400427,20.606934,7.262799,1.956320,-0.506395,22.3937,-0.040869,22.1623,-0.111844,22.724589,6.959735,22.2455,1.320859,2.139231,0.449167,-1.245175,0.440692,-0.326456,0.308509
94,14.825,A,4,22.917794,7.894110,21.828210,7.400553,20.926753,7.273469,2.005861,-0.696263,22.0812,-0.021758,22.0438,0.060752,23.023304,7.017168,22.0077,1.255084,2.112159,0.883267,-1.195095,0.383385,-0.105510,0.876942
95,14.981,A,4,23.402089,7.161259,22.231013,7.478599,21.303720,7.379935,2.453000,-0.458205,22.0812,-0.021745,22.4393,-0.007216,23.325969,7.076477,22.4386,1.166461,2.044890,0.113940,-1.094956,0.402122,0.076120,0.084782
96,15.136,A,4,23.304616,8.403314,22.671219,7.515866,21.686471,7.360378,2.442697,-0.888830,22.3271,0.032946,22.5549,0.030487,23.624193,7.138884,22.5291,1.024830,1.950340,1.304191,-0.952974,0.376983,-0.319577,1.264430
97,15.291,A,4,23.030733,7.413211,23.046602,7.630518,21.999445,7.527880,2.566816,-0.150423,22.4647,0.041108,22.3220,-0.019567,23.919445,7.206462,22.3411,0.970401,1.946717,0.912444,-0.872842,0.424056,-0.888711,0.206749
98,15.443,A,4,24.132658,7.333624,23.251865,7.759627,22.224670,7.525191,1.790396,-0.357650,22.3793,-0.018761,22.3346,-0.051014,24.212048,7.270278,22.3695,1.077690,2.003660,0.101565,-0.960184,0.489349,-0.079390,0.063346
99,15.615,A,4,24.152985,8.430006,23.499364,7.659407,22.578600,7.509062,1.826233,-0.732328,22.3307,-0.005302,22.2662,-0.000578,24.498021,7.332212,22.2684,1.050891,1.927551,1.150740,-0.998657,0.327195,-0.345035,1.097795
100,15.797,A,4,24.490657,7.341639,24.120856,7.820535,22.883973,7.657440,1.929423,-0.674892,22.2562,-0.011813,22.2062,-0.009458,24.774941,7.389084,22.2130,0.783567,1.909915,0.288216,-0.654086,0.431451,-0.284284,-0.047445
101,15.974,A,4,24.501552,7.491658,24.372108,7.699404,23.194077,7.623511,1.684774,-0.807738,22.1612,-0.008757,22.1563,-0.005978,25.040947,7.442418,22.1616,0.716511,1.855727,0.541638,-0.668840,0.256986,-0.539395,0.049240
102,16.136,A,4,25.097614,7.610345,24.632291,7.645885,23.459584,7.614462,1.732362,-0.848289,22.1269,-0.007183,22.1218,-0.003789,25.296562,7.493962,22.1250,0.681422,1.840926,0.230489,-0.664271,0.151923,-0.198948,0.116383
103,16.295,A,4,25.145470,8.100998,24.632291,7.645885,23.773203,7.622890,1.565560,-0.767516,22.1079,-0.004010,22.1039,-0.001635,25.544632,7.545213,22.1052,0.917878,1.773131,0.684270,-0.912341,0.100672,-0.399161,0.555784
104,16.456,A,4,24.698028,8.259471,24.907098,7.713361,24.047400,7.702580,1.654448,-0.418097,22.1031,-0.002176,22.0982,-0.000853,25.789078,7.596586,22.0984,0.889677,1.744900,1.276638,-0.881980,0.116774,-1.091049,0.662884
105,16.621,A,4,26.255704,7.930506,25.037420,7.884355,24.212995,7.795331,1.500671,0.014776,22.1034,-0.002139,22.0977,-0.000069,26.032970,7.647607,22.0977,1.023313,1.825961,0.360059,-0.995550,0.236748,0.222734,0.282899
106,16.776,A,4,25.021190,7.984852,25.278066,7.985526,24.582855,7.826422,1.862657,-0.278452,22.1057,-0.000893,22.0989,0.000851,26.277063,7.697654,22.0986,1.039647,1.699094,1.288293,-0.998997,0.287871,-1.255873,0.287197
107,16.936,A,4,25.443934,8.592032,25.494959,8.007075,24.715322,7.860547,1.337697,-0.155905,22.0973,0.000619,22.1040,0.001872,26.519455,7.746514,22.1030,1.057111,1.807734,1.368081,-1.024496,0.260561,-1.075521,0.845518
108,17.098,A,4,26.222684,8.685701,25.520829,8.132595,24.886545,7.980023,1.162932,0.255663,22.0873,-0.022812,21.9138,-0.114242,26.756404,7.795838,21.9870,1.280645,1.878908,1.037647,-1.235575,0.336757,-0.533720,0.889862
109,17.271,A,4,26.067347,8.635559,25.695153,8.347963,25.145701,8.097273,1.432851,0.369823,21.7207,-0.071859,21.4213,-0.008615,26.982426,7.846011,21.4314,1.381675,1.853832,1.208617,-1.287273,0.501952,-0.915079,0.789548
110,17.439,A,4,26.515510,8.976231,26.110437,8.675094,25.342935,8.191181,1.640788,0.513012,21.5329,0.028030,21.7258,0.027472,27.207649,7.894457,21.7001,1.346577,1.888175,1.284246,-1.097212,0.780637,-0.692139,1.081773
111,17.589,A,4,27.205956,8.211203,26.423374,8.707688,25.575807,8.323027,1.713157,-0.194532,21.6252,-0.034137,21.2835,-0.141016,27.419687,7.943070,21.3854,1.255898,1.882620,0.342894,-0.996313,0.764618,-0.213731,0.268132
