sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
14,1.861,A,4,1.693362,7.348205,1.008786,7.510847,0.135472,-0.016328,-0.4992,-0.001253,-0.4775,0.000478,1.350762,6.868165,-0.4775,0.728003,0.589756,-0.341977,0.642682,0.342599,0.480040
15,2.001,A,4,2.065630,7.643544,1.142631,7.480393,0.147889,-0.020590,-0.5075,-0.001761,-0.4852,-0.001380,1.503542,6.872367,-0.4852,0.707073,0.954284,-0.360910,0.608026,0.562088,0.771177
16,2.145,A,4,2.106821,7.881858,1.323230,7.507033,0.164470,-0.011989,-0.5122,-0.001043,-0.4946,-0.003616,1.659399,6.876393,-0.4946,0.714644,1.100521,-0.336169,0.630640,0.447422,1.005465
17,2.279,A,4,1.550243,7.143665,1.478398,7.572409,0.176782,0.002908,-0.5224,-0.002019,-0.5041,-0.003536,1.820351,6.880460,-0.5041,0.771831,0.377141,-0.341952,0.691948,-0.270108,0.263205
18,2.399,A,4,2.629438,7.794119,1.508165,7.496263,0.162523,-0.012813,-0.5334,-0.002130,-0.5121,0.011111,1.988298,6.884748,-0.5121,0.777482,1.112662,-0.480133,0.611515,0.641140,0.909371
19,2.523,A,4,2.767689,8.176524,1.723257,7.547880,0.187291,-0.000473,-0.5334,-0.001163,-0.5185,0.000468,2.164093,6.889255,-0.5185,0.792542,1.421756,-0.440836,0.658625,0.603596,1.287269
20,2.663,A,4,2.378948,7.879647,1.927125,7.659525,0.206823,0.022619,-0.5403,-0.001963,-0.5243,0.001419,2.347114,6.893792,-0.5243,0.873348,0.986369,-0.419988,0.765733,0.031834,0.985855
21,2.793,A,4,3.275332,7.586422,2.027420,7.700684,0.203203,0.028545,-0.5423,-0.001560,-0.5314,0.004472,2.535529,6.898124,-0.5314,0.949883,1.010477,-0.508109,0.802561,0.739803,0.688299
22,2.934,A,4,2.777273,7.432909,2.269051,7.682905,0.228819,0.022083,-0.5489,-0.000933,-0.5407,0.000701,2.727118,6.902140,-0.5407,0.905219,0.533134,-0.458067,0.780766,0.050154,0.530770
23,3.093,A,4,3.402132,7.715100,2.381524,7.640321,0.225292,0.011092,-0.5644,-0.002309,-0.5521,-0.003999,2.920240,6.905929,-0.5521,0.910794,0.941794,-0.538716,0.734391,0.481892,0.809170
24,3.244,A,4,2.750555,7.835192,2.584832,7.654481,0.240522,0.013074,-0.5692,-0.000762,-0.5647,0.003806,3.114480,6.909696,-0.5647,0.913910,0.994477,-0.529648,0.744785,-0.363924,0.925496
25,3.388,A,4,3.910649,7.756629,2.637450,7.687673,0.223344,0.018410,-0.5696,-0.000624,-0.5774,0.005386,3.310756,6.913594,-0.5774,1.025934,1.034688,-0.673307,0.774079,0.599893,0.843035
26,3.530,A,4,3.784333,7.641484,2.885547,7.701495,0.247913,0.019578,-0.5880,-0.002812,-0.5895,-0.007018,3.510875,6.917610,-0.5895,1.002752,0.773804,-0.625328,0.783885,0.273458,0.723874
27,3.668,A,4,4.649045,8.322767,3.069366,7.692442,0.256628,0.015841,-0.6114,-0.003496,-0.6013,-0.008610,3.716694,6.921575,-0.6013,1.006613,1.683038,-0.647328,0.770866,0.932351,1.401191
28,3.819,A,4,4.687156,6.805149,3.375224,7.805891,0.288895,0.037688,-0.6367,-0.004344,-0.6131,-0.000104,3.929238,6.925301,-0.6131,1.040370,0.767382,-0.554014,0.880590,0.757918,-0.120152
29,3.969,A,4,5.388239,7.063338,3.636544,7.631067,0.308971,-0.001658,-0.6396,-0.001825,-0.6253,0.005643,4.148193,6.928714,-0.6253,0.868956,1.247332,-0.511649,0.702353,1.240046,0.134624
30,4.112,A,4,4.611436,8.596220,3.978037,7.529515,0.342877,-0.021382,-0.6374,-0.000188,-0.6378,-0.003995,4.372032,6.931912,-0.6378,0.715794,1.681439,-0.393995,0.597603,0.239404,1.664309
31,4.270,A,4,5.010559,7.459759,4.123707,7.716970,0.332443,0.019510,-0.6524,-0.002410,-0.6499,-0.001874,4.598699,6.935084,-0.6499,0.914857,0.667018,-0.474992,0.781887,0.411860,0.524675
32,4.397,A,4,5.961036,8.107704,4.313562,7.672695,0.332691,0.008674,-0.6544,-0.000996,-0.6615,-0.004159,4.826539,6.938375,-0.6615,0.895752,1.629237,-0.512977,0.734320,1.134497,1.169329
33,4.548,A,4,4.698568,7.437352,4.638808,7.750596,0.360150,0.024225,-0.6561,-0.000091,-0.6726,-0.002719,5.054977,6.941790,-0.6726,0.909596,0.610417,-0.416170,0.808806,-0.356409,0.495562
34,4.711,A,4,5.587851,8.257805,4.684073,7.696762,0.327834,0.010591,-0.6566,0.000087,-0.6834,0.000114,5.284686,6.945206,-0.6834,0.962067,1.347154,-0.600614,0.751556,0.303165,1.312599
35,4.860,A,4,5.749627,7.828893,4.876463,7.797283,0.328806,0.030235,-0.6660,-0.001077,-0.6941,-0.005410,5.517250,6.948472,-0.6941,1.063525,0.910572,-0.640786,0.848811,0.232377,0.880421
36,4.984,A,4,5.619701,7.657902,5.063548,7.805442,0.328792,0.028830,-0.6758,-0.001521,-0.7042,-0.001419,5.754453,6.951523,-0.7042,1.098420,0.719116,-0.690905,0.853918,-0.134752,0.706378
37,5.127,A,4,6.570094,6.988342,5.194171,7.781565,0.317380,0.020952,-0.6916,-0.002324,-0.7130,-0.007185,5.997447,6.954420,-0.7130,1.153006,0.573651,-0.803276,0.827145,0.572647,0.033923
38,5.264,A,4,6.402330,8.177123,5.469644,7.641994,0.336989,-0.009182,-0.7064,-0.001967,-0.7195,-0.006400,6.246185,6.957284,-0.7195,1.035299,1.229792,-0.776541,0.684710,0.156145,1.219839
39,5.408,A,4,6.071777,7.661742,5.668069,7.735971,0.338118,0.011449,-0.7112,-0.001170,-0.7235,0.005085,6.499416,6.960204,-0.7235,1.137080,0.821603,-0.831347,0.775766,-0.427640,0.701538
40,5.536,A,4,6.918636,7.955465,5.772432,7.723452,0.320263,0.007838,-0.7128,-0.000642,-0.7256,0.000067,6.755260,6.963185,-0.7256,1.242561,1.005640,-0.982828,0.760267,0.163376,0.992280
41,5.683,A,4,7.134232,6.759746,6.007274,7.765126,0.330848,0.015974,-0.7020,0.000986,-0.7263,0.004681,7.012066,6.966177,-0.7263,1.283716,0.239872,-1.004792,0.798949,0.122166,-0.206431
42,5.841,A,4,7.933409,7.918243,6.239689,7.587290,0.340254,-0.021426,-0.7096,-0.000095,-0.7260,0.001535,7.269113,6.969149,-0.7260,1.200756,1.158477,-1.029425,0.618141,0.664296,0.949094
43,5.985,A,4,7.473158,7.210512,6.573849,7.643735,0.368676,-0.006653,-0.7141,-0.000713,-0.7246,0.001738,7.526844,6.972128,-0.7246,1.165871,0.244355,-0.952995,0.671607,-0.053686,0.238384
44,6.127,A,4,8.913775,8.125813,6.761881,7.566064,0.373444,-0.021721,-0.7103,0.000639,-0.7211,0.002016,7.786623,6.975175,-0.7211,1.182897,1.610727,-1.024742,0.590889,1.127152,1.150638
45,6.262,A,4,8.556110,7.432007,7.177943,7.662947,0.417225,0.002244,-0.7098,0.000079,-0.7147,0.007790,8.050141,6.978326,-0.7147,1.108800,0.679582,-0.872199,0.684621,0.505969,0.453681
46,6.396,A,4,8.083531,7.916853,7.469274,7.621506,0.419605,-0.005819,-0.6883,0.001967,-0.7048,0.003250,8.318628,6.981547,-0.7048,1.063461,0.964400,-0.849354,0.639959,-0.235097,0.935305
47,6.536,A,4,8.420212,7.283790,7.618857,7.673008,0.401304,0.005660,-0.6780,0.001445,-0.6916,-0.002368,8.592246,6.984757,-0.6916,1.192131,0.344987,-0.973389,0.688251,-0.172034,0.299032
48,6.684,A,4,9.188458,7.333124,7.800027,7.603848,0.391836,-0.008577,-0.6657,0.002009,-0.6756,0.006986,8.870001,6.987893,-0.6756,1.234604,0.469680,-1.069974,0.615955,0.318457,0.345231
49,6.820,A,4,9.442834,7.911736,8.076466,7.554858,0.412688,-0.017268,-0.6602,0.001321,-0.6570,0.002708,9.150196,6.990983,-0.6570,1.212787,0.966138,-1.073730,0.563875,0.292638,0.920753
50,6.956,A,4,9.328849,7.238641,8.365227,7.615947,0.414486,-0.001804,-0.6304,0.003640,-0.6359,0.006016,9.431220,6.994156,-0.6359,1.234085,0.265053,-1.065993,0.621792,-0.102371,0.244486
51,7.090,A,4,9.880088,8.463994,8.576533,7.548196,0.409650,-0.014858,-0.6119,0.003846,-0.6121,0.006136,9.712232,6.997561,-0.6121,1.262145,1.476009,-1.135698,0.550635,0.167856,1.466433
52,7.229,A,4,10.802457,7.708078,8.847901,7.709357,0.417038,0.020223,-0.5751,0.005727,-0.5853,0.005469,9.993450,7.001266,-0.5853,1.346727,1.074279,-1.145549,0.708091,0.809007,0.706811
53,7.383,A,4,10.332748,7.964605,9.235865,7.710693,0.447635,0.019029,-0.5298,0.007862,-0.5553,0.002950,10.276020,7.005205,-0.5553,1.256836,0.961075,-1.040155,0.705488,0.056728,0.959399
54,7.515,A,4,10.398861,7.854026,9.474118,7.757330,0.444193,0.026815,-0.4933,0.006790,-0.5223,0.004481,10.561510,7.009220,-0.5223,1.319883,0.860321,-1.087392,0.748110,-0.162649,0.844806
55,7.651,A,4,11.296090,7.852087,9.681413,7.776762,0.434926,0.028084,-0.4592,0.006270,-0.4862,0.004634,10.851191,7.013180,-0.4862,1.396939,0.949580,-1.169778,0.763583,0.444899,0.838908
56,7.786,A,4,12.626351,7.740281,10.010627,7.792549,0.451521,0.028689,-0.4296,0.005830,-0.4468,0.001894,11.145411,7.017078,-0.4468,1.374442,1.648091,-1.134784,0.775471,1.480940,0.723203
57,7.925,A,4,11.738227,7.406761,10.519628,7.785706,0.502787,0.024928,-0.3936,0.006402,-0.4036,0.007110,11.443420,7.021042,-0.4036,1.199210,0.485479,-0.923793,0.764664,0.294807,0.385719
58,8.056,A,4,11.991706,7.831169,10.784911,7.720348,0.498689,0.009213,-0.3361,0.009396,-0.3565,0.007767,11.743718,7.025244,-0.3565,1.184263,0.843216,-0.958807,0.695104,0.247988,0.805925
59,8.190,A,4,12.262522,7.895925,11.047691,7.740705,0.494396,0.012696,-0.2839,0.009619,-0.3056,-0.001522,12.044744,7.029783,-0.3056,1.224551,0.893101,-0.997054,0.710922,0.217778,0.866142
60,8.327,A,4,12.522825,8.152958,11.311448,7.769340,0.490790,0.017422,-0.2409,0.009148,-0.2401,0.033011,12.345437,7.034492,-0.2401,1.268517,1.132446,-1.033989,0.734849,0.177389,1.118467
61,8.468,A,4,12.870196,8.727974,11.574220,7.839487,0.487359,0.029928,0.3625,0.082829,0.4115,0.094030,12.634902,7.034214,0.4115,1.331732,1.710026,-1.060682,0.805273,0.235294,1.693761
62,8.611,A,4,13.703378,8.015950,11.851680,8.000869,0.487255,0.059421,0.5078,0.032063,0.4796,-0.060205,12.922899,7.037372,0.4796,1.440776,1.251705,-1.071218,0.963497,0.780479,0.978579
63,8.750,A,4,13.577502,8.002127,12.228069,8.009650,0.507430,0.054377,0.5039,0.021374,0.5301,0.109190,13.206421,7.040534,0.5301,1.377084,1.030710,-0.978352,0.969117,0.371080,0.961593
64,8.890,A,4,13.734066,7.947225,12.516928,8.014495,0.507500,0.048858,1.2399,0.092666,1.2602,0.075235,13.482450,7.037921,1.2602,1.373291,0.943475,-0.965522,0.976574,0.251616,0.909304
65,9.046,A,4,13.493059,7.798956,12.782283,8.008342,0.502766,0.041536,1.4678,0.057531,1.4863,0.103710,13.765828,7.039220,1.4863,1.380782,0.807219,-0.983545,0.969122,-0.272769,0.759736
66,9.164,A,4,14.861692,7.953553,12.956969,7.976758,0.480102,0.029745,2.2399,0.110328,2.2683,0.087972,14.043664,7.035403,2.2683,1.437725,1.229704,-1.086694,0.941355,0.818029,0.918150
67,9.314,A,4,14.211982,7.971419,13.341986,7.977679,0.502855,0.025026,2.8426,0.110222,2.8902,0.144521,14.321541,7.032420,2.8902,1.361265,0.945369,-0.979555,0.945259,-0.109559,0.938999
68,9.460,A,4,15.233294,8.290498,13.544950,7.981804,0.486000,0.021703,3.6308,0.126157,3.6647,0.138180,14.592732,7.027559,3.6647,1.417191,1.416098,-1.047782,0.954245,0.640562,1.262938
69,9.589,A,4,15.307692,7.867071,13.892028,8.042398,0.500692,0.028913,4.4991,0.142546,4.5432,0.154711,14.855230,7.021035,4.5432,1.403902,0.959426,-0.963202,1.021363,0.452462,0.846036
70,9.722,A,4,15.490672,7.297152,14.191749,8.018334,0.503445,0.017735,5.4398,0.157642,5.4824,0.165206,15.108986,7.013172,5.4824,1.360762,0.475741,-0.917236,1.005162,0.381686,0.283980
71,9.877,A,4,15.508059,8.184298,14.471073,7.896884,0.500608,-0.012435,6.4537,0.171287,6.4955,0.184303,15.355444,7.003835,6.4955,1.256841,1.190288,-0.884371,0.893049,0.152614,1.180463
72,10.016,A,4,16.531723,8.108576,14.703471,7.952884,0.490576,-0.003300,7.5346,0.183486,7.5792,0.194793,15.597633,6.993073,7.5792,1.311780,1.454947,-0.894163,0.959812,0.934090,1.115503
73,10.167,A,4,15.898948,8.084667,15.075533,7.987306,0.509754,-0.002578,8.6879,0.196157,8.7306,0.204783,15.838755,6.981049,8.7306,1.262958,1.105258,-0.763223,1.006257,0.060193,1.103618
74,10.309,A,4,16.775994,7.946241,15.270432,8.012441,0.490736,-0.001632,9.9055,0.207841,9.9470,0.220498,16.080767,6.968088,9.9470,1.321862,1.200052,-0.810335,1.044354,0.695227,0.978154
75,10.444,A,4,15.842228,7.479243,15.584768,8.009486,0.497397,-0.009886,11.1989,0.220289,11.2267,0.224646,16.323533,6.954574,11.2267,1.287871,0.711992,-0.738764,1.054912,-0.481305,0.524669
76,10.570,A,4,17.344466,7.098102,15.668549,7.922488,0.465681,-0.029740,12.0052,0.186148,12.1123,0.110055,16.570249,6.944645,12.1123,1.330127,0.789278,-0.901700,0.977843,0.774216,0.153457
77,10.699,A,4,17.081987,8.885444,16.008405,7.783261,0.477228,-0.066032,12.9538,0.181501,13.3122,0.285513,16.817494,6.934926,13.3122,1.172304,1.968369,-0.809089,0.848335,0.264493,1.950518
78,10.837,A,4,18.503168,7.793037,16.251949,7.985507,0.467635,-0.025288,14.8707,0.247973,14.9022,0.199707,17.063671,6.925106,14.9022,1.335419,1.680910,-0.811722,1.060401,1.439497,0.867931
79,10.986,A,4,17.750433,7.590541,16.696469,7.961229,0.501190,-0.044672,15.6909,0.169847,15.6831,0.172476,17.307569,6.921688,15.6831,1.205856,0.802180,-0.611100,1.039541,0.442864,0.668853
80,11.145,A,4,18.420351,7.145189,16.931471,7.905039,0.487516,-0.061234,17.0439,0.222496,17.0509,0.227491,17.549217,6.911365,17.0509,1.170042,0.901968,-0.617747,0.993674,0.871133,0.233824
81,11.291,A,4,17.588224,8.027466,17.243010,7.778627,0.486907,-0.094096,17.9423,0.168273,17.8930,0.147332,17.790024,6.905975,17.8930,1.029925,1.139503,-0.547015,0.872651,-0.201800,1.121491
82,11.439,A,4,17.774870,7.492172,17.351586,7.829205,0.454395,-0.079371,19.0548,0.187282,19.0133,0.150300,18.034188,6.898880,19.0133,1.153885,0.647488,-0.682602,0.930325,-0.259318,0.593292
83,11.578,A,4,19.337276,7.302968,17.470700,7.776624,0.422303,-0.087489,19.9481,0.168425,19.9176,0.188973,18.283955,6.898513,19.9176,1.196855,1.128304,-0.813255,0.878111,1.053321,0.404455
84,11.719,A,4,18.617441,7.567672,17.843864,7.699066,0.441661,-0.114352,20.8832,0.164184,20.8317,0.158633,18.541095,6.903374,20.8317,1.057950,0.668671,-0.697231,0.795692,0.076346,0.664298
85,11.861,A,4,18.935373,6.916915,18.025058,7.681001,0.424497,-0.116195,21.7694,0.157861,21.7141,0.155071,18.804866,6.913184,21.7141,1.094369,0.130561,-0.779807,0.767818,0.130507,0.003731
86,12.016,A,4,19.613591,8.183621,18.229239,7.550271,0.406277,-0.141555,22.6108,0.149608,22.5557,0.137790,19.072656,6.925967,22.5557,1.049337,1.369052,-0.843417,0.624304,0.540935,1.257654
87,12.162,A,4,19.326497,8.230978,18.507780,7.664876,0.430606,-0.125353,23.2546,0.143747,23.3557,0.134990,19.341120,6.939751,23.3557,1.104654,1.291309,-0.833340,0.725124,-0.014623,1.291226
88,12.306,A,4,20.266224,7.876943,18.702392,7.772224,0.416241,-0.101895,24.1775,0.136015,24.1165,0.127879,19.607665,6.953812,24.1165,1.220377,1.133963,-0.905274,0.818412,0.658559,0.923131
89,12.454,A,4,20.295089,8.486584,19.021005,7.798844,0.430205,-0.108856,24.9161,0.131334,24.8431,0.124886,19.871402,6.968724,24.8431,1.188392,1.575884,-0.850397,0.830120,0.423686,1.517860
90,12.607,A,4,20.858973,7.612363,19.289480,7.929593,0.440775,-0.092560,25.6060,0.123319,25.5401,0.115422,20.133409,6.985712,25.5401,1.266147,0.958715,-0.843929,0.943881,0.725564,0.626650
91,12.785,A,4,20.473357,8.528115,19.610766,7.883933,0.446200,-0.116125,26.2656,0.117893,26.2096,0.107065,20.396519,7.006031,26.2096,1.178185,1.524023,-0.785753,0.877902,0.076837,1.522084
92,12.942,A,4,21.190659,8.248247,19.807452,8.007860,0.441163,-0.096096,26.9040,0.113501,26.8509,0.112269,20.664147,7.030536,26.8509,1.299649,1.326663,-0.856694,0.977324,0.526512,1.217711
93,13.085,A,4,20.364143,9.417533,20.095448,8.061998,0.447874,-0.099514,27.5120,0.108322,27.4619,0.104001,20.938442,7.059529,27.4619,1.309803,2.426933,-0.842994,1.002469,-0.574299,2.358004
94,13.228,A,4,21.497973,8.718192,20.185552,8.314798,0.434359,-0.049687,28.0866,0.102500,28.0434,0.105481,21.219118,7.092817,28.0434,1.600467,1.649122,-1.033565,1.221981,0.278855,1.625375
95,13.368,A,4,21.262218,8.461788,20.458025,8.402392,0.441684,-0.052361,28.6600,0.100620,28.5990,0.094204,21.503555,7.129829,28.5990,1.646982,1.353646,-1.045530,1.272562,-0.241337,1.331959
96,13.514,A,4,22.371801,8.100300,20.640721,8.429161,0.426245,-0.058322,29.1894,0.094785,29.1331,0.093367,21.788151,7.169747,29.1331,1.703737,1.098443,-1.147430,1.259415,0.583650,0.930554
97,13.671,A,4,22.824202,8.775149,20.987272,8.386117,0.435652,-0.091735,29.7082,0.092282,29.6479,0.090336,22.070199,7.211643,29.6479,1.597536,1.735820,-1.082927,1.174474,0.754003,1.563506
98,13.806,A,4,22.320862,8.752729,21.354807,8.468842,0.459171,-0.101248,30.2003,0.087924,30.1425,0.081610,22.349009,7.254685,30.1425,1.569272,1.498309,-0.994202,1.214157,-0.028147,1.498044
99,13.967,A,4,22.739205,8.412694,21.569678,8.533418,0.450696,-0.098979,30.6724,0.084009,30.6141,0.075081,22.625954,7.298519,30.6141,1.625021,1.119916,-1.056276,1.234899,0.113251,1.114175
100,14.109,A,4,22.253267,8.115572,21.819901,8.526119,0.442376,-0.113643,31.1212,0.080228,31.0607,0.068912,22.903810,7.343797,31.0607,1.603978,1.009378,-1.083909,1.182323,-0.650543,0.771775
101,14.251,A,4,23.398599,8.158473,21.939085,8.465830,0.406280,-0.123341,31.5407,0.075952,31.4836,0.072829,23.185423,7.392227,31.4836,1.644986,0.795346,-1.246338,1.073602,0.213176,0.766245
102,14.394,A,4,24.049004,8.300169,22.238339,8.421720,0.407536,-0.147368,31.9402,0.072314,31.8880,0.070617,23.472281,7.445725,31.8880,1.573271,1.030866,-1.233942,0.975995,0.576723,0.854444
103,14.535,A,4,23.567109,8.256598,22.601366,8.409108,0.422727,-0.170026,32.3345,0.070279,32.2794,0.070111,23.763938,7.505219,32.2794,1.472613,0.776731,-1.162572,0.903889,-0.196829,0.751378
104,14.682,A,4,24.901700,8.462825,22.816316,8.390098,0.409312,-0.176280,32.7199,0.067885,32.6597,0.066765,24.058410,7.569977,32.6597,1.488421,1.228135,-1.242094,0.820121,0.843290,0.892848
105,14.833,A,4,24.310271,8.475642,23.229719,8.410370,0.435876,-0.196144,33.0731,0.062774,33.0070,0.032331,24.352984,7.638018,33.0070,1.363177,0.838713,-1.123265,0.772352,-0.042713,0.837624
106,14.971,A,4,24.776829,8.590792,23.467538,8.428922,0.428520,-0.195778,32.8530,-0.013692,32.7563,-0.016281,24.635815,7.705863,32.7563,1.373931,0.896094,-1.168277,0.723060,0.141014,0.884929
107,15.114,A,4,24.404421,9.213815,23.745393,8.464527,0.430615,-0.197045,33.1615,0.045082,33.1303,0.141855,24.914886,7.767770,33.1303,1.361318,1.533500,-1.169493,0.696758,-0.510465,1.446046
108,15.277,A,4,25.345091,9.081961,23.907610,8.604904,0.423841,-0.167892,33.5110,0.043751,33.4348,-0.054197,25.185855,7.825714,33.4348,1.497013,1.266299,-1.278244,0.779191,0.159236,1.256247
109,15.421,A,4,25.934199,8.515823,24.206374,8.698653,0.436228,-0.165149,33.1890,-0.020478,33.1261,0.009123,25.447289,7.885383,33.1261,1.483671,0.796578,-1.240915,0.813270,0.486910,0.630440
110,15.563,A,4,25.819055,9.069657,24.557670,8.675955,0.443329,-0.188608,33.3368,0.008490,33.2775,-0.048115,25.712954,7.947049,33.2775,1.366011,1.127611,-1.155284,0.728907,0.106101,1.122608
111,15.710,A,4,26.025414,9.900213,24.827778,8.754091,0.446791,-0.183277,33.0025,-0.033955,32.9311,-0.014095,25.974331,8.014533,32.9311,1.364378,1.886372,-1.146552,0.739558,0.051084,1.885680
112,15.845,A,4,27.363432,8.122502,25.088493,8.967154,0.462770,-0.154416,32.7931,-0.039358,32.7100,-0.069502,26.237595,8.085356,32.7100,1.448448,1.126450,-1.149102,0.881798,1.125837,0.037147
113,16.003,A,4,26.571361,9.725054,25.537329,8.827580,0.471316,-0.210694,32.4407,-0.053391,32.3410,-0.070653,26.497884,8.157524,32.3410,1.171171,1.569251,-0.960555,0.670056,0.073477,1.567530
114,16.142,A,4,26.185378,9.938691,25.770482,8.994227,0.474980,-0.183483,31.9775,-0.072443,31.8682,-0.089040,26.752394,8.228013,31.8682,1.245486,1.802201,-0.981912,0.766215,-0.567015,1.710679
115,16.282,A,4,27.791230,9.702213,25.882906,9.168878,0.469790,-0.148199,31.5532,-0.084441,31.3214,-0.107320,26.998551,8.295238,31.3214,1.417007,1.614905,-1.115645,0.873640,0.792678,1.406975
116,16.429,A,4,27.262797,9.987166,26.277522,9.276970,0.484367,-0.151914,30.7778,-0.103207,30.6966,-0.117740,27.235164,8.359652,30.6966,1.326104,1.627749,-0.957642,0.917319,0.027633,1.627514
117,16.577,A,4,27.326428,9.581175,26.498632,9.413911,0.482102,-0.134477,30.1050,-0.115945,30.0014,-0.126720,27.463388,8.423010,30.0014,1.382981,1.166235,-0.964756,0.990900,-0.136959,1.158165
118,16.719,A,4,28.069627,9.459871,26.692601,9.455334,0.464368,-0.132124,29.3402,-0.127470,29.2407,-0.138392,27.686369,8.487437,29.2407,1.387227,1.045234,-0.993767,0.967897,0.383258,0.972434
119,16.863,A,4,28.013038,9.332704,26.982805,9.466424,0.462347,-0.145058,28.5174,-0.137656,28.4158,-0.147188,27.907997,8.554448,28.4158,1.299107,0.785312,-0.925192,0.911975,0.105041,0.778255
120,17.002,A,4,28.568953,10.173782,27.211853,9.451080,0.447472,-0.154245,27.6210,-0.149639,27.5258,-0.155889,28.130974,8.624379,27.5258,1.236211,1.610116,-0.919121,0.826701,0.437980,1.549403
121,17.143,A,4,29.334352,8.929533,27.498494,9.585875,0.460001,-0.141344,26.6529,-0.162828,26.5708,-0.177224,28.355553,8.696469,26.5708,1.235149,1.006164,-0.857059,0.889406,0.978799,0.233064
122,17.292,A,4,29.244981,9.477796,27.870701,9.476011,0.462049,-0.180917,25.6229,-0.174137,25.5539,-0.183772,28.579450,8.769390,25.5539,1.000819,0.971992,-0.708750,0.706620,0.665531,0.708405
123,17.430,A,4,29.355516,9.697804,28.162916,9.479159,0.461329,-0.187195,24.5426,-0.184054,24.4805,-0.198388,28.798880,8.841905,24.4805,0.900301,1.020983,-0.635964,0.637254,0.556636,0.855899
124,17.572,A,4,28.920905,10.364051,28.423006,9.519421,0.458831,-0.182224,23.4124,-0.193093,23.3559,-0.196765,29.010543,8.913348,23.3559,0.844111,1.453470,-0.587537,0.606073,-0.089638,1.450703
125,17.718,A,4,29.227453,10.260624,28.559247,9.670627,0.444554,-0.145565,22.2401,-0.200652,22.1832,-0.211591,29.213240,8.983656,22.1832,0.948492,1.277047,-0.653994,0.686971,0.014212,1.276968
