gps_x,gps_y,ekf_x,ekf_y,gt_x,gt_y,GPS ?s,EKF ?s,GT ?s
12.610608,8.057379,11.246484,7.256496,12.930252,6.851815,0.615370104,0.329321031,0.307085244
13.063935,7.641236,11.541947,7.40194,13.237337,6.852202,0.168586413,0.326716697,0.313727855
12.914698,7.562816,11.865171,7.449585,13.550942,6.860981,0.720372814,0.240445653,0.315945522
13.629736,7.650324,12.104252,7.475166,13.866782,6.869146,1.036978029,0.324580784,0.31314305
14.334841,6.889962,12.426763,7.511763,14.179925,6.868969,1.352179088,0.404978822,0.296490316
12.982673,6.895438,12.817901,7.406792,14.476037,6.853996,1.138991712,0.120186849,0.287983246
13.919799,7.542815,12.899984,7.319001,14.76366,6.839596,0.278498553,0.233503369,0.281554372
13.934749,7.820912,13.12983,7.360167,15.045107,6.831821,0.755436719,0.20833685,0.274214071
14.118334,7.088122,13.320218,7.444764,15.319296,6.828113,1.231300199,0.198389043,0.285597624
14.905453,6.141262,13.509549,7.385502,15.604815,6.834814,1.746686738,0.363796103,0.285691106
15.573751,7.755044,13.800304,7.166849,15.890506,6.834568,1.21993955,0.374783174,0.290006016
15.914754,6.583733,14.160406,7.270719,16.180376,6.825687,1.372394238,0.378234799,0.285997194
16.440793,7.851309,14.519044,7.150551,16.465756,6.806908,0.269457343,0.409554616,0.275358094
16.679697,7.975937,14.908992,7.275753,16.740263,6.785275,1.022792097,0.386932914,0.260168736
15.99311,7.217846,15.273945,7.404308,16.999929,6.769109,1.052162503,0.180987033,0.246641353
16.841057,7.840768,15.45303,7.378138,17.246421,6.760527,1.427746679,0.308673291,0.239392052
16.691576,6.420868,15.748517,7.467394,17.485738,6.754533,0.829719438,0.279905487,0.244234949
16.951756,7.208739,15.965069,7.290046,17.72983,6.746178,0.94007696,0.223043036,0.255128735
16.989374,6.269415,16.187923,7.280865,17.984423,6.729653,1.856992832,0.256966953,0.268893608
17.944149,7.862157,16.376824,7.106657,18.252306,6.706362,0.637450608,0.351197347,0.276932883
17.613996,7.316866,16.700135,7.243805,18.528904,6.692747,0.684256697,0.208988409,0.275943142
17.786735,6.654772,16.908244,7.262957,18.80464,6.682057,1.364320376,0.224848088,0.268045704
18.796604,7.572124,17.108877,7.161453,19.072681,6.683645,0.712612719,0.352040445,0.25960517
19.34602,7.118297,17.452116,7.23968,19.332286,6.683942,0.127569485,0.381857989,0.256117372
19.224795,7.078567,17.833702,7.22527,19.588393,6.681637,0.315429258,0.294947418,0.259301793
19.519911,6.967202,18.128035,7.206242,19.847528,6.672338,0.150163579,0.296926675,0.267650019
19.666002,7.001937,18.422807,7.170536,20.114894,6.660011,0.429458749,0.269633821,0.277806818
19.933345,6.665838,18.691389,7.146743,20.392623,6.653436,0.741462522,0.279758758,0.286675511
19.824811,7.399314,18.95955,7.067027,20.679251,6.658655,1.052639366,0.21064137,0.292332723
20.817465,7.049046,19.160381,7.130562,20.971137,6.67481,0.56151073,0.340268208,0.288944543
20.474706,6.604287,19.500543,7.122061,21.259473,6.693553,0.981658787,0.236373275,0.275045456
21.019047,7.4212,19.720608,7.035784,21.53433,6.703733,0.881310285,0.286023799,0.262722212
21.612265,6.769433,19.997207,7.108603,21.797051,6.702935,0.798735569,0.337519435,0.254155518
22.303692,7.169317,20.330302,7.054132,22.051113,6.696041,0.44456034,0.398805708,0.248995869
22.279877,7.613239,20.728297,7.079548,22.300054,6.690814,1.028217116,0.340330143,0.247458785
22.500845,6.609046,21.053439,7.180083,22.547498,6.693519,0.260788853,0.321454387,0.249050087
22.756422,6.557169,21.360826,7.086029,22.796321,6.704152,1.174338202,0.311288051,0.251012743
22.64956,7.726635,21.659244,6.997446,23.04699,6.717284,1.196146937,0.262646342,0.250484396
22.765969,6.536166,21.885385,7.131025,23.297307,6.72644,0.83257788,0.228107663,0.244750662
22.741938,7.368397,22.090676,7.031583,23.542043,6.729119,1.332948287,0.174866019,0.231305864
23.995392,6.914961,22.253507,7.095334,23.773344,6.727619,0.952899762,0.35569692,0.227313519
23.267015,7.529359,22.608184,7.068417,24.000652,6.726035,1.016490247,0.184999165,0.211389769
23.863753,6.706464,22.771796,7.154764,24.211989,6.730758,0.392531292,0.249859962,0.205140476
24.029715,7.062185,23.010374,7.080531,24.416925,6.739915,0.14648855,0.225188397,0.206758012
24.164958,7.118472,23.235562,7.080954,24.623435,6.750039,1.04716929,0.208761695,0.210408067
24.665548,8.03824,23.444091,7.090808,24.833626,6.759594,1.823800004,0.311162454,0.215038428
23.600497,6.557729,23.70369,7.262361,25.048481,6.768474,1.667967073,0.122116839,0.216449969
25.141223,7.196695,23.727721,7.142632,25.264686,6.778769,0.361775937,0.289846675,0.211170583
24.866084,6.96179,24.017318,7.15466,25.475359,6.793257,1.56365347,0.193067301,0.201458944
26.177842,7.81285,24.20766,7.122335,25.675914,6.81232,1.777411231,0.408345154,0.1915378
24.475355,7.302234,24.596862,7.245897,25.866297,6.833321,1.783544781,0.023667232,0.183733941
25.981404,8.257665,24.616914,7.258469,26.049036,6.852416,0.827139041,0.333034329,0.178893834
26.519827,7.629764,24.897269,7.438227,26.22731,6.867295,1.224526355,0.329767421,0.176638326
25.297076,7.563849,25.224778,7.476755,26.403428,6.880843,1.121010056,0.056976516,0.178965542
25.957934,6.658349,25.27829,7.49632,26.581642,6.897227,1.186482923,0.21494818,0.181788692
25.931526,7.844538,25.436159,7.350443,26.761912,6.920676,0.709525639,0.145713269,0.183173362
26.563018,7.52105,25.552951,7.437575,26.942451,6.95163,1.051001974,0.220380698,0.181191676
25.576359,7.15896,25.772795,7.452946,27.120359,6.985969,0.826586588,0.05229682,0.175677575
26.388916,7.007314,25.772085,7.400654,27.293092,7.017999,1.176164477,0.157248681,0.168264933
27.427492,7.559331,25.912019,7.328921,27.459166,7.045064,0.301415815,0.301374789,0.160370142
27.134504,7.630109,26.211104,7.366001,27.617805,7.068564,0.681771256,0.200872138,0.153924617
27.715258,7.987232,26.40725,7.409318,27.769766,7.093072,0.070424536,0.282873355,0.151817702
27.684637,8.050651,26.672106,7.508659,27.918534,7.123349,0.594486622,0.233659348,0.154562668
27.190445,7.720214,26.885928,7.602876,28.068617,7.160291,1.021111712,0.090340349,0.159353213
27.700808,6.835794,26.974057,7.622742,28.222754,7.200729,0.215301059,0.214180701,0.162771768
27.519346,6.719923,27.134824,7.481224,28.38074,7.239909,1.212818595,0.171816643,0.16245157
28.729135,6.805594,27.233818,7.340792,28.539351,7.275024,1.43915571,0.312307939,0.158361568
28.815682,8.242145,27.528436,7.237175,28.694298,7.307732,0.554711062,0.309682535,0.152169049
28.480589,7.800085,27.788549,7.405236,28.842508,7.342217,0.515820924,0.16786847,0.145861076
28.718189,7.342245,27.944195,7.468118,28.982887,7.38183,0.500721295,0.171716814,0.141425975
28.21758,7.331641,28.113474,7.439286,29.117013,7.42668,1.353500312,0.056078318,0.13995394
29.314293,6.53843,28.163,7.412981,29.248958,7.473345,1.406307066,0.284414385,0.141110668
29.195432,7.939705,28.395609,7.249321,29.382859,7.517873,0.655265141,0.204432593,0.146756272
28.935538,8.541226,28.567006,7.360747,29.524657,7.555698,1.036085256,0.222448056,0.156245598
28.685617,7.535735,28.661896,7.561941,29.676757,7.591451,1.38287654,0.033225827,0.165669188
29.242804,8.801393,28.693765,7.552543,29.838293,7.628226,1.363919896,0.249499918,0.16591442
29.460664,7.454985,28.81688,7.769552,30.000721,7.66206,0.418606801,0.150548282,0.169111181
29.878796,7.474917,28.956148,7.712375,30.164499,7.704195,1.371501327,0.193922929,0.162449684
29.017423,8.542181,29.144711,7.667097,30.322555,7.741721,0.799179577,0.151535982,0.161344263
29.621506,8.018949,29.147623,7.818605,30.479472,7.779258,0.443530666,0.112344016,0.160816447
29.987101,7.767832,29.254599,7.852917,30.637383,7.809689,1.041029997,0.153261464,0.167753545
29.989599,8.808859,29.406988,7.836587,30.803124,7.835596,0.938638713,0.212616208,0.179720265
30.523768,8.037039,29.533411,8.007534,30.981261,7.859399,0.520194369,0.198927457,0.192513697
30.153846,7.671307,29.732245,8.013631,31.172401,7.882356,1.041148901,0.111633524,0.20161427
31.155385,7.955755,29.826171,7.953299,31.372876,7.903759,0.495762129,0.263438418,0.20428468
31.349686,7.499655,30.089606,7.951957,31.576376,7.921647,0.745610381,0.26269841,0.201136265
30.626168,7.679812,30.338971,7.869328,31.77707,7.934978,1.1619483,0.086750481,0.195801973
31.710097,8.098407,30.417098,7.831621,31.972623,7.944849,0.707865704,0.2589968,0.192928194
31.643384,7.393692,30.672579,7.874151,32.165347,7.953723,0.807770222,0.219195822,0.190530266
30.837319,7.446151,30.872618,7.784534,32.355518,7.965418,1.297035988,0.066596567,0.188232113
31.397435,8.616011,30.888914,7.719962,32.543071,7.981393,0.64339653,0.193400625,0.190628649
31.80178,8.115547,31.009058,7.871518,32.733027,7.997393,0.798193586,0.170428672,0.194315067
32.42171,8.618339,31.174723,7.911531,32.927017,8.008628,1.598896715,0.275926575,0.196310307
32.884656,7.08793,31.421688,8.034591,33.123277,8.013072,0.982397609,0.333194932,0.20385014
33.182532,8.024079,31.708831,7.865571,33.327077,8.008551,1.043450863,0.292521319,0.212699296
33.382718,9.048147,32.000374,7.889475,33.539498,7.997674,1.438937584,0.343636641,0.214570562
33.055142,7.646992,32.278116,8.091825,33.753798,7.986902,0.633169637,0.189019294,0.212466934
33.57672,7.288021,32.449819,8.012791,33.966112,7.978842,1.04360403,0.267553623,0.210036146
32.627755,7.722273,32.683192,7.88194,34.176032,7.971858,1.161271961,0.040499041,0.209921898
33.78467,7.621773,32.706841,7.849063,34.385719,7.96193,0.476403021,0.226451157,0.215389065
33.30837,7.611866,32.928691,7.803646,34.600385,7.944296,0.814083057,0.106087474,0.228511181
33.901675,8.169289,33.027073,7.763953,34.827126,7.915908,0.801305204,0.196313332,0.246616426
34.572507,8.607552,33.211911,7.830088,35.070635,7.876882,0.603520893,0.302917437,0.264136252
34.588,8.00423,33.48358,7.964084,35.3305,7.829573,1.396183433,0.228033817,0.275633662
35.092817,6.702505,33.711546,7.969645,35.601095,7.777111,1.070480302,0.358944116,0.278275264
34.92099,7.759105,33.989445,7.74246,35.873836,7.721889,1.328025423,0.199558819,0.274761132
35.354619,6.503869,34.188978,7.73925,36.142587,7.664735,0.832709904,0.330232453,0.270233236
35.485751,7.326189,34.43002,7.513524,36.406289,7.605682,0.952664046,0.226391484,0.268241096
36.354244,6.934668,34.65225,7.470316,36.667528,7.544793,1.40484287,0.353563366,0.269254144
35.606607,8.124047,34.989781,7.365055,36.929597,7.483006,1.076792764,0.192381969,0.275331816
36.526299,7.564003,35.136857,7.489069,37.197434,7.419202,0.887642603,0.283119123,0.287266792
37.381603,7.326591,35.419919,7.494756,37.476072,7.349323,0.40121488,0.388023435,0.300046415
37.043131,7.111161,35.806184,7.457857,37.765588,7.27053,0.186539336,0.269435466,0.308960299
36.986568,6.933404,36.066675,7.38901,38.061815,7.182746,1.014484877,0.222874314,0.302578242
37.658697,7.693287,36.271098,7.300217,38.349582,7.089238,0.792621825,0.285301987,0.289158486
38.048877,7.003353,36.549393,7.363059,38.625314,7.002149,0.846844425,0.324823495,0.281490271
37.409586,6.447968,36.866129,7.291027,38.894989,6.921451,1.417224662,0.201405602,0.259132976
38.823627,6.353027,36.994888,7.136155,39.143583,6.848301,0.688634554,0.401565362,0.259210942
39.299582,6.850706,37.367334,6.986026,39.393478,6.779433,0.990739741,0.378255638,0.252348071
38.332465,6.635648,37.744179,6.953389,39.635412,6.707687,1.119770182,0.171960004,0.259108238
39.129215,5.848835,37.902081,6.885292,39.882052,6.628278,1.333513087,0.316667254,0.262526124
39.912479,6.928073,38.154381,6.693921,40.129531,6.540676,0.745012732,0.364861355,0.265137183
39.512141,6.299763,38.518164,6.721952,40.378186,6.448652,0.443993533,0.237687156,0.261640849
39.672118,5.885592,38.740483,6.637872,40.623761,6.358381,0.939442339,0.254344024,0.251886474
40.435281,6.433437,38.951033,6.495185,40.861232,6.274391,0.208991052,0.308701837,0.238794676
40.226863,6.417971,39.259045,6.474559,41.087125,6.196962,0.215862985,0.217944812,0.225763871
40.423469,6.328848,39.476241,6.456508,41.300565,6.123391,0.374194191,0.214710053,0.216430887
40.242561,6.656405,39.688965,6.427372,41.504048,6.049655,1.399542842,0.146139358,0.214055158
41.034378,5.502392,39.830735,6.46284,41.703653,5.972341,0.347519055,0.309032094,0.218134007
41.34177,5.664502,40.086262,6.289039,41.905893,5.890601,0.599981248,0.289431452,0.22473423
41.525697,5.093408,40.3515,6.173197,42.114048,5.805884,0.866288901,0.319670371,0.229470699
41.776308,5.922655,40.603034,5.975916,42.327027,5.720463,0.681688269,0.252079604,0.228589068
42.348116,6.293781,40.854574,5.959431,42.539477,5.636095,1.67346937,0.313329344,0.221145912
43.281301,4.904657,41.163125,6.013943,42.7445,5.553203,1.634372109,0.465737636,0.209799708
41.903526,5.783809,41.584269,5.815073,42.937704,5.471422,0.63904604,0.10468526,0.19813377
42.426357,5.416348,41.688533,5.805691,43.118591,5.390571,1.329548274,0.189557034,0.189424134
43.27674,4.394317,41.864137,5.734311,43.290377,5.310752,1.183104115,0.37978673,0.18644625
43.159733,5.571621,42.158552,5.494399,43.459211,5.231649,0.575713574,0.225956327,0.189494795
42.897197,6.083989,42.384324,5.503524,43.631213,5.152128,0.989429735,0.165589222,0.195891947
43.161483,5.130509,42.515165,5.605015,43.809458,5.070873,0.751146746,0.176394334,0.201855411
43.241655,4.383653,42.670937,5.52225,43.993186,4.987269,1.329039861,0.245692365,0.203657951
43.478289,5.691457,42.812035,5.321113,44.178122,4.901974,0.961041339,0.161788297,0.199350401
44.370372,5.333982,42.960448,5.385526,44.358346,4.816769,0.553825833,0.285461168,0.195235017
44.052041,4.880784,43.245804,5.377778,44.536178,4.736193,0.273070567,0.206142662,0.189779243
44.299042,4.764345,43.43343,5.292389,44.708349,4.65636,0.437852041,0.211801157,0.185782606
44.379287,4.333909,43.62448,5.200958,44.877055,4.578556,0.572225662,0.22925327,0.186224796
44.007482,4.768884,43.795604,5.048401,45.048494,4.505835,0.376333954,0.08916681,0.193865946
44.361162,4.640285,43.869393,4.998342,45.224904,4.425439,0.790531567,0.138083297,0.202075889
45.079033,4.971346,43.991726,4.934298,45.412351,4.349952,0.606486111,0.224247407,0.212578342
44.686624,5.433775,44.215883,4.940665,45.610624,4.273288,1.344735758,0.146037456,0.21855797
45.769584,4.636585,44.33209,5.029112,45.8178,4.203677,1.124446758,0.287464746,0.220883377
44.656782,4.475178,44.611736,4.962523,46.029247,4.139805,1.187665755,0.095833714,0.219966397
45.243651,5.507716,44.658499,4.878873,46.2407,4.079201,1.161516726,0.175419122,0.217662119
45.568447,4.392535,44.792407,4.992189,46.44982,4.018822,0.390440981,0.195903046,0.216114688
45.802411,4.079957,44.95953,4.889974,46.656865,3.956871,0.668237,0.228157085,0.216850027
46.365568,3.720242,45.138647,4.748649,46.864519,3.894391,1.548136487,0.307693136,0.220332126
45.862603,5.184398,45.386484,4.566298,47.076607,3.834684,1.290600073,0.157853129,0.22619646
46.448221,4.034311,45.50208,4.673793,47.296346,3.781022,0.674244202,0.228080304,0.233430896
46.933483,3.566202,45.700162,4.560726,47.525089,3.734475,0.616989544,0.306637844,0.240299884
47.289675,4.069991,45.950046,4.383005,47.761848,3.693375,0.383655901,0.276639592,0.24485688
47.264652,4.45283,46.220309,4.323951,48.003625,3.654661,0.836197895,0.220199987,0.245934206
47.779194,3.793684,46.439642,4.343472,48.246507,3.616035,0.063256932,0.290122605,0.243873141
47.737592,3.746032,46.712095,4.24377,48.487288,3.577323,0.439519226,0.236492887,0.240491824
48.069903,3.458375,46.930169,4.152268,48.724895,3.540185,0.317574266,0.270504084,0.238350799
47.949713,3.752327,47.168904,4.025075,48.96088,3.506686,1.214526634,0.183531146,0.239712213
48.775705,4.642727,47.344395,3.971348,49.198866,3.47797,0.82942227,0.312144225,0.245302788
48.769765,3.813326,47.634777,4.085857,49.442967,3.453718,0.282924867,0.244404063,0.246429172
48.496951,3.888286,47.874058,4.036078,49.687639,3.424342,0.923981678,0.151142897,0.250794795
49.049088,4.629155,48.02262,4.008266,49.937305,3.400574,1.428019983,0.24452935,0.249362294
50.018771,3.580844,48.241438,4.117414,50.185619,3.377733,1.409113317,0.364842059,0.242455821
50.347582,4.951057,48.594096,4.023915,50.426299,3.348442,1.332302496,0.388091465,0.240191476
49.742164,3.764255,48.945009,4.189671,50.665544,3.32714,0.507208139,0.196268704,0.230855008
49.352412,3.439673,49.128051,4.11884,50.894707,3.299241,2.155143152,0.141941216,0.227420709
51.362009,4.218237,49.208067,4.001602,51.120502,3.272097,1.843299352,0.422221575,0.2246661
49.925881,3.06269,49.628318,4.042347,51.342963,3.240697,1.829126379,0.194879026,0.224168342
51.330211,4.23468,49.722314,3.871635,51.564537,3.206691,0.946512906,0.330748111,0.224288296
52.148392,4.710565,50.046464,3.93737,51.786321,3.173268,1.578635745,0.437168844,0.223564903
50.791749,3.903341,50.460145,4.078737,52.007742,3.142381,0.47720494,0.10484539,0.221688506
51.268289,3.928524,50.562207,4.054739,52.227636,3.114231,0.726854235,0.158266649,0.21905312
51.95026,4.179985,50.71959,4.038038,52.444973,3.086865,0.082279928,0.266143463,0.217008823
51.888565,4.234425,50.983586,4.071779,52.660092,3.058288,1.355970204,0.20309394,0.21668107
52.208978,2.916855,51.183265,4.108866,52.875328,3.033305,1.072675579,0.299740927,0.220422198
52.734924,3.851742,51.404004,3.906088,53.094157,3.006851,1.457098537,0.274836979,0.218167898
52.481177,2.416908,51.678812,3.902097,53.31138,2.986568,1.586151352,0.316039881,0.21763351
52.424237,4.002037,51.86093,3.643806,53.52857,2.972681,0.772424255,0.152984193,0.221101532
52.906052,4.60577,51.999362,3.708927,53.74936,2.960948,1.132148079,0.256003077,0.221151846
53.569766,3.688577,52.196812,3.871872,53.970503,2.95897,0.146527697,0.281118182,0.225282393
53.66699,3.578951,52.476794,3.846623,54.195773,2.961333,0.671553194,0.252042257,0.228520932
53.017157,3.748364,52.725549,3.806049,54.424141,2.969692,0.960417778,0.089500319,0.231008841
53.967398,3.608921,52.814956,3.801963,54.654707,2.983989,0.491681037,0.241533981,0.232392278
53.605855,3.942143,53.054853,3.77389,54.886248,3.003862,1.223377553,0.138083809,0.232804732
54.159328,2.851125,53.18826,3.809523,55.117705,3.028876,1.082562614,0.263975147,0.233042855
54.275826,3.927401,53.395075,3.645479,55.348841,3.058627,0.77708663,0.198065752,0.234008697
54.750852,4.542392,53.585807,3.698877,55.580311,3.093003,0.159594793,0.286257681,0.236052782
54.74052,4.701652,53.826658,3.853584,55.813072,3.132287,0.357452901,0.252727939,0.238868361
54.970454,4.975336,54.023386,4.012233,56.047706,3.177064,1.78054182,0.272058499,0.238479922
56.312738,3.805463,54.225488,4.194361,56.282723,3.217557,1.181929954,0.40871511,0.23519149
55.407042,4.564853,54.630466,4.139217,56.513575,3.262528,0.500976133,0.196180575,0.233099652
55.903468,4.63222,54.805995,4.226832,56.74154,3.311184,0.741349903,0.246621971,0.229510348
56.580315,4.329767,55.037381,4.312172,56.967632,3.350648,0.105707985,0.311306015,0.230064942
56.484707,4.374859,55.348208,4.329435,57.192398,3.399741,0.202107778,0.241086044,0.227646475
56.389122,4.196783,55.588292,4.351393,57.416156,3.441637,0.240021375,0.181024099,0.227035638
56.601606,4.308411,55.768774,4.337394,57.638523,3.487442,0.65480932,0.185208689,0.224334316
57.255249,4.347476,55.95383,4.344913,57.858961,3.529071,0.403207387,0.267852156,0.22098341
56.897076,4.162305,56.221371,4.35782,58.076281,3.569142,0.456831605,0.151548122,0.217245745
56.486881,4.36339,56.370875,4.333013,58.290103,3.607559,1.232134359,0.064441242,0.214129499
57.620249,4.846745,56.432635,4.351408,58.50096,3.644852,0.864027698,0.264163722,0.212318992
57.916325,5.658461,56.677133,4.451424,58.710056,3.681706,0.12321618,0.331510258,0.211735092
58.027078,5.604461,56.921494,4.675448,58.918527,3.718741,0.514618012,0.291358194,0.211573061
58.534129,5.516535,57.149529,4.856803,59.126717,3.756425,1.642447414,0.317500449,0.211786745
58.901098,3.915608,57.434119,4.997569,59.334316,3.798333,1.544185787,0.340712662,0.210324863
58.459392,5.395272,57.729092,4.827052,59.53895,3.846928,0.789263011,0.194970023,0.213078695
57.936752,4.803847,57.886944,4.94149,59.745158,3.900601,0.958429551,0.048825073,0.207672107
58.875235,4.998364,57.935668,4.93835,59.943636,3.961709,0.278316917,0.199527773,0.20904901
59.152312,4.972122,58.133252,4.966133,60.143338,4.02352,0.187428811,0.212370464,0.208293723
59.087924,5.148144,58.344873,4.983959,60.34133,4.088215,0.277687315,0.168962929,0.208634719
59.349846,5.05591,58.507674,5.029173,60.538221,4.157225,0.245432443,0.174269958,0.208089612
59.182288,4.876574,58.681057,5.046733,60.731884,4.233356,1.09926661,0.124649128,0.20791391
59.890452,5.717342,58.80507,5.034156,60.922823,4.315639,0.225653862,0.259354789,0.203587268
59.779407,5.520902,59.026225,5.169638,61.109443,4.397007,0.35621134,0.18059539,0.200662545
60.069817,5.314629,59.189,5.247862,61.293025,4.47802,1.047981292,0.187156146,0.199010552
61.031992,4.899317,59.374041,5.27592,61.474707,4.559241,0.537008041,0.327481404,0.197278573
61.046202,5.436137,59.697493,5.224706,61.654501,4.640438,0.629170772,0.276067673,0.194233755
60.464844,5.195557,59.968735,5.276098,61.831371,4.720711,0.345700455,0.121055245,0.191526592
60.13034,5.282826,60.089789,5.275549,62.004345,4.802945,1.356755741,0.040850969,0.191434068
61.354515,5.867789,60.128197,5.289464,62.17323,4.893083,0.317235019,0.271754366,0.190768085
61.496879,6.151286,60.374424,5.404454,62.338451,4.988448,0.587430632,0.271864303,0.190205945
62.025631,6.407208,60.603459,5.550923,62.501162,5.086954,1.223583148,0.329124914,0.190215769
61.130776,5.572708,60.886534,5.718827,62.662204,5.188184,1.197351132,0.075809443,0.190729907
62.315975,5.742864,60.961856,5.710244,62.821482,5.293105,1.348969105,0.271299706,0.191629923
61.457535,6.78344,61.232292,5.731875,62.978086,5.403546,0.631263143,0.214064938,0.19320005
62.087457,6.824567,61.303356,5.9338,63.131003,5.521625,1.051568956,0.243283179,0.195798706
61.813637,5.809274,61.471351,6.109767,63.279928,5.648741,2.084800354,0.095608275,0.199173841
62.430238,7.800805,61.560604,6.075491,63.425465,5.784716,0.861116134,0.370965927,0.202400141
62.379482,6.941186,61.741727,6.399235,63.568643,5.927775,1.477109981,0.183059814,0.204475459
62.994708,8.284075,61.881804,6.517088,63.710084,6.075439,1.134810564,0.403821495,0.20503511
62.612407,7.215599,62.105676,6.853173,63.849479,6.2258,1.017673136,0.147981453,0.204538876
61.63516,7.499583,62.2228,6.943619,63.985938,6.378165,1.618856765,0.146698929,0.204022252
63.000683,8.369091,62.144061,7.067396,64.11879,6.533005,1.313676952,0.302161978,0.204832293
62.461065,9.566822,62.312873,7.318004,64.248106,6.691856,2.117468609,0.435152574,0.207892514
63.521826,7.734212,62.364468,7.750087,64.374585,6.856848,0.422799884,0.227617794,0.21282394
63.626158,8.143937,62.590146,7.77974,64.498932,7.029567,0.446729802,0.219657313,0.218102508
64.068944,8.084708,62.79123,7.86814,64.621321,7.210093,0.812980276,0.26559733,0.220208963
63.337942,7.728937,63.046706,7.940762,64.741564,7.394575,0.853665679,0.076909887,0.213621162
63.136336,8.558455,63.122611,7.92837,64.859993,7.572363,0.812381394,0.137806036,0.206285462
63.941926,8.66328,63.148575,8.063708,64.976167,7.742825,0.523934571,0.20124266,0.200501229
63.469255,8.43725,63.306207,8.188811,65.090178,7.907756,1.6746897,0.090006509,0.197157073
64.404013,9.826787,63.360747,8.260411,65.202693,8.069655,0.097400746,0.364384942,0.196046292
64.501202,9.820368,63.566339,8.561257,65.314313,8.230823,0.120058037,0.31240391,0.195781124
64.390623,9.773611,63.754133,8.810916,65.424972,8.392331,0.210811338,0.240848238,0.194611282
64.193889,9.697867,63.889824,9.009903,65.534046,8.553503,0.281114049,0.169153585,0.191498156
64.454642,9.802905,63.966242,9.160811,65.641101,8.712282,0.274542827,0.178807424,0.187220989
64.184233,9.755442,64.07401,9.303493,65.751442,8.863532,1.232956917,0.115629554,0.184936567
65.29939,10.281377,64.113968,9.411999,65.855488,9.016424,0.92373865,0.292862585,0.180361483
64.497778,9.822344,64.343549,9.593826,65.958441,9.164515,1.365498459,0.083605243,0.176627377
65.530822,10.71532,64.391515,9.662303,66.067859,9.303169,0.818831947,0.307780878,0.17680221
64.774124,10.40244,64.613122,9.87589,66.171877,9.446135,0.263586229,0.130924492,0.175782052
65.014567,10.510444,64.662286,9.997233,66.280612,9.584251,0.695210787,0.143698039,0.173358189
64.678489,9.901864,64.743945,10.115474,66.37792,9.727723,1.248656885,0.013619457,0.170521299
