gps_x,gps_y,ekf_x,ekf_y,gt_x,gt_y,GPS ?s,EKF ?s,GT ?s
10.854812,-25.732622,9.639918,-26.03301,11.535938,-26.329332,0.688631696,0.262556894,0.258531555
11.438182,-25.366708,9.898956,-25.990168,11.792323,-26.362578,0.545303701,0.332890242,0.258881089
11.322694,-24.833774,10.215788,-25.888024,12.049317,-26.393779,0.981603084,0.302316663,0.251338917
11.190817,-25.806478,10.457003,-25.705786,12.298367,-26.427622,1.240554105,0.175487333,0.256923625
12.25182,-25.163635,10.631371,-25.725575,12.552945,-26.46226,0.702488839,0.34485944,0.258380343
12.738661,-25.67007,10.962025,-25.627616,12.808399,-26.501037,0.563268543,0.360095433,0.253274572
12.23197,-25.91611,11.322052,-25.634636,13.057554,-26.546532,0.338830821,0.213710805,0.264550483
12.510457,-26.109116,11.529711,-25.685134,13.318245,-26.591556,0.746587807,0.231998319,0.261108489
13.17134,-25.761802,11.748739,-25.761619,13.575907,-26.63384,0.440378179,0.29689929,0.259809739
12.974811,-25.367709,12.045634,-25.763215,13.8325,-26.674597,0.66323835,0.220714876,0.253886904
13.394734,-25.88108,12.255388,-25.694525,14.083462,-26.713024,0.493823756,0.250191945,0.29776587
13.84737,-26.07852,12.503312,-25.728136,14.377162,-26.762063,1.108363542,0.287638649,0.245306531
14.387899,-27.046145,12.784071,-25.790669,14.617958,-26.808888,1.027132395,0.40034446,0.251507355
14.073617,-26.068276,13.115114,-26.015805,14.865904,-26.851063,0.344645127,0.216323174,0.259681288
14.027986,-26.409887,13.330921,-26.03074,15.121974,-26.89422,0.371860913,0.172662585,0.214478081
14.397441,-26.367655,13.488394,-26.101554,15.333361,-26.930502,0.386446939,0.218130505,0.276949257
14.374176,-26.753401,13.699712,-26.155643,15.606807,-26.974413,1.866650105,0.188725944,0.279962854
14.724096,-24.919842,13.852712,-26.266135,15.882186,-27.024867,2.638982263,0.307727568,0.334815531
16.185719,-27.117087,14.056159,-26.035255,16.211047,-27.087731,0.631909229,0.459621813,0.219930457
15.698966,-26.714122,14.472747,-26.229437,16.426952,-27.129617,0.236946277,0.276412371,0.271525037
15.581922,-26.920142,14.73366,-26.320696,16.693878,-27.17938,0.776753027,0.224271239,0.270562883
16.308891,-26.646534,14.927553,-26.433404,16.960448,-27.225691,0.048145592,0.291143521,0.273741906
16.278858,-26.608904,15.215152,-26.478696,17.23046,-27.270726,0.875482082,0.233895084,0.280713538
16.994124,-27.113744,15.447064,-26.509089,17.507112,-27.318305,0.237999236,0.337519239,0.289568443
16.986914,-27.351634,15.764613,-26.623465,17.791823,-27.371121,0.536236149,0.295227628,0.297515517
17.361692,-26.96811,16.025788,-26.761113,18.083716,-27.428688,0.434914048,0.285267751,0.302018925
17.794902,-27.006572,16.307245,-26.807585,18.379912,-27.487708,0.199445877,0.312202893,0.301997802
17.68443,-26.840516,16.616239,-26.852232,18.676551,-27.544347,1.068981928,0.235393259,0.298696117
18.566728,-27.444066,16.851535,-26.858998,18.970566,-27.597021,0.807125741,0.367345469,0.294787406
18.344858,-26.668034,17.201428,-26.97088,19.261035,-27.647294,0.559629041,0.253807537,0.292670033
18.772917,-27.02852,17.451202,-26.925811,19.549218,-27.698346,1.015078548,0.282212577,0.294020157
19.681642,-27.480851,17.7323,-26.950868,19.838161,-27.75275,0.852588628,0.405776708,0.299339641
19.658262,-28.333119,18.125404,-27.051486,20.131832,-27.810729,1.181828894,0.398230243,0.304187175
19.357063,-27.190316,18.446831,-27.286586,20.429746,-27.872187,0.479386617,0.211463289,0.298936885
19.777249,-27.421087,18.658181,-27.279665,20.722871,-27.930847,0.692381251,0.249226255,0.305727482
20.39497,-27.733837,18.905024,-27.314049,21.023752,-27.985068,0.413735832,0.323110887,0.29185073
20.275376,-27.337763,19.217458,-27.396424,21.310177,-28.041082,0.511648233,0.236187594,0.288212295
20.786843,-27.35138,19.453635,-27.394187,21.593105,-28.096019,0.246486531,0.284317648,0.279786943
20.727073,-27.11225,19.73795,-27.39296,21.866832,-28.153935,0.907521341,0.218278133,0.327049606
21.533851,-27.527827,19.951401,-27.347309,22.185794,-28.226217,0.489075819,0.337572213,0.213193593
21.733777,-27.974173,20.287113,-27.382699,22.393392,-28.274741,0.766030303,0.32306737,0.316958919
21.009056,-27.726016,20.59182,-27.490059,22.702484,-28.34492,1.918298237,0.130193192,0.261589336
22.927344,-27.719749,20.713968,-27.535116,22.957762,-28.402035,0.431551723,0.440070398,0.259963422
22.697047,-28.084715,21.152627,-27.570333,23.211273,-28.459595,0.146364156,0.326091701,0.206218634
22.627981,-27.955671,21.465339,-27.662783,23.411906,-28.507266,0.600168944,0.270171299,0.254302978
22.040737,-27.831787,21.729962,-27.717255,23.658494,-28.56943,1.252613879,0.108013888,0.29803884
22.719011,-28.884871,21.835704,-27.739292,23.946475,-28.646203,1.465746139,0.279456496,0.193554345
23.962507,-28.108901,22.027052,-27.942963,24.133223,-28.69708,0.498116717,0.3875802,0.236093064
23.779494,-28.572179,22.413259,-27.97556,24.361014,-28.759138,0.79645604,0.317048111,0.230779228
23.795658,-27.775887,22.711222,-28.0839,24.58365,-28.819902,0.993491883,0.236063624,0.227786737
24.734479,-28.100912,22.941308,-28.031113,24.803029,-28.881218,0.966167252,0.373391383,0.227018013
23.905287,-28.596815,23.314524,-28.042556,25.020945,-28.944856,0.880050724,0.181027371,0.227073036
24.781357,-28.513205,23.467807,-28.138864,25.238139,-29.011105,0.717629699,0.286730366,0.226074612
25.253223,-29.053885,23.747143,-28.203561,25.45391,-29.078578,1.752859771,0.347484713,0.222853092
24.939739,-27.329285,24.061111,-28.352456,25.666541,-29.145298,0.919489787,0.272797503,0.21977166
24.717527,-28.22152,24.26385,-28.169931,25.876782,-29.209316,0.980841838,0.125724664,0.217826698
25.666565,-28.469265,24.389512,-28.1739,26.086542,-29.268046,0.672513518,0.273103266,0.220158599
25.039956,-28.225061,24.658765,-28.219597,26.298017,-29.329268,0.801952118,0.110349765,0.219727496
25.80163,-28.476019,24.769008,-28.214744,26.510532,-29.385103,0.640408825,0.226737665,0.222330895
26.403521,-28.257271,24.992256,-28.254371,26.725004,-29.443693,1.097253853,0.290280177,0.225175324
25.875915,-29.219351,25.28247,-28.248173,26.942513,-29.501949,0.226091011,0.22073224,0.226880485
25.823924,-28.999319,25.428523,-28.413676,27.163199,-29.554603,0.274418256,0.148048932,0.228500478
25.982043,-28.775034,25.537649,-28.513726,27.38698,-29.600804,0.195494147,0.123584298,0.231093882
26.117834,-28.634397,25.653198,-28.557561,27.614472,-29.641446,0.678881566,0.117745733,0.234371067
26.766812,-28.435129,25.770396,-28.568905,27.845958,-29.678107,1.525700514,0.211641331,0.237967816
28.205166,-27.926307,25.980363,-28.542336,28.081327,-29.71318,1.075109771,0.443358139,0.240758057
28.039185,-28.988527,26.408861,-28.428512,28.319638,-29.747419,0.27077237,0.340190831,0.242041476
28.119776,-28.730026,26.736222,-28.521057,28.559566,-29.779335,0.815501344,0.287285303,0.242178201
27.704219,-29.431706,27.021757,-28.552721,28.800206,-29.806587,1.097819806,0.22164536,0.242368442
28.791321,-29.278678,27.183717,-28.704034,29.041635,-29.827906,0.622252438,0.340112958,0.243933183
28.789579,-28.656428,27.508891,-28.803727,29.285044,-29.843889,0.803089565,0.270182883,0.242586453
29.540429,-28.941344,27.777679,-28.776308,29.527149,-29.859165,1.083121843,0.356136301,0.238213779
28.495241,-28.657205,28.132807,-28.803088,29.764642,-29.877682,1.308485098,0.111629275,0.235452772
29.798576,-28.773184,28.240775,-28.774733,29.999217,-29.897994,0.044002476,0.317809683,0.232871844
29.807892,-28.816189,28.558562,-28.770936,30.231275,-29.917446,0.512310345,0.264338752,0.229576613
29.509807,-28.399527,28.822869,-28.775033,30.460261,-29.933903,0.079274949,0.179028563,0.225590734
29.537405,-28.473843,28.987276,-28.70417,30.685454,-29.947293,1.190920727,0.147566156,0.265096734
30.002165,-29.570333,29.127231,-28.65739,30.950125,-29.962311,0.983639055,0.248306157,0.216202456
29.732259,-28.624449,29.320018,-28.81388,31.165813,-29.977217,0.666275256,0.109670551,0.211786616
30.361721,-28.406045,29.423622,-28.77791,31.376784,-29.995786,0.515561762,0.220108644,0.207049807
30.877278,-28.403829,29.632066,-28.707207,31.582757,-30.016875,1.021125044,0.263468113,0.162083243
31.678703,-29.036612,29.888776,-28.647916,31.743951,-30.03383,1.026558596,0.360013125,0.202245861
31.842912,-28.023272,30.243299,-28.710549,31.945534,-30.050191,0.552960541,0.347462706,0.21171285
31.894102,-28.573858,30.566585,-28.583205,32.157218,-30.053686,0.741096077,0.268067754,0.221221881
32.061766,-29.295739,30.834542,-28.5755,32.378337,-30.04694,0.356970382,0.292420479,0.22851882
32.129868,-28.945325,31.101296,-28.6953,32.606497,-30.034139,0.618939629,0.228105465,0.232673338
31.79056,-28.42768,31.325868,-28.735294,32.838623,-30.018189,0.474495271,0.128980293,0.234045326
31.834633,-28.900124,31.441429,-28.678009,33.071938,-29.999714,0.855151162,0.120479953,0.234513068
32.167662,-28.112485,31.556931,-28.712283,33.305361,-29.977129,1.002296242,0.182144276,0.236986606
32.620872,-29.006464,31.701912,-28.602024,33.540508,-29.947658,0.561181281,0.209295478,0.24362555
32.885547,-28.511619,31.900393,-28.668431,33.781049,-29.909013,0.5558595,0.212465048,0.254356753
32.878593,-29.067435,32.110466,-28.636639,34.030726,-29.860446,0.556757187,0.18620178,0.266904514
33.417605,-28.927991,32.282023,-28.709022,34.291284,-29.802588,0.753133016,0.239072212,0.277935316
32.998084,-29.55346,32.518313,-28.745389,34.561291,-29.736677,1.314126784,0.186157332,0.284509421
33.377246,-28.295221,32.6386,-28.887465,34.836453,-29.664348,0.867656771,0.194883773,0.284292375
34.12991,-27.863567,32.803213,-28.783147,35.110534,-29.588838,0.996929828,0.315221262,0.284089973
34.931115,-28.456812,33.07185,-28.618227,35.3831,-29.508745,0.107305634,0.36645421,0.284271569
34.826307,-28.479829,33.436794,-28.584992,35.654675,-29.424737,0.317889502,0.285462521,0.287385567
35.105535,-28.32789,33.721288,-28.561497,35.92826,-29.33675,0.575606245,0.288583643,0.29430243
35.0512,-28.900926,34.006117,-28.515097,36.20746,-29.243684,1.767155435,0.234301178,0.304093195
36.716956,-28.31093,34.231674,-28.578509,36.494582,-29.143516,1.737673087,0.484458011,0.314514791
35.056051,-27.800144,34.713421,-28.527329,36.789501,-29.034235,1.496565153,0.169613344,0.310836076
36.292091,-26.956395,34.818628,-28.394287,37.078304,-28.919292,0.906323518,0.400975619,0.307603367
35.984166,-27.808806,35.122008,-28.1321,37.364448,-28.806414,1.160184577,0.207252497,0.300587642
36.960936,-28.434864,35.317744,-28.063975,37.644088,-28.696167,1.178420004,0.338519994,0.288244226
36.647795,-27.298811,35.651611,-28.119909,37.910974,-28.587279,0.20322752,0.269001358,0.289276221
36.614048,-27.499217,35.872008,-27.965679,38.180061,-28.481105,0.894253072,0.197681267,0.281318757
37.390167,-27.055001,36.046696,-27.873148,38.440544,-28.374856,0.93443086,0.320562029,0.281317647
37.724164,-27.927702,36.326953,-27.717533,38.700668,-28.267734,1.14320735,0.291845876,0.277557327
38.004467,-26.819391,36.61763,-27.743627,38.955699,-28.158202,0.640284497,0.339614074,0.328326345
38.461758,-26.371229,36.909321,-27.56969,39.255654,-28.024691,0.53075853,0.389297924,0.267973609
37.95468,-26.21446,37.227965,-27.346041,39.499666,-27.91393,1.508779596,0.268292664,0.261691395
39.18146,-27.092769,37.393446,-27.134861,39.737935,-27.805716,1.203619217,0.360576019,0.254974811
39.302941,-25.895296,37.753335,-27.112613,39.970252,-27.70064,0.436242084,0.403094362,0.199465185
39.556644,-26.250179,38.083209,-26.880949,40.151834,-27.618091,0.479680386,0.334603724,0.244777588
39.163967,-26.525675,38.392846,-26.754124,40.373853,-27.51502,1.402794989,0.193538924,0.241270699
39.995247,-27.655634,38.578385,-26.699055,40.591259,-27.410396,0.993478832,0.337513109,0.239153017
39.777546,-26.686301,38.876876,-26.856593,40.805295,-27.303706,0.915793357,0.200861962,0.237518937
40.270331,-25.914394,39.074497,-26.820656,41.016948,-27.195918,0.543370146,0.315319155,0.235218448
40.660893,-25.536621,39.341243,-26.652511,41.226289,-27.088661,1.051645368,0.348152216,0.231434729
41.133735,-26.475971,39.622239,-26.44696,41.432247,-26.983099,0.645675261,0.315452531,0.226102277
41.233642,-25.838072,39.937671,-26.443361,41.633111,-26.879292,0.959069507,0.300664243,0.220003772
41.035697,-26.776492,40.215855,-26.329288,41.827562,-26.776382,0.787915198,0.206782179,0.214368407
41.252365,-26.018953,40.409303,-26.402341,42.015568,-26.673389,0.390073905,0.20858367,0.2101217
41.11653,-25.653294,40.605362,-26.331151,42.198474,-26.569965,0.892804699,0.183476092,0.207459705
41.587637,-24.894902,40.74117,-26.207783,42.378288,-26.466493,0.857996536,0.306000931,0.205961509
41.720736,-25.742512,40.934646,-25.97071,42.55668,-26.363554,0.895018784,0.187766466,0.20487628
42.269581,-25.035527,41.11645,-25.923768,42.734201,-26.261277,0.86049154,0.295314649,0.203388609
41.862379,-25.793572,41.362673,-25.760719,42.910125,-26.15921,0.938289632,0.130224945,0.200906113
42.332951,-24.981815,41.492897,-25.760223,43.082969,-26.056798,1.168665498,0.236804412,0.197277585
42.837895,-26.035765,41.681885,-25.617535,43.251335,-25.953981,0.762638897,0.25389709,0.192871165
42.345938,-25.453016,41.926108,-25.686953,43.414651,-25.851379,0.253613402,0.121770569,0.188417265
42.52869,-25.277171,42.039885,-25.643561,43.573377,-25.749855,0.798792495,0.140544811,0.184748831
43.305515,-25.091127,42.163794,-25.577233,43.72869,-25.649805,0.794200443,0.253853134,0.218923931
42.62392,-24.683472,42.402178,-25.489972,43.912561,-25.530981,1.255346189,0.163293812,0.181969114
43.878123,-24.737034,42.477907,-25.3453,44.065087,-25.431741,0.541345159,0.303740317,0.182438352
43.34831,-24.848177,42.760852,-25.234845,44.217538,-25.331529,0.847525637,0.15745765,0.146019693
43.836443,-24.155338,42.9011,-25.163267,44.339226,-25.250821,0.125407667,0.264867111,0.181407777
43.876465,-24.036488,43.094914,-24.982738,44.490131,-25.150141,0.817850984,0.243960409,0.178599802
44.116921,-24.818192,43.267859,-24.810672,44.638504,-25.050726,0.529631779,0.323402439,0.209420021
44.12588,-24.288636,43.576836,-24.715161,44.812051,-24.933516,0.649742901,0.036171032,0.171078295
44.624148,-23.871629,43.612615,-24.70985,44.953087,-24.836683,0.377688406,0.464983293,0.135727759
44.912873,-24.115117,44.016966,-24.480264,45.064336,-24.758929,1.425042528,0.037809782,0.16962667
43.756809,-24.948341,44.054334,-24.474501,45.202745,-24.660867,1.751998653,0.083722699,0.170395142
45.045104,-23.760993,44.030121,-24.554646,45.341716,-24.562269,0.758651379,0.253401442,0.17093174
44.297118,-23.887756,44.240214,-24.412966,45.481834,-24.464368,0.515412338,0.107423104,0.170477108
44.744115,-24.144356,44.287746,-24.316631,45.622663,-24.368297,1.112325269,0.115341262,0.16905168
45.333966,-23.201306,44.398147,-24.283236,45.763114,-24.274212,0.647829031,0.275941134,0.167305373
45.205719,-23.836314,44.594318,-24.089173,45.902143,-24.181142,1.373845967,0.139279663,0.16594721
45.074906,-22.46871,44.725126,-24.041339,46.039288,-24.087709,1.518042708,0.299496046,0.165208821
45.765819,-23.82041,44.821798,-23.757874,46.174754,-23.993142,0.670009044,0.189869954,0.16478236
45.43728,-24.40434,45.011592,-23.763244,46.309173,-23.897828,1.018209624,0.153707005,0.164244478
45.264088,-23.400968,45.120897,-23.87131,46.443323,-23.803065,0.32716077,0.099914838,0.163527533
45.572239,-23.291072,45.173955,-23.786647,46.577923,-23.710199,0.634067156,0.131655112,0.1629529
46.202079,-23.217978,45.270481,-23.697116,46.713476,-23.619761,0.568644746,0.209454035,0.162200927
45.827439,-23.645765,45.460946,-23.609972,46.852222,-23.535745,0.882117445,0.091057391,0.166355869
46.505875,-23.081978,45.55191,-23.614095,46.99775,-23.455148,0.590729749,0.216491007,0.169744453
45.997949,-22.780361,45.746409,-23.519024,47.149218,-23.378528,0.707441389,0.150699353,0.164955681
46.551345,-23.221072,45.817317,-23.386049,47.29879,-23.308968,0.370366431,0.158506854,0.170570052
46.918287,-23.27132,45.97255,-23.354,47.45401,-23.238251,1.110843049,0.193857378,0.164621787
46.746279,-22.173875,46.165675,-23.337165,47.605782,-23.174489,0.66893568,0.245030851,0.167422683
46.417088,-22.756205,46.29531,-23.129235,47.761835,-23.113844,0.99917847,0.085303399,0.167122054
47.229024,-23.338543,46.343098,-23.058574,47.920321,-23.060816,0.713465751,0.187192165,0.170535863
47.054405,-22.646776,46.524682,-23.104051,48.084696,-23.015392,0.306404191,0.145546301,0.174852195
47.309381,-22.476862,46.643931,-23.020604,48.2555,-22.977985,1.304646979,0.174212738,0.178908064
47.088226,-23.762628,46.786993,-22.921189,48.431873,-22.947974,1.344077404,0.165444847,0.181093249
47.506205,-22.485194,46.864995,-23.067092,48.611419,-22.924352,0.227409142,0.171840934,0.181020305
47.296032,-22.398348,47.002339,-22.963816,48.791505,-22.905984,0.271160229,0.126926909,0.179649474
47.379172,-22.656448,47.07807,-22.861957,48.970601,-22.891893,0.700487561,0.085431791,0.178585433
47.849275,-22.137135,47.153993,-22.822787,49.148888,-22.881573,1.334261154,0.191249688,0.179158631
49.048014,-22.723034,47.299196,-22.698318,49.327938,-22.875335,1.491116527,0.333050551,0.181772092
47.917361,-21.750896,47.632246,-22.698924,49.509708,-22.874463,1.061363037,0.187983403,0.18577074
48.309804,-22.73704,47.709152,-22.527392,49.695371,-22.880789,1.020834207,0.135346425,0.189917913
49.330637,-22.73547,47.840675,-22.559335,49.884698,-22.895759,0.437540267,0.290814987,0.193107881
48.893695,-22.758343,48.130145,-22.587272,50.076334,-22.919556,0.771392653,0.159885084,0.233878845
49.046206,-23.514509,48.287428,-22.616,50.307062,-22.957817,1.244556809,0.231455773,0.195312047
48.427796,-22.434467,48.455315,-22.775329,50.498774,-22.995144,0.329167149,0.060349939,0.195214922
48.534089,-22.746,48.471236,-22.717117,50.68979,-23.035415,1.201412491,0.041254443,0.195378612
48.661372,-23.940651,48.51185,-22.724358,50.880441,-23.078135,1.534246874,0.223930158,0.196236448
49.924097,-23.069193,48.560381,-22.942966,51.071145,-23.124403,0.525969997,0.263612016,0.158343982
50.169575,-23.534365,48.822396,-22.971939,51.225472,-23.159843,1.49404958,0.283311515,0.191786437
50.802253,-22.180887,49.084693,-23.079017,51.411887,-23.204915,2.076483949,0.363572886,0.229922789
49.879505,-24.041081,49.415477,-22.928129,51.633134,-23.267479,2.25503085,0.231965073,0.154240506
51.413606,-22.388296,49.526523,-23.131787,51.782528,-23.30584,0.911285574,0.37741554,0.193077508
50.586862,-22.771618,49.88299,-23.007796,51.967058,-23.362652,0.561839324,0.16548533,0.192972093
51.136917,-22.886086,50.044951,-22.973825,52.15217,-23.417166,0.181759586,0.225093742,0.190642562
51.062562,-23.051941,50.269841,-22.96425,52.334361,-23.4733,0.71955226,0.17371031,0.186915133
51.437494,-23.666092,50.442196,-22.985907,52.514344,-23.523732,0.787277734,0.243955144,0.181624191
51.718606,-22.930713,50.650115,-23.113515,52.689598,-23.571412,0.798522173,0.222475738,0.17732813
51.126417,-23.46639,50.871368,-23.090222,52.861376,-23.61543,0.620314249,0.107730494,0.174979242
51.144487,-22.846339,50.948318,-23.165618,53.031033,-23.658258,1.397152095,0.080005458,0.175039932
51.74663,-24.107076,51.012665,-23.118075,53.199053,-23.707332,0.247935996,0.242319923,0.18167925
51.939685,-24.262646,51.170048,-23.302329,53.371099,-23.765706,0.750561108,0.244915269,0.186801661
51.934056,-23.512106,51.333222,-23.48497,53.544873,-23.834244,0.623521016,0.134479858,0.184108463
51.440008,-23.131718,51.466338,-23.504074,53.712489,-23.910407,1.479033903,0.05643639,0.189431129
52.915349,-23.23617,51.487147,-23.451614,53.884388,-23.989999,0.760072755,0.278348568,0.182723004
52.801323,-23.987641,51.764223,-23.425028,54.048225,-24.070901,0.283894153,0.237288876,0.184101315
52.695227,-24.250965,51.974031,-23.535873,54.213254,-24.152502,0.592352602,0.208058626,0.182119345
53.207551,-23.953634,52.128429,-23.675335,54.374617,-24.236938,0.599588282,0.226920781,0.184584248
52.612568,-24.027805,52.346213,-23.739078,54.535538,-24.327358,0.656312691,0.09906754,0.18936199
53.018799,-24.543288,52.420382,-23.804754,54.696571,-24.426989,0.275535996,0.196146187,0.235142696
52.982958,-24.816483,52.551565,-23.950577,54.889836,-24.560932,1.525988298,0.197731828,0.201713013
54.281939,-24.015678,52.652354,-24.120693,55.050068,-24.683463,0.43576253,0.312966457,0.163536266
53.860554,-23.904666,52.96532,-24.120158,55.177088,-24.786468,0.871636118,0.186855858,0.245833887
53.541234,-24.715705,53.150901,-24.098368,55.365105,-24.944847,0.982619382,0.157197734,0.203729996
53.773356,-25.670514,53.246921,-24.222832,55.519607,-25.077644,0.550326787,0.297964686,0.202899575
