sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
11,1.410,A,5,-1.251633,6.498584,-1.671255,7.046840,-0.024892,0.008826,-1.3268,0.001956,-1.3625,-0.004943,-0.637546,6.865717,-1.3625,1.049457,0.715465,-1.033709,0.181122,-0.614087,-0.367133
12,1.544,A,5,-1.305156,6.561252,-1.598942,6.950165,-0.006865,-0.011481,-1.3158,0.002549,-1.3557,-0.000502,-0.636075,6.866921,-1.3557,0.966458,0.735596,-0.962867,0.083244,-0.669080,-0.305669
13,1.676,A,5,-1.638133,6.979459,-1.547336,6.879857,0.004743,-0.024186,-1.3147,0.001315,-1.3489,-0.002332,-0.634846,6.868194,-1.3489,0.912565,1.009438,-0.912490,0.011662,-1.003287,0.111265
14,1.817,A,5,-0.697298,6.387031,-1.563095,6.895250,0.000921,-0.018338,-1.3178,0.000212,-1.3435,-0.000664,-0.628506,6.869494,-1.3435,0.934945,0.487342,-0.934590,0.025755,-0.068793,-0.482463
15,1.946,A,5,-1.430383,7.097466,-1.412674,6.854303,0.031426,-0.022463,-1.3332,-0.001819,-1.3413,-0.000875,-0.611305,6.870842,-1.3413,0.801539,0.849851,-0.801369,-0.016538,-0.819078,0.226624
16,2.076,A,5,-0.524804,7.155929,-1.409706,6.852075,0.028407,-0.020304,-1.3474,-0.002669,-1.3434,0.004712,-0.585704,6.872157,-1.3434,0.824246,0.290233,-0.824002,-0.020082,0.060900,0.283772
17,2.211,A,5,-1.790539,6.988380,-1.249496,6.904144,0.057421,-0.006622,-1.3405,-0.000237,-1.3510,0.001143,-0.554324,6.873366,-1.3510,0.695853,1.241554,-0.695172,0.030778,-1.236215,0.115014
18,2.349,A,5,-1.200900,6.732904,-1.340304,6.918373,0.032280,-0.003397,-1.3482,-0.001300,-1.3644,0.000111,-0.518846,6.874457,-1.3644,0.822631,0.696588,-0.821458,0.043917,-0.682054,-0.141553
19,2.494,A,5,-1.399838,7.198005,-1.312396,6.884958,0.034373,-0.009656,-1.3578,-0.001493,-1.3830,0.001404,-0.479529,6.875470,-1.3830,0.832921,0.975191,-0.832867,0.009489,-0.920309,0.322535
20,2.619,A,5,-0.741592,7.288695,-1.324679,6.939676,0.027645,0.002514,-1.3808,-0.003085,-1.4059,-0.008349,-0.435204,6.876447,-1.4059,0.891720,0.513636,-0.889475,0.063228,-0.306388,0.412248
21,2.759,A,5,-0.376467,7.101485,-1.218223,7.001978,0.045769,0.015384,-1.4139,-0.004207,-1.4319,-0.004221,-0.383714,6.877389,-1.4319,0.843758,0.224212,-0.834509,0.124588,0.007247,0.224095
22,2.891,A,5,-1.403066,7.325572,-1.063954,7.021054,0.071720,0.018227,-1.4421,-0.004307,-1.4599,0.004783,-0.322939,6.878240,-1.4599,0.754652,1.169094,-0.741015,0.142815,-1.080127,0.447333
23,3.028,A,5,-1.229713,7.358034,-1.117378,7.076840,0.052302,0.027192,-1.4646,-0.004574,-1.4897,-0.001491,-0.251912,6.878909,-1.4897,0.887811,1.088878,-0.865466,0.197930,-0.977801,0.479125
24,3.160,A,5,-0.628899,7.008723,-1.132278,7.129380,0.042968,0.034647,-1.4939,-0.004865,-1.5216,-0.004734,-0.171337,6.879325,-1.5216,0.992943,0.475507,-0.960942,0.250054,-0.457562,0.129398
25,3.305,A,5,-0.387743,7.559776,-1.038458,7.111117,0.057145,0.027406,-1.5304,-0.005529,-1.5561,-0.005849,-0.083263,6.879479,-1.5561,0.982880,0.745327,-0.955195,0.231638,-0.304480,0.680297
26,3.446,A,5,-0.589857,7.042665,-0.917063,7.193460,0.074775,0.041587,-1.5707,-0.006566,-1.5936,-0.000848,0.009878,6.879445,-1.5936,0.978686,0.621549,-0.926941,0.314015,-0.599736,0.163219
27,3.578,A,5,-0.603338,7.929331,-0.851520,7.170412,0.079563,0.032441,-1.6125,-0.006780,-1.6338,-0.005673,0.106306,6.879338,-1.6338,1.001076,1.267312,-0.957826,0.291073,-0.709644,1.049993
28,3.702,A,5,-1.349504,6.971737,-0.799604,7.308401,0.080174,0.056999,-1.6611,-0.007679,-1.6765,-0.012869,0.205507,6.879235,-1.6765,1.092900,1.557760,-1.005110,0.429166,-1.555011,0.092502
29,3.851,A,5,-0.651038,7.110082,-0.889633,7.253725,0.052912,0.038817,-1.7161,-0.008971,-1.7209,-0.008935,0.308395,6.879126,-1.7209,1.255227,0.986840,-1.198028,0.374599,-0.959433,0.230956
30,3.992,A,5,0.594497,6.999012,-0.841968,7.231727,0.056599,0.030129,-1.7609,-0.007810,-1.7665,-0.015378,0.416944,6.878916,-1.7665,1.307416,0.214355,-1.258912,0.352811,0.177553,0.120096
31,4.132,A,5,-0.231578,6.334467,-0.580743,7.193006,0.103348,0.020281,-1.8358,-0.011540,-1.8125,-0.014831,0.533253,6.878485,-1.8125,1.157546,0.938575,-1.113997,0.314521,-0.764832,-0.544019
32,4.267,A,5,0.384931,6.615479,-0.508604,7.041800,0.106945,-0.012352,-1.8952,-0.010819,-1.8584,-0.007665,0.658495,6.877759,-1.8584,1.178571,0.378983,-1.167099,0.164041,-0.273564,-0.262280
33,4.401,A,5,0.332267,6.089058,-0.339321,6.964369,0.129438,-0.025616,-1.9513,-0.010160,-1.9040,-0.001901,0.792333,6.876742,-1.9040,1.135041,0.912199,-1.131654,0.087627,-0.460066,-0.787684
34,4.531,A,5,-0.461268,6.924342,-0.210301,6.806867,0.145164,-0.055162,-1.9725,-0.006632,-1.9492,-0.010115,0.933084,6.875519,-1.9492,1.145445,1.395207,-1.143385,-0.068652,-1.394353,0.048823
35,4.668,A,5,0.948334,7.018853,-0.241542,6.822127,0.121712,-0.045779,-2.0131,-0.007310,-1.9942,-0.007497,1.078492,6.874214,-1.9942,1.321062,0.194581,-1.320034,-0.052086,-0.130159,0.144640
36,4.812,A,5,0.061254,7.244977,-0.016344,6.851654,0.150948,-0.031913,-2.0616,-0.006939,-2.0390,-0.016536,1.226706,6.872933,-2.0390,1.243232,1.223395,-1.243050,-0.021278,-1.165452,0.372044
37,4.960,A,5,-0.454453,7.272545,0.011852,6.918058,0.138773,-0.014563,-2.1053,-0.007165,-2.0838,-0.004007,1.377004,6.871718,-2.0838,1.365938,1.874806,-1.365152,0.046340,-1.831457,0.400827
38,5.107,A,5,1.183921,7.116702,-0.060061,6.979359,0.110377,-0.000959,-2.1359,-0.006716,-2.1280,-0.004143,1.530054,6.870532,-2.1280,1.593835,0.424745,-1.590115,0.108827,-0.346133,0.246171
39,5.241,A,5,0.271568,7.243395,0.173639,7.003248,0.142897,0.005745,-2.1841,-0.007455,-2.1713,-0.014165,1.687603,6.869282,-2.1713,1.519879,1.464621,-1.513964,0.133966,-1.416035,0.374113
40,5.378,A,5,1.236131,7.970072,0.202106,7.045819,0.135093,0.014262,-2.2175,-0.007277,-2.2128,-0.007726,1.851648,6.867867,-2.2128,1.659113,1.262425,-1.649542,0.177952,-0.615517,1.102205
41,5.517,A,5,1.680771,7.264612,0.401192,7.211398,0.156016,0.047676,-2.2641,-0.006884,-2.2519,-0.009414,2.023465,6.866222,-2.2519,1.658588,0.525503,-1.622273,0.345176,-0.342694,0.398390
42,5.666,A,5,1.146249,6.198826,0.643985,7.224830,0.187030,0.046716,-2.3148,-0.008174,-2.2882,-0.008529,2.202992,6.864352,-2.2882,1.600139,1.248851,-1.559006,0.360478,-1.056743,-0.665526
43,5.797,A,5,1.336766,6.968724,0.751484,7.046046,0.188562,0.005926,-2.3449,-0.005913,-2.3217,-0.004369,2.388843,6.862324,-2.3217,1.647633,1.057443,-1.637358,0.183723,-1.052077,0.106401
44,5.937,A,5,2.116232,7.983365,0.873747,7.032106,0.191663,0.003379,-2.3851,-0.007329,-2.3527,-0.002331,2.578928,6.860250,-2.3527,1.713819,1.214691,-1.705181,0.171856,-0.462696,1.123115
45,6.078,A,5,2.142681,6.639864,1.113259,7.200919,0.216748,0.039145,-2.4238,-0.007072,-2.3818,-0.009778,2.771371,6.858239,-2.3818,1.693153,0.665537,-1.658113,0.342679,-0.628691,-0.218375
46,6.210,A,5,2.337415,6.747224,1.317409,7.103944,0.233905,0.016605,-2.4484,-0.005004,-2.4090,-0.000728,2.965295,6.856348,-2.4090,1.666382,0.637292,-1.647885,0.247596,-0.627879,-0.109124
47,6.357,A,5,1.585886,7.000822,1.521454,7.041088,0.248800,0.003617,-2.4604,-0.003300,-2.4341,0.001287,3.161133,6.854555,-2.4341,1.650255,1.582023,-1.639679,0.186533,-1.575246,0.146266
48,6.506,A,5,2.466071,6.920280,1.556818,7.033241,0.227284,0.001910,-2.4798,-0.003801,-2.4568,-0.010722,3.360389,6.852768,-2.4568,1.812577,0.896862,-1.803571,0.180473,-0.894318,0.067512
49,6.648,A,5,3.077751,7.469348,1.740475,7.012365,0.238476,-0.000989,-2.5058,-0.004092,-2.4765,-0.010196,3.564918,6.850867,-2.4765,1.831578,0.787307,-1.824444,0.161498,-0.487167,0.618482
50,6.793,A,5,2.510015,7.242235,2.001388,7.092597,0.263203,0.017658,-2.5312,-0.004316,-2.4927,0.006393,3.776053,6.848763,-2.4927,1.791338,1.325772,-1.774665,0.243834,-1.266038,0.393472
51,6.921,A,5,3.686725,7.496146,2.117306,7.119813,0.256069,0.022152,-2.5428,-0.002993,-2.5051,-0.003873,3.993952,6.846453,-2.5051,1.896450,0.718672,-1.876646,0.273359,-0.307227,0.649693
52,7.059,A,5,3.257632,6.839075,2.421396,7.187839,0.287587,0.036059,-2.5448,-0.001579,-2.5137,-0.004290,4.217499,6.844018,-2.5137,1.828715,0.959880,-1.796103,0.343821,-0.959867,-0.004943
53,7.202,A,5,3.276452,6.125723,2.598013,7.127983,0.290706,0.021306,-2.5629,-0.002970,-2.5190,-0.005212,4.444789,6.841581,-2.5190,1.868852,1.370206,-1.846776,0.286403,-1.168337,-0.715858
54,7.332,A,5,4.101277,6.941488,2.746769,6.950369,0.288866,-0.015880,-2.5751,-0.002547,-2.5215,-0.000939,4.673973,6.839240,-2.5215,1.930405,0.581752,-1.927204,0.111129,-0.572696,0.102248
55,7.468,A,5,4.301713,5.924883,3.015562,6.946018,0.310069,-0.012524,-2.5770,-0.001632,-2.5219,-0.008234,4.904059,6.837024,-2.5219,1.891639,1.093079,-1.888497,0.108993,-0.602346,-0.912141
56,7.613,A,5,4.644166,7.116860,3.274213,6.761708,0.328377,-0.046160,-2.5755,-0.000411,-2.5203,-0.002438,5.135267,6.834883,-2.5203,1.862492,0.566296,-1.861054,-0.073174,-0.491101,0.281977
57,7.750,A,5,4.717429,6.522622,3.549426,6.819087,0.345759,-0.026694,-2.5612,0.001450,-2.5164,0.003025,5.368857,6.832716,-2.5164,1.819483,0.721469,-1.819432,-0.013629,-0.651428,-0.310095
58,7.894,A,5,4.994805,6.764887,3.790414,6.762280,0.355217,-0.032963,-2.5385,0.002703,-2.5098,-0.001628,5.606540,6.830432,-2.5098,1.817404,0.615237,-1.816126,-0.068152,-0.611735,-0.065545
59,8.030,A,5,5.644264,7.312870,4.038759,6.758069,0.364605,-0.027765,-2.5406,0.000586,-2.4999,0.003685,5.849684,6.827989,-2.4999,1.812274,0.526600,-1.810925,-0.069920,-0.205420,0.484881
60,8.168,A,5,5.588951,6.946504,4.359461,6.852623,0.386705,-0.002467,-2.5278,0.001159,-2.4861,0.000841,6.098648,6.825416,-2.4861,1.739399,0.523883,-1.739187,0.027207,-0.509697,0.121089
61,8.328,A,5,5.302114,7.004700,4.615432,6.867483,0.393826,0.003136,-2.4934,0.004381,-2.4687,0.005839,6.352574,6.822782,-2.4687,1.737717,1.066096,-1.737142,0.044701,-1.050460,0.181918
62,8.462,A,5,6.139670,6.772877,4.775484,6.890572,0.380584,0.008891,-2.4787,0.003093,-2.4483,-0.002560,6.609759,6.820159,-2.4483,1.835627,0.472461,-1.834276,0.070413,-0.470089,-0.047282
63,8.600,A,5,6.230311,6.380621,5.054890,6.868905,0.393510,0.005955,-2.4651,0.002520,-2.4259,-0.000884,6.868424,6.817581,-2.4259,1.814261,0.773384,-1.813535,0.051324,-0.638114,-0.436960
64,8.770,A,5,5.939837,7.076979,5.301924,6.780945,0.398961,-0.010404,-2.4517,0.002098,-2.4022,0.001484,7.127497,6.815044,-2.4022,1.825891,1.216202,-1.825573,-0.034099,-1.187660,0.261935
65,8.908,A,5,6.782691,6.862042,5.453765,6.831025,0.383221,0.002301,-2.4241,0.003372,-2.3773,0.003965,7.387001,6.812517,-2.3773,1.933324,0.606336,-1.933236,0.018508,-0.604310,0.049525
66,9.055,A,5,6.220485,6.820928,5.728736,6.835187,0.394380,0.005281,-2.3984,0.003521,-2.3509,-0.000284,7.647966,6.809963,-2.3509,1.919396,1.427523,-1.919230,0.025224,-1.427481,0.010965
67,9.198,A,5,7.342054,6.740298,5.845009,6.831846,0.382109,0.005127,-2.3707,0.005285,-2.3223,0.006966,7.911957,6.807350,-2.3223,2.067093,0.573834,-2.066948,0.024496,-0.569903,-0.067052
68,9.348,A,5,7.359862,6.875708,6.155263,6.814356,0.392357,0.003539,-2.3226,0.005997,-2.2910,0.011385,8.180363,6.804661,-2.2910,2.025123,0.823572,-2.025100,0.009695,-0.820501,0.071046
69,9.480,A,5,7.203338,7.050254,6.405925,6.824176,0.398493,0.007291,-2.2721,0.008192,-2.2567,0.004396,8.453720,6.801895,-2.2567,2.047917,1.274809,-2.047796,0.022281,-1.250382,0.248360
70,9.619,A,5,8.157529,6.858565,6.586076,6.863598,0.388604,0.015936,-2.2344,0.006762,-2.2196,-0.000689,8.731426,6.799064,-2.2196,2.146320,0.576973,-2.145350,0.064535,-0.573897,0.059501
71,9.752,A,5,8.866725,7.015171,6.903046,6.862811,0.407956,0.016556,-2.1810,0.008527,-2.1805,0.006263,9.011999,6.796191,-2.1805,2.110005,0.262786,-2.108953,0.066620,-0.145274,0.218979
72,9.893,A,5,8.480641,7.065872,7.282711,6.889911,0.448382,0.023811,-2.1470,0.008260,-2.1402,0.000427,9.293765,6.793306,-2.1402,2.013373,0.857592,-2.011054,0.096604,-0.813124,0.272565
73,10.032,A,5,8.075419,6.956801,7.545470,6.922051,0.440252,0.029230,-2.0960,0.007508,-2.0992,0.004943,9.575599,6.790439,-2.0992,2.034391,1.509376,-2.030129,0.131612,-1.500180,0.166362
74,10.181,A,5,9.009116,6.551883,7.682198,6.929565,0.417006,0.028423,-1.9406,0.027316,-1.9047,0.107201,9.855544,6.785900,-1.9047,2.178089,0.878183,-2.173346,0.143665,-0.846428,-0.234018
75,10.330,A,5,9.088986,7.935128,7.958475,6.864106,0.425310,0.013907,-1.3027,0.079615,-1.2934,0.032352,10.122755,6.779355,-1.2934,2.165939,1.550642,-2.164280,0.084751,-1.033769,1.155773
76,10.478,A,5,9.586252,7.202323,8.200489,7.054972,0.423858,0.052659,-1.4489,-0.001277,-1.4864,-0.021555,10.394522,6.776038,-1.4864,2.211693,0.913794,-2.194033,0.278934,-0.808270,0.426285
77,10.622,A,5,9.054682,6.792965,8.487906,7.085450,0.432995,0.054564,-1.0675,0.059894,-1.0208,0.175299,10.656574,6.768115,-1.0208,2.191762,1.602084,-2.168667,0.317334,-1.601891,0.024850
78,10.761,A,5,9.675494,7.136862,8.630456,7.038146,0.412190,0.039374,-0.5172,0.074609,-0.5437,-0.000604,10.919497,6.760286,-0.5437,2.305844,1.299751,-2.289041,0.277859,-1.244003,0.376575
79,10.895,A,5,10.424078,6.380291,8.856102,7.059281,0.410264,0.040142,-0.1399,0.079987,-0.1087,0.148240,11.184377,6.752261,-0.1087,2.348431,0.846414,-2.328276,0.307021,-0.760300,-0.371969
80,11.030,A,5,10.766387,6.356500,9.174673,6.942604,0.428047,0.012949,0.5386,0.100533,0.5530,0.082935,11.446361,6.741571,0.5530,2.280566,0.781438,-2.271688,0.201033,-0.679974,-0.385071
81,11.169,A,5,10.168694,5.692251,9.499147,6.840322,0.444779,-0.008615,1.2412,0.119480,1.2802,0.138290,11.704132,6.729677,1.2802,2.207759,1.853057,-2.204984,0.110646,-1.535438,-1.037426
82,11.307,A,5,10.624278,6.157653,9.661250,6.636433,0.426572,-0.049117,2.0368,0.134914,2.0687,0.164550,11.954718,6.716545,2.0687,2.294866,1.443063,-2.293468,-0.080112,-1.330440,-0.558892
83,11.447,A,5,11.458726,6.705163,9.873880,6.548390,0.420384,-0.061752,2.9150,0.148124,2.9399,0.160434,12.196426,6.702099,2.9399,2.327627,0.737707,-2.322546,-0.153709,-0.737700,0.003064
84,11.579,A,5,11.752633,6.789091,10.196598,6.573013,0.437361,-0.050815,3.8788,0.162115,3.8930,0.169743,12.429939,6.686310,3.8930,2.236213,0.685060,-2.233341,-0.113297,-0.677306,0.102781
85,11.731,A,5,12.442411,6.858425,10.515769,6.610088,0.451773,-0.039435,4.9116,0.175457,4.9189,0.187539,12.657799,6.669166,4.9189,2.142845,0.286724,-2.142031,-0.059078,-0.215388,0.189259
86,11.880,A,5,11.763662,6.915392,10.902181,6.655008,0.478313,-0.029215,5.9994,0.185839,6.0141,0.198330,12.883265,6.650622,6.0141,1.981089,1.150484,-1.981084,0.004386,-1.119603,0.264770
87,12.023,A,5,12.750197,7.125208,11.101455,6.703968,0.463943,-0.018596,7.1381,0.192831,7.1392,0.160486,13.109621,6.630921,7.1392,2.009493,0.611151,-2.008165,0.073047,-0.359423,0.494288
88,12.159,A,5,12.361309,6.930202,11.439268,6.783188,0.479841,-0.005595,7.8051,0.136418,7.7802,0.154683,13.343685,6.614853,7.7802,1.911842,1.031749,-1.904417,0.168335,-0.982375,0.315349
89,12.297,A,5,12.435915,7.757213,11.649001,6.815841,0.467381,-0.002502,9.1056,0.210082,9.1548,0.301974,13.583992,6.596568,9.1548,1.947375,1.632537,-1.934991,0.219273,-1.148077,1.160645
90,12.443,A,5,12.819532,6.657693,11.833095,6.990896,0.454116,0.028788,10.3548,0.202245,10.3321,0.111049,13.826111,6.582208,10.3321,2.034487,1.009405,-1.993015,0.408688,-1.006579,0.075485
91,12.596,A,5,12.866206,6.531838,12.051124,6.942499,0.444489,0.009920,11.0725,0.154924,11.0647,0.199242,14.067463,6.571429,11.0647,2.050199,1.201910,-2.016339,0.371070,-1.201258,-0.039591
92,12.731,A,5,13.523735,6.005089,12.237894,6.879253,0.428996,-0.009663,12.3385,0.196840,12.3137,0.151536,14.305274,6.555362,12.3137,2.092597,0.955826,-2.067379,0.323891,-0.781539,-0.550273
93,12.887,A,5,13.670675,6.395652,12.507411,6.732033,0.428949,-0.046969,13.0634,0.151226,13.0311,0.192008,14.540143,6.544120,13.0311,2.041399,0.882052,-2.032732,0.187913,-0.869468,-0.148467
94,13.019,A,5,13.547936,6.298970,12.755657,6.677716,0.427126,-0.061490,14.0295,0.155282,13.9742,0.116586,14.774622,6.531176,13.9742,2.024277,1.248471,-2.018966,0.146540,-1.226687,-0.232206
95,13.180,A,5,13.832095,7.029996,12.941360,6.615217,0.411689,-0.074310,14.9344,0.149613,14.8247,0.123433,15.012774,6.521442,14.8247,2.073536,1.285546,-2.071414,0.093775,-1.180679,0.508554
96,13.323,A,5,14.925126,6.304861,13.128408,6.691466,0.415701,-0.060024,15.4977,0.142472,15.6260,0.145151,15.258419,6.515588,15.6260,2.137261,0.394322,-2.130012,0.175878,-0.333293,-0.210727
97,13.452,A,5,14.544786,7.133541,13.494045,6.629230,0.428607,-0.081021,16.4468,0.137958,16.3975,0.132865,15.513216,6.513482,16.3975,2.022486,1.149926,-2.019171,0.115748,-0.968430,0.620059
98,13.594,A,5,15.222525,7.140953,13.722457,6.723533,0.428377,-0.064334,17.2016,0.133153,17.1341,0.122925,15.775833,6.514608,17.1341,2.063977,0.835738,-2.053376,0.208926,-0.553308,0.626345
99,13.762,A,5,15.153620,6.289219,14.030220,6.804533,0.443258,-0.056864,17.9122,0.126348,17.8369,0.123990,16.042546,6.518071,17.8369,2.032613,0.917913,-2.012326,0.286462,-0.888926,-0.228852
100,13.906,A,5,15.865147,6.498886,14.272283,6.721197,0.434942,-0.079855,18.5888,0.120305,18.5088,0.111388,16.309009,6.523122,18.5088,2.046335,0.444523,-2.036726,0.198075,-0.443862,-0.024237
101,14.043,A,5,15.313416,6.500325,14.597670,6.688184,0.446237,-0.095596,19.2262,0.113649,19.1525,0.100574,16.572405,6.529396,19.1525,1.981109,1.259325,-1.974735,0.158788,-1.258990,-0.029072
102,14.195,A,5,16.392232,6.397727,14.768513,6.660512,0.426183,-0.100296,19.8401,0.109603,19.7694,0.106532,16.832467,6.536834,19.7694,2.067656,0.461691,-2.063954,0.123677,-0.440236,-0.139107
103,14.351,A,5,16.984058,6.687617,15.099198,6.619036,0.438387,-0.117199,20.4166,0.102985,20.3592,0.098879,17.091320,6.545621,20.3592,1.993474,0.177955,-1.992121,0.073415,-0.107262,0.141996
104,14.498,A,5,16.605241,6.566508,15.477930,6.635863,0.461793,-0.124668,20.9801,0.099763,20.9208,0.096725,17.352716,6.556362,20.9208,1.876471,0.747545,-1.874786,0.079501,-0.747476,0.010146
105,14.648,A,5,16.838342,6.474411,15.714627,6.627610,0.464506,-0.130740,21.4087,0.096178,21.4545,0.091737,17.620365,6.570153,21.4545,1.906604,0.787862,-1.905738,0.057457,-0.782023,-0.095742
106,14.783,A,5,16.843601,7.029573,15.967560,6.605979,0.447937,-0.134594,22.0260,0.090615,21.9638,0.085627,17.896002,6.588141,21.9638,1.928525,1.141232,-1.928443,0.017839,-1.052401,0.441432
107,14.921,A,5,16.967680,6.805342,16.168077,6.685758,0.439830,-0.118071,22.5097,0.086162,22.4534,0.087761,18.178598,6.610829,22.4534,2.011916,1.226442,-2.010521,0.074930,-1.210918,0.194514
108,15.063,A,5,17.526050,6.646968,16.353687,6.712978,0.426126,-0.112800,22.9842,0.084118,22.9266,0.077702,18.464914,6.637620,22.9266,2.112572,0.938911,-2.111227,0.075359,-0.938865,0.009348
109,15.214,A,5,17.573624,6.239179,16.604202,6.707521,0.423849,-0.119414,23.4368,0.080645,23.3830,0.079428,18.751127,6.666975,23.3830,2.147308,1.252806,-2.146925,0.040546,-1.177503,-0.427796
110,15.359,A,5,17.844179,7.189787,16.818678,6.630096,0.409468,-0.136574,23.8797,0.078518,23.8200,0.068746,19.034701,6.697223,23.8200,2.217040,1.288395,-2.216023,-0.067127,-1.190522,0.492564
111,15.489,A,5,19.139458,7.008030,17.042410,6.733866,0.412089,-0.118664,24.2957,0.074352,24.2351,0.075779,19.315209,6.727416,24.2351,2.272808,0.331108,-2.272799,0.006450,-0.175751,0.280614
112,15.638,A,5,18.380809,7.894736,17.456344,6.788915,0.446289,-0.127249,24.6938,0.070547,24.6279,0.060526,19.594162,6.757817,24.6279,2.138044,1.662771,-2.137818,0.031098,-1.213353,1.136918
113,15.783,A,5,18.773950,8.078542,17.664794,6.992734,0.449832,-0.091339,25.0600,0.065775,25.0011,0.056601,19.874458,6.789977,25.0011,2.218947,1.694556,-2.209664,0.202757,-1.100509,1.288566
114,15.941,A,5,19.779352,7.590103,17.904922,7.196562,0.459062,-0.062569,25.4139,0.062610,25.3595,0.061556,20.159205,6.826053,25.3595,2.284528,0.853265,-2.254283,0.370509,-0.379853,0.764050
115,16.085,A,5,20.081085,6.905576,18.280884,7.280399,0.482690,-0.071068,25.7659,0.062275,25.7074,0.059996,20.450240,6.867538,25.7074,2.208293,0.371109,-2.169356,0.412861,-0.369155,0.038038
116,16.236,A,5,19.759464,6.886240,18.646041,7.227964,0.490043,-0.103443,26.0983,0.059569,26.0454,0.057004,20.747318,6.914377,26.0454,2.124548,0.988255,-2.101277,0.313587,-0.987854,-0.028137
117,16.369,A,5,20.599937,6.590119,18.890886,7.179120,0.474363,-0.121589,26.4125,0.056604,26.3708,0.058842,21.048245,6.965016,26.3708,2.167957,0.584403,-2.157359,0.214105,-0.448308,-0.374897
118,16.508,A,5,20.157139,7.191645,19.241137,7.084349,0.475718,-0.155445,26.7397,0.057089,26.6805,0.058632,21.349844,7.017322,26.6805,2.109771,1.205377,-2.108706,0.067028,-1.192705,0.174323
119,16.655,A,5,19.965085,7.569184,19.451699,7.110837,0.461596,-0.151262,27.0360,0.053428,26.9744,0.053691,21.649413,7.069820,26.9744,2.198096,1.756794,-2.197714,0.041017,-1.684328,0.499363
120,16.797,A,5,21.029864,7.394025,19.589142,7.199736,0.441189,-0.129897,27.2728,0.042453,27.1999,-0.009911,21.945175,7.122693,27.1999,2.357293,0.954681,-2.356034,0.077043,-0.915312,0.271332
121,16.950,A,5,20.942121,8.087770,20.072463,7.389703,0.501466,-0.122533,26.9570,-0.025416,26.8582,-0.015541,22.227361,7.175140,26.8582,2.165554,1.576305,-2.154898,0.214563,-1.285240,0.912631
122,17.095,A,5,21.170308,7.993906,20.120701,7.401246,0.453288,-0.110749,27.2813,0.044012,27.2672,0.127776,22.508907,7.225281,27.2672,2.394680,1.543577,-2.388206,0.175965,-1.338599,0.768625
