gps_x,gps_y,ekf_x,ekf_y,gt_x,gt_y,GPS ?s,EKF ?s,GT ?s
9.463597,-25.659489,9.159992,-25.608113,10.1293,-25.683976,1.285819165,0.092374567,0.272719619
10.741201,-25.804606,9.251369,-25.621652,10.400833,-25.709389,0.471139737,0.303356973,0.263025757
11.062602,-25.460115,9.552443,-25.658799,10.662717,-25.73387,0.404304027,0.308055695,0.26381486
11.321587,-25.14965,9.858924,-25.627691,10.924929,-25.762907,0.387930587,0.310608257,0.259133843
11.501328,-25.493428,10.158579,-25.545933,11.182455,-25.791729,0.631927278,0.279708261,0.269422172
11.051651,-25.937413,10.438193,-25.538672,11.449689,-25.825997,1.023695307,0.167216929,0.266180012
12.054222,-25.730523,10.588813,-25.611302,11.713843,-25.858776,0.301082768,0.301298414,0.26935758
12.045049,-25.42958,10.889192,-25.634822,11.98146,-25.889348,1.468844709,0.248915099,0.267459221
13.011817,-26.535412,11.135818,-25.601142,12.24743,-25.917533,1.304952352,0.411162398,0.266616899
13.232913,-25.249326,11.510717,-25.769977,12.512292,-25.948073,1.389423256,0.360944671,0.262428787
13.866417,-26.485922,11.86088,-25.682416,12.772134,-25.984829,0.604816245,0.427938352,0.259313884
13.865873,-25.881106,12.263238,-25.828153,13.028851,-26.021436,0.400449619,0.333588277,0.264168558
13.47108,-25.814036,12.596469,-25.843588,13.290977,-26.054223,0.967326651,0.204589092,0.266298915
14.266515,-26.364494,12.801058,-25.843394,13.554706,-26.09113,0.607571619,0.323153045,0.273311363
14.032545,-25.803779,13.109092,-25.941082,13.8262,-26.122596,1.472032063,0.213068108,0.277125365
15.437121,-26.244284,13.321365,-25.922692,14.100819,-26.159783,0.816848132,0.427707593,0.280964808
14.632966,-26.100842,13.744485,-25.985168,14.379066,-26.198768,0.97981035,0.209139765,0.281045109
15.595814,-25.919315,13.951948,-26.011598,14.656786,-26.241872,0.327701939,0.340441971,0.279577133
15.51513,-26.236929,14.292222,-26.000905,14.932833,-26.28616,0.241080322,0.270561895,0.278978877
15.368738,-26.428473,14.558688,-26.047805,15.208553,-26.328677,0.526238649,0.205872495,0.279486491
15.874683,-26.283743,14.75118,-26.120814,15.485162,-26.368679,0.185086269,0.248939381,0.281738103
16.023467,-26.393835,14.997636,-26.155889,15.76415,-26.407948,1.179602972,0.2336994,0.285599909
17.084343,-26.909592,15.226262,-26.20432,16.04672,-26.449439,0.720220096,0.39832633,0.290506826
16.38965,-26.719543,15.602122,-26.336203,16.333615,-26.495106,1.387521984,0.202429837,0.295431062
16.660202,-25.358654,15.78957,-26.41263,16.6249,-26.544427,1.908658295,0.268669115,0.299183908
17.875271,-26.830586,15.990016,-26.233732,16.9198,-26.594875,0.673842443,0.395384575,0.301038597
17.429884,-26.324924,16.369662,-26.344176,17.216836,-26.643802,0.502188134,0.235101383,0.301183284
17.577492,-25.844919,16.604751,-26.346589,17.514396,-26.690379,1.287579406,0.225781404,0.300477089
18.455075,-26.787102,16.814024,-26.261842,17.811387,-26.736017,0.280452845,0.359719785,0.300159465
18.677514,-26.616296,17.160361,-26.359048,18.107829,-26.783111,1.282358086,0.308230123,0.301316543
19.832404,-27.173675,17.464668,-26.408069,18.404956,-26.833183,1.033068145,0.497023047,0.304497513
18.800246,-27.13032,17.940979,-26.550054,18.704867,-26.885834,1.408909842,0.231426495,0.309237057
19.517189,-25.917464,18.144474,-26.660272,19.009458,-26.939237,0.953842405,0.308947867,0.314243267
18.687475,-26.387985,18.427074,-26.535428,19.319283,-26.991747,1.630444757,0.105770844,0.318036148
19.98749,-27.372013,18.530841,-26.514937,19.633135,-27.043166,0.887737009,0.34208781,0.319698992
20.31702,-26.547703,18.835125,-26.671255,19.948643,-27.094762,1.299947051,0.309898004,0.31944103
21.415087,-27.243484,19.144629,-26.655633,20.263607,-27.148056,0.486433971,0.463855161,0.318391068
20.935052,-27.322125,19.595286,-26.765496,20.577149,-27.203412,0.271066764,0.307221175,0.31784104
21.205955,-27.331546,19.88372,-26.871282,20.889966,-27.259701,0.760316599,0.299007172,0.318782478
21.957512,-27.216466,20.168916,-26.961107,21.203868,-27.315269,0.778796441,0.371938189,0.321592782
22.268842,-26.502605,20.536897,-27.015218,21.520872,-27.369402,1.090897849,0.368826746,0.325740163
22.406552,-27.584776,20.896344,-26.932568,21.842167,-27.423032,0.922924618,0.343512422,0.330015299
22.153625,-26.697185,21.21747,-27.054547,22.167574,-27.47799,0.517663683,0.226288862,0.333185146
22.653384,-26.832154,21.436689,-26.998425,22.495752,-27.535536,1.17530376,0.268515309,0.33459557
23.467357,-27.679967,21.704116,-26.974274,22.82497,-27.595283,1.188156682,0.386521392,0.33442458
23.307656,-26.502592,22.068178,-27.104111,23.153947,-27.655399,0.252284629,0.290385792,0.326815387
23.36044,-26.749293,22.340264,-27.002656,23.474917,-27.716934,1.740067687,0.236299364,0.317523648
24.358319,-28.174801,22.572735,-26.960293,23.787551,-27.772443,0.39012092,0.427197855,0.31718772
24.512848,-27.81659,22.940113,-27.17831,24.100322,-27.825191,0.630903079,0.351517952,0.304865553
24.343192,-27.208926,23.271138,-27.296578,24.399617,-27.883204,1.485079766,0.242665966,0.311246968
25.730997,-27.737565,23.51363,-27.287391,24.705506,-27.940707,0.430050516,0.453128002,0.306667738
25.867176,-28.145485,23.958799,-27.371946,25.005729,-28.003247,0.664033701,0.418248263,0.308030691
25.40534,-28.62261,24.351974,-27.514582,25.307402,-28.065507,1.477429363,0.316648496,0.302073986
26.708215,-27.925965,24.594658,-27.71798,25.603098,-28.127253,0.294767568,0.432335974,0.294149253
26.89621,-28.153002,25.024609,-27.763329,25.891124,-28.186959,0.80325496,0.396732993,0.284494553
26.935754,-27.350721,25.413917,-27.839725,26.169511,-28.245592,1.319006353,0.337903088,0.275475102
26.251355,-28.478274,25.742056,-27.759082,26.4385,-28.305018,0.902474633,0.197537886,0.269135877
26.958141,-29.039446,25.88997,-27.890012,26.700488,-28.366633,0.983863753,0.320974472,0.266275801
27.691469,-28.383536,26.134071,-28.098433,26.959012,-28.430415,0.347051108,0.323356354,0.266072761
27.606374,-28.047079,26.452637,-28.153886,27.217113,-28.495057,0.834181112,0.256816307,0.266588927
28.321132,-28.477171,26.709076,-28.13997,27.4759,-28.55908,0.867306866,0.342263116,0.265791878
27.824765,-27.765946,27.045595,-28.202412,27.73415,-28.621947,1.09141663,0.213679464,0.262361432
28.341984,-28.727026,27.245509,-28.126958,27.988961,-28.684436,0.889957644,0.257209387,0.256266891
28.647682,-27.891219,27.480292,-28.231999,28.237215,-28.748018,1.430960304,0.272450054,0.248722165
27.248557,-28.19138,27.745699,-28.170451,28.477118,-28.813663,1.798984808,0.039929412,0.241347653
29.026144,-28.468022,27.705773,-28.170973,28.708834,-28.881164,0.485305328,0.272206508,0.23551821
29.506854,-28.534649,27.973517,-28.22006,28.934254,-28.949389,0.995392468,0.31744182,0.232151946
29.33836,-27.553621,28.286771,-28.271453,29.156301,-29.017136,1.12040737,0.413904701,0.23135517
29.513998,-28.660176,28.698477,-28.228847,29.377796,-29.083958,1.263468952,0.045132787,0.23212517
30.777005,-28.626013,28.743156,-28.222463,29.600235,-29.150313,1.475650447,0.408448958,0.232699046
29.331025,-28.920438,29.146631,-28.286012,29.823157,-29.217056,1.011897035,0.131087984,0.231385093
30.316643,-28.691325,29.224551,-28.391428,30.044986,-29.282866,0.986260585,0.240288906,0.221502862
31.031848,-28.012214,29.460072,-28.439058,30.257675,-29.344728,0.908240314,0.330602205,0.219677803
30.976136,-28.918744,29.780222,-28.356585,30.464757,-29.418045,0.30906442,0.270766151,0.206868403
30.753884,-28.703977,30.035184,-28.447737,30.661075,-29.483266,0.618752125,0.174357231,0.199905935
31.37089,-28.750429,30.205313,-28.485902,30.850046,-29.548476,1.480982943,0.251092854,0.198200584
30.532045,-29.970941,30.453286,-28.525361,31.036276,-29.616313,0.834204982,0.256292912,0.195534334
31.363762,-29.906561,30.508567,-28.775621,31.220976,-29.680497,0.701098376,0.274858686,0.196227449
31.047707,-29.280743,30.698534,-28.974266,31.406402,-29.744703,0.332683242,0.113758471,0.195297816
31.379885,-29.299071,30.798004,-29.029463,31.591487,-29.807031,0.785426455,0.146855616,0.199447262
32.022049,-29.75131,30.936564,-29.078122,31.783538,-29.860842,1.02451895,0.256936539,0.204242532
31.564734,-28.834521,31.163639,-29.198344,31.983009,-29.904732,1.166061386,0.122979758,0.205547899
32.730508,-28.808634,31.269392,-29.135572,32.18513,-29.942109,0.455942582,0.298114727,0.205282383
32.413453,-29.136292,31.561657,-29.076805,32.387545,-29.9763,0.751171684,0.186022489,0.205603234
32.452923,-29.886426,31.747507,-29.084814,32.590559,-30.008827,2.043648176,0.212143376,0.208007639
33.779547,-28.331895,31.907179,-29.224491,32.796415,-30.038668,2.382338285,0.399442443,0.213348877
33.026616,-30.592123,32.273288,-29.064746,33.008447,-30.062336,1.144067838,0.3168874,0.221758283
33.547307,-29.573412,32.443981,-29.331732,33.229816,-30.07547,0.619920681,0.236126644,0.232295008
34.108648,-29.310357,32.676128,-29.374901,33.462111,-30.07541,0.178144592,0.291318084,0.242905535
33.951257,-29.226909,32.967224,-29.363528,33.704681,-30.062647,0.808620138,0.214276157,0.251135664
34.75015,-29.351955,33.180014,-29.338335,33.954836,-30.040475,1.179267518,0.316830151,0.255501848
34.158202,-28.332019,33.496844,-29.338644,34.208867,-30.013099,1.783261921,0.23989031,0.256496534
34.69913,-30.03126,33.653571,-29.157029,34.46362,-29.983243,1.063501482,0.268921429,0.256049158
35.10972,-29.050214,33.877325,-29.306203,34.717656,-29.951198,0.302938917,0.261549375,0.256479036
35.087899,-28.748062,34.134252,-29.257248,34.971619,-29.915361,0.592414053,0.231696237,0.260075984
35.264692,-28.182643,34.345272,-29.161573,35.228214,-29.872952,0.819386148,0.260938011,0.268126837
35.726699,-28.859358,34.535699,-28.983174,35.49126,-29.821002,0.970340756,0.257427671,0.27962801
36.154028,-27.98818,34.790954,-28.949799,35.763624,-29.75768,1.189765307,0.333056591,0.291419204
36.76255,-29.010551,35.070675,-28.769015,36.045373,-29.683231,0.959197775,0.340595596,0.298366069
36.902244,-28.06158,35.409932,-28.799182,36.33219,-29.601022,1.06576104,0.337314696,0.303052399
36.139005,-28.80543,35.715713,-28.656777,36.621953,-29.512263,1.454488517,0.109815782,0.303303292
37.592915,-28.846449,35.824391,-28.672544,36.910677,-29.419358,0.821460627,0.360936206,0.301229721
37.149904,-28.154684,36.184915,-28.689789,37.19643,-29.324045,1.190813044,0.237753572,0.300290258
38.198704,-28.718647,36.397933,-28.584195,37.480519,-29.226743,0.20019342,0.3521796,0.301599865
37.998555,-28.71443,36.749818,-28.598597,37.764821,-29.126071,0.985028839,0.263805144,0.29364082
38.081339,-27.732886,37.013395,-28.609566,38.041746,-29.028411,1.192547495,0.292711839,0.300388033
39.139987,-28.281916,37.253979,-28.442834,38.324787,-28.927809,1.230895034,0.38031837,0.297986833
38.224663,-27.458943,37.632197,-28.402919,38.60347,-28.822301,1.370624757,0.233593922,0.299613098
39.554741,-27.128028,37.782747,-28.224311,38.881262,-28.710053,0.699697429,0.414255112,0.302832412
39.58389,-27.827118,38.140816,-28.015999,39.16075,-28.59346,1.164741128,0.305678768,0.294770015
40.672594,-27.413179,38.442556,-27.967086,39.431768,-28.477535,1.401825861,0.45674701,0.286520563
39.769675,-28.485491,38.885123,-27.85416,39.696294,-28.367444,1.41780164,0.228517112,0.274521811
40.615753,-27.347812,39.091617,-27.952039,39.951005,-28.26505,0.955247601,0.339939955,0.263107602
39.692687,-27.101952,39.410436,-27.834083,40.195781,-28.16856,1.052465573,0.172460087,0.255483175
40.715209,-26.852688,39.509225,-27.692721,40.432994,-28.073683,0.307060165,0.305863844,0.253215591
40.471699,-26.665635,39.768995,-27.531252,40.66655,-27.975858,0.518897436,0.238619762,0.255605196
40.97382,-26.796513,39.939271,-27.364083,40.900336,-27.872523,0.882020375,0.255137043,0.25971986
41.722402,-27.262973,40.166957,-27.248957,41.136354,-27.764126,0.49223079,0.320177528,0.261862783
41.489737,-26.829201,40.486934,-27.237627,41.373693,-27.653481,0.660748597,0.238494848,0.259142963
41.97037,-26.375791,40.710042,-27.15335,41.608679,-27.544226,0.599196346,0.307224142,0.250854819
42.50405,-26.648228,40.978561,-27.004071,41.836395,-27.438995,0.621066667,0.324849945,0.239295627
42.353055,-27.25066,41.294694,-26.929322,42.053449,-27.338248,1.342675121,0.238792592,0.228240265
41.942187,-25.972394,41.528867,-26.976065,42.259774,-27.240659,0.589116003,0.220855894,0.220845429
42.428564,-25.639986,41.647943,-26.790059,42.458456,-27.144232,0.923035947,0.280659306,0.218797319
43.333181,-25.823462,41.829893,-26.576368,42.654477,-27.047031,1.103718851,0.341728747,0.221451268
42.857332,-26.819335,42.139432,-26.431578,42.852341,-26.94758,1.438773606,0.180579221,0.225881903
43.921254,-25.850759,42.310513,-26.489372,43.053727,-26.845275,0.646319318,0.340959927,0.228661489
43.868515,-26.494923,42.629959,-26.370175,43.257044,-26.740641,1.134870631,0.273801818,0.22713868
44.149843,-25.395475,42.903445,-26.383322,43.45826,-26.635265,1.313453721,0.311356334,0.220500321
43.000618,-26.031433,43.158317,-26.204484,43.652678,-26.531236,1.147980881,0.046679121,0.210699604
44.142012,-26.154233,43.184022,-26.16552,43.837512,-26.430089,0.222283035,0.208787263,0.200882609
44.193246,-25.937935,43.39269,-26.158464,44.012899,-26.332144,0.102952215,0.186798553,0.193584957
44.261733,-26.014803,43.574546,-26.115778,44.181216,-26.236517,0.482142802,0.154179704,0.190611169
44.625914,-26.330768,43.727412,-26.095694,44.346332,-26.141284,1.118962143,0.199754389,0.19223499
44.409359,-25.232961,43.923116,-26.135716,44.512267,-26.044228,0.652218422,0.202272587,0.196380526
45.050519,-25.113367,44.0524,-25.980153,44.681262,-25.944198,1.203119152,0.2654113,0.199853056
44.675152,-26.256431,44.266933,-25.823888,44.852888,-25.841798,1.017837992,0.131876498,0.199766356
45.034613,-25.30418,44.375562,-25.898662,45.0242,-25.739042,0.589068008,0.184759825,0.194852616
44.821795,-25.853461,44.527067,-25.792915,45.190902,-25.638156,1.32940641,0.086027259,0.186640836
46.014731,-25.266754,44.612483,-25.803152,45.349678,-25.540049,0.883619091,0.296274004,0.178043795
45.392172,-24.639695,44.893329,-25.708792,45.499565,-25.443958,0.533385581,0.225796882,0.171511164
45.845667,-24.358906,45.01547,-25.518882,45.641876,-25.348231,0.148674714,0.275475113,0.168770028
45.992789,-24.337475,45.195674,-25.310524,45.780056,-25.251331,0.575526321,0.248993814,0.170029907
45.560018,-24.716869,45.370315,-25.133046,45.918633,-25.152809,0.747537836,0.104168285,0.173423162
46.115882,-24.217041,45.436811,-25.052863,46.060824,-25.053525,0.199416662,0.21640162,0.176298604
46.137504,-24.0188,45.588463,-24.898489,46.206972,-24.954925,0.690223315,0.207745852,0.176481173
45.967431,-24.687742,45.716971,-24.735259,46.354502,-24.858072,1.611510746,0.076415197,0.173233715
47.364651,-25.490701,45.791582,-24.718752,46.49921,-24.762838,1.695310667,0.33449962,0.167799496
46.377376,-24.112526,46.099164,-24.850218,46.637648,-24.668014,0.831916119,0.155125172,0.162157846
46.936869,-24.728198,46.179725,-24.717652,46.768531,-24.572281,0.525077145,0.163757088,0.157769304
47.210436,-24.280016,46.343481,-24.717055,46.892799,-24.475077,0.385512982,0.199435842,0.15552238
47.507219,-24.526065,46.526823,-24.638567,47.013495,-24.376997,0.589268689,0.204810798,0.155626529
47.492954,-23.936969,46.730582,-24.617837,47.13478,-24.27948,1.769625605,0.205122821,0.157436773
46.977068,-25.629729,46.896466,-24.497181,47.259861,-24.183871,1.606934957,0.205139153,0.159674208
47.321336,-24.060105,46.940365,-24.697568,47.389556,-24.090731,0.856955768,0.144656735,0.160842534
48.019714,-23.563475,47.035313,-24.588433,47.522121,-23.999644,0.712970495,0.269535439,0.159908047
48.732046,-23.593642,47.236669,-24.409254,47.65415,-23.909428,1.06049738,0.326874056,0.15700147
47.67269,-23.642831,47.530097,-24.265217,47.782346,-23.81879,0.845018468,0.124625498,0.1532132
48.478629,-23.896836,47.585918,-24.153792,47.904921,-23.726868,0.358093702,0.192754256,0.149924091
48.660799,-23.588542,47.772837,-24.106723,48.022209,-23.633483,0.244652379,0.210781251,0.148292764
48.882411,-23.484894,47.962039,-24.013818,48.136794,-23.53935,0.624082363,0.21553265,0.14868071
48.283985,-23.661996,48.155483,-23.918772,48.252511,-23.445993,0.542686483,0.070773697,0.150421343
48.046908,-23.173833,48.208302,-23.871665,48.372438,-23.355196,1.230616715,0.125069132,0.144903757
48.778191,-22.184064,48.200056,-23.746868,48.492138,-23.273532,0.906322109,0.310423037,0.151291803
48.908496,-23.08097,48.332576,-23.466153,48.617554,-23.188915,0.583557346,0.148119605,0.150782763
48.846119,-23.661184,48.460434,-23.391375,48.742619,-23.104688,0.268481542,0.102353496,0.13802381
48.781584,-23.400574,48.554049,-23.432757,48.85712,-23.027616,1.364867696,0.066370145,0.142868924
48.557014,-22.054308,48.619709,-23.423074,48.972766,-22.943726,1.161009823,0.246560825,0.134004888
48.986806,-23.132836,48.631047,-23.176774,49.078627,-22.861563,0.563435671,0.085638804,0.135868712
49.546072,-23.064416,48.715434,-23.162185,49.184113,-22.77593,0.889171489,0.169665732,0.134912275
48.656958,-23.054305,48.883565,-23.139416,49.289034,-22.691119,0.993674505,0.027293127,0.13335284
49.381508,-22.374293,48.864902,-23.119501,49.394767,-22.609857,0.429668007,0.175823415,0.131390215
49.223273,-21.974823,48.97585,-22.983103,49.501745,-22.533574,0.319462897,0.195468576,0.129038526
49.526993,-22.073872,49.039422,-22.798261,49.60909,-22.461964,0.243681322,0.172871064,0.12682325
49.306265,-21.970626,49.145133,-22.661478,49.71546,-22.392902,0.556501916,0.140546141,0.125120677
49.823861,-22.175049,49.193071,-22.52936,49.819585,-22.323525,0.832739702,0.149616355,0.123957279
50.335879,-22.831778,49.323541,-22.45613,49.920619,-22.251709,1.324905726,0.206847362,0.12292675
49.846993,-21.60037,49.522382,-22.513122,50.018366,-22.177167,1.120029911,0.186794331,0.121384025
49.365581,-22.611661,49.600981,-22.343669,50.114262,-22.102749,0.901466865,0.044095815,0.119340248
49.918624,-21.899772,49.579186,-22.382002,50.214599,-22.038138,0.158901796,0.121310517,0.118197671
50.053601,-21.983623,49.657162,-22.289072,50.320342,-21.985326,1.080845851,0.107555513,0.118247401
51.124003,-22.133514,49.744966,-22.226954,50.430809,-21.943142,0.947772168,0.263569608,0.118937248
50.292459,-21.678754,50.007429,-22.202827,50.54478,-21.909132,0.083888897,0.12275468,0.119431652
50.371018,-21.708179,50.0786,-22.10281,50.660766,-21.880651,0.44143024,0.105808822,0.119251177
50.483776,-22.134965,50.150282,-22.024982,50.777436,-21.855974,0.541576449,0.079046998,0.118605737
50.367409,-21.606038,50.228471,-22.036597,50.894189,-21.835092,0.228863651,0.09366998,0.118309069
50.21157,-21.438429,50.271556,-21.953424,51.011484,-21.819635,1.3097886,0.099121842,0.119343538
50.747102,-22.633733,50.278169,-21.854523,51.130577,-21.811906,0.675840247,0.163742209,0.122291668
50.9101,-21.977843,50.376957,-21.985108,51.252854,-21.8138,1.024847515,0.110589321,0.126794738
51.397079,-22.879599,50.487402,-21.97946,51.379052,-21.826087,0.426505043,0.234071652,0.131549657
51.667775,-22.550008,50.661393,-22.136038,51.50874,-21.84814,0.617399445,0.208846096,0.135050382
51.053259,-22.609608,50.856871,-22.209557,51.640415,-21.878145,1.127232285,0.09360566,0.136498053
51.918409,-21.886996,50.914851,-22.283044,51.772187,-21.913752,0.855642594,0.207082085,0.136333523
51.11166,-22.172093,51.110703,-22.215776,51.90273,-21.953063,1.405955364,0.020792223,0.136016576
52.472828,-22.524133,51.130626,-22.209827,52.031955,-21.995506,0.36549899,0.258447226,0.137009362
52.380721,-22.17043,51.382683,-22.266943,52.160848,-22.041962,1.2184071,0.202300524,0.140017453
51.876523,-21.061241,51.584521,-22.253271,52.290729,-22.094267,2.086844751,0.222134658,0.144909219
52.065957,-23.13947,51.658799,-22.043923,52.422525,-22.154504,1.816825224,0.212393056,0.150841908
52.295204,-21.337166,51.747941,-22.236704,52.556338,-22.224127,1.470278903,0.198562218,0.156562168
52.704946,-22.749197,51.869366,-22.079596,52.691492,-22.303153,0.61109757,0.206469461,0.160874555
52.151329,-22.490453,52.038409,-22.198146,52.826928,-22.389973,0.968703279,0.065077936,0.163206515
53.059845,-22.826585,52.075627,-22.251531,52.961722,-22.481989,0.496971193,0.224604975,0.164026241
53.212121,-22.353518,52.273712,-22.357407,53.095497,-22.576904,0.478132216,0.188063624,0.164523279
52.744113,-22.45139,52.461726,-22.361727,53.22844,-22.673827,1.265349992,0.075373885,0.165788919
52.773573,-23.716397,52.534216,-22.382377,53.360952,-22.773459,1.210133561,0.250303044,0.168498662
53.983109,-23.678372,52.597725,-22.624489,53.493393,-22.877628,1.123012679,0.330913168,0.172959855
52.871722,-23.5172,52.863827,-22.821195,53.626091,-22.988562,0.351916063,0.138029389,0.178873409
53.20844,-23.414897,52.88761,-22.95716,53.759384,-23.107846,0.868446345,0.122371744,0.185180138
53.674684,-24.147574,52.964808,-23.052109,53.893488,-23.235548,1.214253714,0.254627079,0.190459295
54.383783,-23.161881,53.110308,-23.26107,54.028289,-23.370097,1.083920364,0.246365013,0.1937304
54.053137,-24.194139,53.356671,-23.260074,54.163299,-23.509035,0.382205896,0.232644064,0.19507428
54.024881,-23.812979,53.502662,-23.441209,54.297861,-23.650269,0.224449867,0.141984484,0.195484449
53.954601,-24.026142,53.617837,-23.524241,54.431481,-23.792957,0.849843592,0.133848965,0.196200765
54.621106,-24.553404,53.699559,-23.630246,54.564084,-23.937564,1.233695661,0.258838775,0.198344676
53.885676,-23.562875,53.884305,-23.811537,54.696134,-24.085562,1.132732803,0.033825806,0.202590071
54.347259,-24.597295,53.906471,-23.785986,54.828509,-24.238923,1.285717584,0.188117263,0.208624193
55.027402,-23.506206,54.004555,-23.946509,54.962034,-24.39922,1.300629065,0.210285972,0.215130771
54.388411,-24.639046,54.205843,-23.885654,55.096962,-24.566778,0.940670862,0.157817908,0.220511473
55.263444,-24.984269,54.259193,-24.034181,55.232824,-24.740464,0.84792905,0.270998223,0.222983706
55.59309,-25.765497,54.457219,-24.219183,55.370713,-24.915702,0.422497487,0.368267087,0.213681296
