gps_x,gps_y,ekf_x,ekf_y,gt_x,gt_y,GPS ?s,EKF ?s,GT ?s
5.231755,6.98274,3.857436,6.907862,4.891298,6.690541,0.657453209,0.267237135,0.215083237
4.696148,7.364014,4.124124,6.924985,5.1057,6.673436,0.865831544,0.15584632,0.217113715
5.556669,7.268265,4.256137,7.007814,5.322399,6.660023,1.221391924,0.25578221,0.217201722
5.857373,6.084468,4.506909,7.058192,5.539224,6.647236,0.341512223,0.314059189,0.217308703
6.06854,6.352869,4.773016,6.891398,5.756079,6.633201,0.544939098,0.280934082,0.219155573
6.269427,5.846309,5.038021,6.798144,5.974652,6.617232,1.033116939,0.29586967,0.223512851
6.345491,6.876622,5.281336,6.629809,6.197509,6.600122,0.997580036,0.230883284,0.229963227
7.255719,6.468393,5.508623,6.670401,6.426877,6.583587,0.885763785,0.345756879,0.237185397
6.459281,6.080754,5.852349,6.632981,6.663605,6.568864,0.180477321,0.175290996,0.243512159
6.622582,6.157597,5.996264,6.532904,6.906764,6.555754,0.832532922,0.162051461,0.247623087
7.422234,6.38926,6.14232,6.462702,7.154051,6.542857,0.165364174,0.261791113,0.249163671
7.386252,6.550662,6.403539,6.445404,7.402815,6.52875,0.306565375,0.210135753,0.248944578
7.44744,6.250265,6.613152,6.460217,7.65127,6.513145,0.585453947,0.187740742,0.248522873
8.023659,6.353841,6.796499,6.419838,7.899274,6.497094,0.342893495,0.253225678,0.249405675
8.073226,6.693133,7.049278,6.404804,8.14823,6.482124,0.837742767,0.222959306,0.252459845
8.788031,6.25625,7.266951,6.453067,8.40035,6.469029,0.296515647,0.308561774,0.257623511
8.551921,6.07688,7.573333,6.416455,8.657704,6.457248,0.933527852,0.220699249,0.263854936
9.275248,6.667026,7.785028,6.354058,8.92129,6.445338,0.226626493,0.307097703,0.269574097
9.232807,6.889643,8.087528,6.406999,9.190542,6.432164,0.69849411,0.257041526,0.273370107
9.480903,7.542592,8.330232,6.491646,9.463534,6.417791,1.367748858,0.307712648,0.274682978
9.696843,6.191997,8.574036,6.679387,9.73784,6.403405,1.496617123,0.252979945,0.274152584
10.572686,7.405571,8.813234,6.597027,10.011682,6.390359,0.766045204,0.381734707,0.273226036
10.313767,6.684609,9.165795,6.74339,10.284676,6.379101,0.591676599,0.246052541,0.27334787
9.900759,6.260928,9.41179,6.738069,10.557832,6.368861,2.138540523,0.151724179,0.275434467
12.022401,6.529239,9.540471,6.657686,10.833063,6.358276,0.839755949,0.481541759,0.279593651
11.184741,6.588533,10.021587,6.637441,11.112408,6.346487,0.441421677,0.251388184,0.28496669
10.996669,6.189181,10.272887,6.630783,11.397094,6.333842,0.75962995,0.189132084,0.290061212
11.755037,6.145413,10.445714,6.55396,11.686896,6.321582,0.274614833,0.284820403,0.293496755
11.495787,6.054844,10.721146,6.481435,11.980196,6.310837,0.981045066,0.19643223,0.294696472
11.942161,6.928457,10.901831,6.404373,12.274752,6.301739,0.983925124,0.244104656,0.294157675
12.91866,6.807799,11.128376,6.495282,12.56879,6.293349,0.456754746,0.363954357,0.29307538
12.736388,7.226609,11.488084,6.550716,12.86173,6.284442,1.524570216,0.293693827,0.292431155
13.448681,5.878665,11.755465,6.672221,13.153979,6.274122,1.032717907,0.369941891,0.282055361
14.462798,6.073788,12.098806,6.534475,13.435585,6.258207,0.493906621,0.472928678,0.284421192
14.019507,5.855988,12.564727,6.453363,13.719764,6.246472,0.832957426,0.3159568,0.28041684
14.372997,6.610218,12.862227,6.346956,13.999955,6.23522,0.280147109,0.319264872,0.275704449
14.386675,6.330405,13.178336,6.391735,14.275263,6.22044,1.442134218,0.263247823,0.281543213
15.528578,7.211205,13.441335,6.380292,14.556587,6.209332,1.16198773,0.453871947,0.274911566
16.272692,6.318731,13.870385,6.528332,14.830978,6.192422,1.045979296,0.482470333,0.271883207
15.315257,5.897553,14.351713,6.495151,15.102276,6.174593,0.473222365,0.246848158,0.263430162
15.34209,6.370014,14.576149,6.392377,15.364914,6.154179,0.238067956,0.189388253,0.254521033
15.2006,6.178554,14.765529,6.390609,15.618531,6.132746,0.981040714,0.132846767,0.246820716
16.110576,5.811969,14.893712,6.355718,15.864413,6.11124,0.675671576,0.270718899,0.241796083
15.815115,6.419616,15.14757,6.261671,16.105219,6.089381,0.890974816,0.176348673,0.240174337
16.653817,6.118925,15.321334,6.291753,16.344282,6.066303,0.62978765,0.283067571,0.241024368
16.060403,5.907993,15.603077,6.264401,16.584006,6.0413,1.131797393,0.13990647,0.242267664
17.164037,5.65708,15.72953,6.204539,16.82479,6.014529,0.213472021,0.312235993,0.241669976
16.952039,5.632037,16.027258,6.110468,17.064879,5.986931,1.551783335,0.223804127,0.23795242
16.955707,7.183816,16.23521,6.027738,17.301237,5.959431,2.108557935,0.268391705,0.231503821
18.378737,5.627859,16.405529,6.235164,17.531116,5.932051,0.499281831,0.404347578,0.224171634
17.92028,5.825595,16.797117,6.134388,17.753494,5.90375,0.03225718,0.248168441,0.218461094
17.929785,5.79477,17.040414,6.085458,17.969822,5.873296,0.965035153,0.206683625,0.219990914
18.879521,5.965926,17.241867,6.039254,18.188079,5.84573,1.094790782,0.333558006,0.225592946
17.785368,6.00329,17.575343,6.031858,18.411756,5.816391,0.676866109,0.080850434,0.230188846
18.180596,6.552783,17.656187,6.032878,18.640605,5.791591,0.782567039,0.165742591,0.234590295
18.954032,6.433586,17.789242,6.131706,18.874639,5.775445,0.719136242,0.252527626,0.23886006
19.224892,5.767409,18.033875,6.194355,19.112855,5.757916,0.569739514,0.25820142,0.237105703
19.715869,5.478368,18.283572,6.128633,19.349759,5.748138,0.386407794,0.311858914,0.229421896
20.083063,5.358037,18.576661,6.022074,19.578609,5.731949,0.465742731,0.326998594,0.219872561
20.276825,5.781561,18.884288,5.911197,19.797772,5.714299,0.093855786,0.289255635,0.214524023
20.18297,5.781945,19.173008,5.893602,20.011512,5.695975,0.97229179,0.222022801,0.213499162
20.439368,6.719821,19.39457,5.879305,20.224283,5.678357,1.752967659,0.274913066,0.214994677
21.579943,5.388662,19.621481,6.03451,20.438753,5.663346,0.497605965,0.403209524,0.220149678
21.324353,5.815611,20.010602,5.928856,20.658707,5.654066,0.63627432,0.277591027,0.228402574
20.706296,5.966775,20.28789,5.915889,20.887109,5.653554,0.482186646,0.119247068,0.231017059
20.957513,6.37835,20.40607,5.931806,21.118073,5.658505,0.764427764,0.163685018,0.227966855
21.280786,5.685642,20.54499,6.018374,21.34595,5.664905,0.395277865,0.169896637,0.222480514
21.167797,5.306857,20.706739,5.966392,21.568362,5.670426,0.856093569,0.166630672,0.218199912
21.551158,6.072318,20.83276,5.857376,21.786509,5.675231,1.388733312,0.168864247,0.217434898
22.370851,7.193337,20.99603,5.900481,22.003855,5.681448,1.027208036,0.365159198,0.221577122
21.950601,6.256029,21.274822,6.136312,22.225144,5.692744,0.167910706,0.15898525,0.230212672
21.910688,6.419127,21.430636,6.167908,22.454469,5.712941,1.304104224,0.131715766,0.240598862
23.178231,6.112496,21.550376,6.222784,22.693079,5.743813,0.850934818,0.314991689,0.249220011
23.143678,5.262263,21.865178,6.211854,22.939014,5.784144,1.68030378,0.311605995,0.253095635
23.640489,6.867442,22.133939,6.054165,23.187893,5.830151,0.289785628,0.339430552,0.251434112
23.526657,6.60095,22.438013,6.205003,23.434842,5.87743,0.57158767,0.247887116,0.246670268
24.078684,6.749202,22.672587,6.285147,23.67715,5.923615,0.910198823,0.299560391,0.241953779
24.213668,5.849068,22.957725,6.376977,23.914835,5.968864,0.492960184,0.26765647,0.239542344
23.777452,6.078688,23.211682,6.292444,24.149895,6.014987,1.041190113,0.149589639,0.241195284
24.679983,6.597836,23.358619,6.264398,24.385773,6.065353,0.502458802,0.280669127,0.237647512
25.181639,6.626228,23.631308,6.33085,24.616987,6.120275,0.087139401,0.320146396,0.245911677
25.149244,6.545334,23.945673,6.391417,24.855632,6.179614,0.046573438,0.25686973,0.247396165
25.177459,6.582388,24.200004,6.427442,25.094758,6.243046,0.354712531,0.217360814,0.243496696
25.394884,6.302125,24.414387,6.463298,25.328652,6.310753,1.028224324,0.215359296,0.24693946
25.518331,7.322912,24.628784,6.442962,25.566369,6.377609,1.611784893,0.256734605,0.233733683
26.335643,5.933721,24.826487,6.606749,25.792243,6.437712,2.03098105,0.326644917,0.220390985
25.693436,7.860494,25.133918,6.496372,26.00351,6.500469,1.38820542,0.285669537,0.213424991
25.291079,6.531877,25.273776,6.745464,26.21144,6.548587,0.446595061,0.049885857,0.203459445
25.660159,6.783327,25.315272,6.717775,26.408757,6.598203,0.802097515,0.098282724,0.202327991
25.757623,7.579481,25.411435,6.738077,26.605915,6.643649,1.114417991,0.183729559,0.202519063
26.502408,6.750492,25.505642,6.895816,26.802127,6.693797,0.446462244,0.208713099,0.203134116
26.76252,6.387628,25.713759,6.880053,26.997646,6.748895,1.313499093,0.231959219,0.200898447
27.467348,7.496004,25.931738,6.800742,27.189688,6.807887,0.510853421,0.331695276,0.206571931
27.448322,6.985505,26.237062,6.930353,27.387134,6.868608,0.516301652,0.250470694,0.194899127
27.909626,7.21738,26.486933,6.947675,27.573295,6.926312,0.821825261,0.293626046,0.185162589
27.856727,8.037501,26.775426,7.002338,27.750672,6.97944,0.948952576,0.298432718,0.177318084
27.922865,7.090856,27.004725,7.193346,27.921145,7.028232,0.408278604,0.200747533,0.167721836
27.800283,6.701414,27.205271,7.184353,28.082213,7.075005,0.486666959,0.162771511,0.164877498
27.802246,6.214751,27.347946,7.106005,28.240005,7.12282,1.555847069,0.192786521,0.166741742
28.162199,7.728387,27.464094,6.952134,28.398411,7.174881,0.729805071,0.210231105,0.171133004
28.286359,7.009221,27.621909,7.091028,28.559576,7.232434,1.037671674,0.151508547,0.174776856
28.863124,7.871836,27.772961,7.079275,28.722929,7.294585,0.068582851,0.261053525,0.174762336
28.81873,7.81956,27.992129,7.2211,28.885489,7.358742,1.053812539,0.216356938,0.169880966
29.477765,6.99725,28.177993,7.331847,29.043216,7.421843,0.982753306,0.26970113,0.161336014
28.661512,7.544548,28.442004,7.276739,29.193027,7.481726,0.195561682,0.088604791,0.151824893
28.520005,7.409566,28.515246,7.326603,29.334084,7.537884,1.021293165,0.037879019,0.144376489
29.390106,7.944322,28.549007,7.343779,29.468097,7.591597,0.847175571,0.208001195,0.141375071
29.825986,7.217882,28.726481,7.452257,29.598775,7.645543,0.608542911,0.221772509,0.143276119
29.568948,7.769476,28.944738,7.412926,29.730207,7.702584,0.243182821,0.159930592,0.148258864
29.340287,7.852253,29.091099,7.477395,29.865009,7.764302,0.760883149,0.100326719,0.153227459
29.883738,8.384798,29.164994,7.545255,30.003308,7.830272,0.87651295,0.216841332,0.15513798
30.478665,9.028488,29.320779,7.69609,30.142729,7.898313,1.306418763,0.335470178,0.152337448
30.348809,7.728539,29.554952,7.936305,30.279382,7.965638,0.786537834,0.17351047,0.145506345
30.437697,8.510038,29.725772,7.905868,30.409694,8.030375,0.532778833,0.192236667,0.137187755
30.821945,8.140976,29.882273,8.017503,30.532041,8.092437,0.250893216,0.198595959,0.130463605
31.069916,8.102795,30.079065,8.04421,30.64743,8.153315,1.246037708,0.20690176,0.127788933
30.238839,9.031192,30.285495,8.058174,30.759234,8.215201,0.990559981,0.177139851,0.129876814
31.107734,8.555555,30.308352,8.233833,30.871895,8.279819,0.334129101,0.181325422,0.135160274
31.116617,8.889566,30.478809,8.295666,30.98886,8.34755,0.815992549,0.179635904,0.140692998
30.557938,9.484311,30.620939,8.405521,31.110973,8.417428,1.029161191,0.197742712,0.143613971
31.332251,8.806364,30.638482,8.602484,31.236129,8.487862,0.904925983,0.155690854,0.142306824
32.236758,8.77883,30.787964,8.646013,31.36017,8.557612,0.628183938,0.285434562,0.137285506
31.679906,9.069572,31.071869,8.675523,31.478944,8.62646,0.320658264,0.156158247,0.130895695
31.428839,8.870105,31.208996,8.750233,31.590404,8.695092,0.727025123,0.072437679,0.125782442
32.060434,8.510031,31.276644,8.776136,31.695355,8.764421,0.263054615,0.171632744,0.123749346
32.092694,8.7711,31.442555,8.732189,31.797031,8.834961,0.554610522,0.14257204,0.12527674
31.572774,8.57803,31.584907,8.740107,31.899815,8.906583,0.448346371,0.037494423,0.129384915
31.512593,9.022319,31.609133,8.71149,32.007214,8.978735,0.449792594,0.054589058,0.134082955
31.937164,9.170821,31.615876,8.765661,32.12023,9.050885,0.876102947,0.106086693,0.137199095
32.327436,8.386446,31.694457,8.836931,32.237039,9.122852,1.282807133,0.155249787,0.137201354
32.649273,9.628225,31.82729,8.75657,32.353826,9.194859,1.195479492,0.225880993,0.134078571
33.013093,8.489451,31.994291,8.908665,32.466637,9.267321,0.814386373,0.211418299,0.129395424
32.453487,7.897787,32.19203,8.833852,32.573318,9.340549,1.866558501,0.10693259,0.125153527
32.444322,9.764323,32.296792,8.855288,32.674214,9.414599,0.942448878,0.021385705,0.122915194
33.334985,9.456217,32.318028,8.852762,32.771864,9.489249,0.975212972,0.226045403,0.123467615
34.059303,10.109213,32.518907,8.956416,32.870118,9.564018,1.025499592,0.353799697,0.126418679
33.232679,9.502301,32.809449,9.158306,32.972435,9.638267,0.822035216,0.117338157,0.130227903
32.410719,9.491181,32.90935,9.219853,33.080184,9.711407,1.395793736,0.077534932,0.132932765
33.698723,10.029034,32.849602,9.269268,33.192077,9.783178,0.475331349,0.219767047,0.131765285
33.305069,9.76262,33.022426,9.405023,33.30456,9.851805,0.572057546,0.093569214,0.121771659
33.695606,10.180628,33.089469,9.470295,33.407444,9.916945,0.550281665,0.181387038,0.127772701
33.58813,9.640944,33.217695,9.598589,33.510881,9.991956,0.260255194,0.087446141,0.114388278
33.58307,9.380738,33.304403,9.609927,33.602122,10.060947,0.174495903,0.082806891,0.112758477
33.592572,9.206501,33.378356,9.572672,33.689553,10.132153,1.101089679,0.086121606,0.113345505
33.071785,10.176645,33.436039,9.508722,33.777156,10.204076,1.614480726,0.127605703,0.112398207
34.683645,10.268598,33.386771,9.626433,33.865991,10.272936,0.912139019,0.270630055,0.11161339
33.774583,10.343457,33.631957,9.740995,33.956994,10.337558,0.187965606,0.119921698,0.111616001
33.586647,10.346793,33.679896,9.850918,34.050069,10.399163,0.884590993,0.091989829,0.108503931
34.010436,9.570324,33.681491,9.942894,34.141305,10.457892,0.550301489,0.094519719,0.104399644
34.118439,10.109923,33.752728,9.880771,34.22802,10.516028,0.371729697,0.094307406,0.100592656
34.339323,9.810936,33.836288,9.924493,34.309388,10.575173,0.542975784,0.106476712,0.101510808
34.049839,10.270307,33.941293,9.906851,34.395702,10.628599,0.576651236,0.075002185,0.105002069
34.047907,10.846955,33.976557,9.973046,34.490467,10.673821,1.210114375,0.160228282,0.108645485
35.005987,10.107726,34.004392,10.130838,34.592613,10.710835,0.640525053,0.192157612,0.112304138
35.03448,10.747617,34.196549,10.131323,34.701314,10.739054,1.693227589,0.200411187,0.116325304
34.343777,9.201671,34.361958,10.24448,34.816071,10.758091,1.300742728,0.18102831,0.120981771
34.216961,10.496217,34.376228,10.064015,34.936627,10.768232,1.402139525,0.078607668,0.126616781
35.340987,9.658028,34.363775,10.14163,35.063231,10.770031,1.273216719,0.205648971,0.133471118
35.686228,10.883544,34.551322,10.057264,35.196547,10.763598,1.068864675,0.262475015,0.141085441
35.491004,9.832659,34.769234,10.203577,35.336833,10.7486,0.790008567,0.160171157,0.148507455
35.700787,10.594305,34.915971,10.139366,35.483412,10.724745,0.488631439,0.178244926,0.155188011
35.689849,10.105796,35.074836,10.220194,35.6351,10.691972,0.300186485,0.13089363,0.161523177
35.390092,10.089744,35.204297,10.200881,35.791174,10.650371,1.235194877,0.056735795,0.168157492
36.28638,9.239818,35.257564,10.181347,35.951697,10.600278,1.032287688,0.262660233,0.17514128
35.714702,10.099354,35.459336,10.013185,36.116987,10.542367,0.729461658,0.06684564,0.182209119
35.94931,9.408649,35.525236,10.024389,36.287172,10.477273,0.954897335,0.147650325,0.189349341
36.885618,9.596149,35.619901,9.911079,36.462146,10.404904,0.566210282,0.251700559,0.196661619
36.897623,10.162232,35.863845,9.849075,36.641609,10.324475,1.425270425,0.206560134,0.203994959
36.341314,8.850014,36.064276,9.89902,36.825112,10.235365,0.807651414,0.207405947,0.208423504
37.139065,8.723942,36.140174,9.706,37.010277,10.139687,0.727456712,0.265580195,0.214449357
37.311768,9.430601,36.334314,9.524775,37.198465,10.036858,0.381313686,0.20271179,0.221573134
37.47885,9.087842,36.534709,9.494215,37.390746,9.926755,0.253634177,0.209091528,0.2286286
37.659768,9.265603,36.726347,9.410584,37.587156,9.809733,0.495933384,0.188542815,0.234998025
37.19792,9.08492,36.911556,9.375285,37.786986,9.686072,0.605821571,0.098183907,0.240646308
37.717041,8.772617,36.98712,9.312594,37.989331,9.555814,0.369204028,0.292133845,0.246262682
37.386349,8.608439,37.186845,9.099399,38.193964,9.418808,0.140501494,0.028814507,0.2382524
37.526678,8.615399,37.211655,9.084745,38.389808,9.283127,0.996043679,0.124591279,0.237635692
38.381279,8.103774,37.29005,8.987909,38.586732,9.150117,0.71348339,0.275140377,0.236775082
39.081194,8.242257,37.505416,8.816679,38.783304,9.018125,0.602176197,0.32547477,0.227431687
38.619671,7.855459,37.808823,8.698874,38.97017,8.888486,0.706650002,0.238185896,0.237045412
39.227351,8.216124,37.979354,8.532586,39.164374,8.752562,0.109443368,0.259437879,0.230364277
39.20998,8.32418,38.228105,8.458891,39.350354,8.616624,0.660150485,0.20726318,0.231796192
39.849446,8.160223,38.431344,8.418247,39.536604,8.478637,1.03259931,0.288269334,0.224888471
38.837117,7.956627,38.713052,8.357093,39.716622,8.343847,1.053183101,0.101060454,0.217584001
39.815345,7.566416,38.766694,8.271444,39.891219,8.214006,1.071168379,0.256914499,0.20976264
40.014298,8.618946,38.982483,8.132016,40.060203,8.089729,1.179511044,0.225602235,0.20330171
40.808911,7.74726,39.196242,8.204151,40.22425,7.969645,0.546596765,0.331116893,0.19936415
40.400705,7.383755,39.514292,8.11205,40.384472,7.851007,0.783139961,0.237541976,0.198316582
39.88639,6.793172,39.705986,7.971766,40.542228,7.73083,0.552750604,0.231063161,0.199266221
40.410599,6.968495,39.772286,7.750419,40.698725,7.607478,0.488985285,0.211164141,0.200368639
40.238263,6.510885,39.917825,7.59742,40.854516,7.481475,0.449714605,0.226047801,0.199660036
40.294122,6.064653,40.006497,7.38949,41.009101,7.355112,0.498126099,0.264874963,0.195982143
40.269115,6.562151,40.088052,7.137483,41.160864,7.231108,1.519299724,0.135637229,0.189731932
41.503609,7.447756,40.149338,7.016481,41.307775,7.111044,1.114135223,0.274570193,0.182502338
41.428728,6.33614,40.4175,7.075455,41.448452,6.994781,0.140053984,0.255052628,0.17613421
41.325698,6.241272,40.62724,6.930331,41.582844,6.88093,0.665794374,0.206745553,0.172220317
41.751199,6.753357,40.78256,6.793878,41.712487,6.767561,0.726065438,0.204290591,0.171418261
41.382854,6.127663,40.985769,6.772884,41.839999,6.652997,0.561000703,0.162698831,0.172841933
41.942501,6.088714,41.088188,6.646467,41.967685,6.536504,0.572888654,0.21369658,0.174594832
41.634261,6.571611,41.270881,6.535609,42.096292,6.418421,1.296005345,0.089444545,0.174770898
42.515566,5.621384,41.360278,6.532693,42.224628,6.299784,0.38506762,0.296207375,0.172301256
42.172252,5.446992,41.600824,6.359845,42.350145,6.181745,0.75530788,0.211974562,0.167506006
41.977428,6.176741,41.727618,6.189973,42.470373,6.065111,0.204924794,0.082100318,0.161675636
41.99153,5.972302,41.808234,6.174432,42.58412,5.950217,0.396430019,0.076537057,0.15631489
41.885704,5.590258,41.870055,6.129309,42.691822,5.836927,0.134980796,0.204811775,0.152805087
41.864028,5.457029,41.894943,5.926015,42.795372,5.724558,0.32329189,0.027382241,0.151937939
42.121839,5.652096,41.92021,5.915462,42.897398,5.611971,0.782313124,0.08025924,0.153332675
42.646044,6.232805,41.978443,5.860231,43.000018,5.498041,1.730966114,0.152130301,0.155446093
43.639932,4.815614,42.118927,5.918608,43.103945,5.382444,0.549734791,0.354942419,0.157698873
43.097445,4.726641,42.4119,5.718231,43.211983,5.267567,0.335764463,0.235500616,0.160296161
43.414429,4.615921,42.560128,5.535231,43.324373,5.153272,0.487309508,0.242099229,0.164162225
43.154018,4.204027,42.733065,5.365806,43.438688,5.035453,0.89520929,0.243170663,0.163044752
43.516566,5.022537,42.840623,5.147716,43.556995,4.923261,0.208657877,0.151206104,0.162912851
43.646158,4.859001,42.98795,5.113686,43.673058,4.808937,0.564675499,0.15451609,0.162346277
43.952793,4.384835,43.132223,5.058364,43.790011,4.696339,0.546383992,0.215849908,0.164527932
43.421541,4.512533,43.3055,4.929654,43.9105,4.584304,1.353465629,0.097000588,0.169007594
44.744379,4.798835,43.354142,4.845731,44.038387,4.473812,1.646148409,0.273726008,0.176869869
44.996317,3.17208,43.627307,4.828215,44.175238,4.361764,1.517384007,0.406633774,0.184788228
44.50037,4.606127,43.899775,4.526367,44.322096,4.249606,0.530798465,0.138043884,0.19149512
44.010594,4.401514,44.037794,4.528988,44.477211,4.137313,0.904202923,0.04121137,0.195286551
44.635567,3.748068,44.063429,4.49672,44.637607,4.025913,0.375457396,0.191995519,0.196002105
44.699257,4.118084,44.193077,4.355109,44.800255,3.91654,1.231423177,0.128346297,0.194783627
45.790224,3.54695,44.310527,4.303357,44.962658,3.808995,0.535334629,0.32354614,0.185426921
45.255806,3.515636,44.600783,4.160411,45.112853,3.700254,0.235000868,0.19198109,0.186308952
45.135897,3.313529,44.747141,4.036169,45.267538,3.59641,0.5222399,0.17035693,0.18326442
45.170519,2.792438,44.845946,3.897392,45.417354,3.490859,0.380046024,0.22484554,0.185647811
45.548346,2.751429,44.932398,3.689831,45.56831,3.382797,0.751805943,0.226403996,0.19273254
46.027788,3.330521,45.069598,3.509734,45.730175,3.278176,0.185282469,0.203248068,0.194259928
46.086125,3.154662,45.267558,3.463673,45.89291,3.17209,0.605800461,0.180218211,0.193839512
46.339016,3.705153,45.43566,3.398709,46.05646,3.068046,0.786256353,0.198779492,0.189478392
46.817454,3.081217,45.630153,3.439767,46.215551,2.965128,0.226617386,0.251168239,0.183029158
47.03106,3.005534,45.870803,3.367843,46.366849,2.86213,0.691754443,0.248096992,0.177319846
46.373375,2.791117,46.108263,3.295976,46.510652,2.758385,0.713251802,0.125381017,0.174169448
46.923651,2.337328,46.187912,3.199144,46.64991,2.65378,0.467063007,0.227640923,0.174209967
46.834168,1.878917,46.349558,3.03886,46.789063,2.548968,0.435564802,0.239465755,0.178487883
46.620062,2.258226,46.460443,2.826614,46.935584,2.447039,0.787586464,0.125525772,0.184009708
47.403396,2.339959,46.518078,2.715102,47.092582,2.351064,0.298058641,0.206347025,0.193227048
47.672925,2.467211,46.708591,2.635831,47.261389,2.257038,0.886307661,0.197716875,0.193518107
47.321807,1.653419,46.902649,2.59797,47.436044,2.173702,1.088221846,0.204132113,0.194895337
47.957013,2.537014,47.006244,2.422078,47.611327,2.088496,1.01555731,0.202973165,0.191127108
47.836245,1.528663,47.209034,2.430699,47.783628,2.00578,0.796376857,0.219616989,0.188732626
48.409481,2.081489,47.350298,2.262544,47.953623,1.923794,0.34344352,0.221587282,0.186717398
48.250348,2.385841,47.567977,2.22111,48.12348,1.846257,0.120468836,0.153097712,0.189381662
48.363984,2.425836,47.719609,2.242244,48.298169,1.773119,1.49312833,0.146821668,0.195643258
49.258527,1.230334,47.864003,2.268833,48.482181,1.706667,0.851263246,0.33555462,0.204462059
48.407912,1.197119,48.141543,2.080237,48.677863,1.647394,1.211547759,0.17741078,0.212628715
48.31978,2.405457,48.214472,1.918509,48.883912,1.594908,0.95731011,0.093584905,0.217161611
49.241489,2.146816,48.268199,1.995135,49.095919,1.547874,0.735033397,0.195836312,0.216773172
48.730348,1.618603,48.462732,2.017691,49.308334,1.504625,0.805750925,0.110410715,0.213123262
49.081946,2.343595,48.543268,1.942163,49.51754,1.463951,1.329487934,0.139380802,0.209190593
50.382829,2.069293,48.665448,2.009238,49.723137,1.425343,0.781336357,0.331342202,0.207302939
49.610673,1.949871,48.996671,2.018125,49.927211,1.388897,0.741685707,0.139034556,0.209124972
50.29294,1.658994,49.135091,2.005067,50.133678,1.355661,1.503384535,0.242673497,0.214919646
49.157098,2.643894,49.369697,1.943015,50.34679,1.327845,1.433794883,0.123612756,0.222849316
50.55004,2.983718,49.361703,2.066369,50.568731,1.307745,1.717916796,0.289084065,0.230151792
51.068711,1.34597,49.59911,2.231316,50.798594,1.296219,0.924932064,0.326871467,0.234382759
50.173701,1.579329,49.888352,2.079053,51.032939,1.292012,1.182429116,0.118777203,0.234524146
51.244704,1.078239,49.969343,1.992171,51.267463,1.292274,0.885149939,0.302471032,0.231823864
50.564662,1.644837,50.22475,1.830134,51.49928,1.294058,1.179536492,0.097282622,0.222738622
51.470375,0.889198,50.315503,1.795094,51.721855,1.285522,0.798236011,0.285499782,0.216606995
51.509776,1.686461,50.549743,1.631871,51.938363,1.278974,1.099932465,0.200865372,0.211405659
51.674091,0.598871,50.750541,1.637073,52.149621,1.271074,0.848881933,0.270856317,0.209956701
51.828292,1.43363,50.945579,1.449128,52.359146,1.257617,1.201676715,0.188273252,0.2158613
52.828197,2.100126,51.133649,1.440382,52.575007,1.257257,1.154479745,0.351254169,0.218318531
52.904416,0.948165,51.466273,1.553257,52.79332,1.255703,1.018653041,0.309733957,0.2209854
53.213045,1.918939,51.756314,1.444577,53.014254,1.260469,0.28969714,0.306335079,0.217758038
53.298304,1.642072,52.051349,1.527012,53.231995,1.263193,0.761759465,0.260165821,0.210470835
53.025239,0.930937,52.310636,1.548378,53.442454,1.260961,1.730636848,0.197355878,0.201554856
53.922249,2.410963,52.476008,1.440668,53.643843,1.252786,0.794630606,0.334103106,0.193583294
54.351888,1.742496,52.762001,1.61339,53.836933,1.238975,0.274765902,0.328867732,0.188897674
