sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
1,0.000,B,3,-0.857960,-24.513489,-0.992879,-25.632399,-0.003948,-0.005063,-0.7209,0.001305,-0.6792,0.003907,-0.732331,-25.343944,-0.6792,0.388705,0.839904,-0.260548,-0.288456,-0.125629,0.830455
2,0.158,B,3,-0.919654,-25.264041,-0.969251,-25.433705,0.000778,0.035965,-0.7081,0.001636,-0.6720,0.003783,-0.736551,-25.341888,-0.6720,0.250159,0.198965,-0.232700,-0.091817,-0.183103,0.077847
3,0.315,B,3,-1.153211,-25.423975,-0.960306,-25.400049,0.002417,0.038671,-0.6982,0.001548,-0.6658,-0.002893,-0.740666,-25.340059,-0.6658,0.227685,0.420993,-0.219640,-0.059990,-0.412545,-0.083915
4,0.480,B,3,-0.760637,-25.065966,-0.994367,-25.400596,-0.004783,0.034000,-0.6984,0.000876,-0.6707,-0.016909,-0.744478,-25.339734,-0.6707,0.257193,0.274244,-0.249888,-0.060863,-0.016158,0.273767
5,0.619,B,3,-1.273924,-24.581183,-0.953129,-25.337759,0.003978,0.042947,-1.2300,-0.040518,-1.2562,-0.097657,-0.749166,-25.336088,-1.2562,0.203969,0.919377,-0.203963,-0.001670,-0.524758,0.754906
6,0.756,B,3,-0.606071,-25.644640,-1.009744,-25.198954,-0.008384,0.066036,-1.3385,-0.028403,-1.3043,0.070817,-0.749370,-25.336611,-1.3043,0.294523,0.339730,-0.260374,0.137657,0.143299,-0.308029
7,0.898,B,3,-0.842117,-24.958549,-0.938585,-25.271939,0.007286,0.043801,-1.2425,-0.012772,-1.2456,-0.089687,-0.749100,-25.336906,-1.2456,0.200313,0.389623,-0.189485,0.064967,-0.093017,0.378357
8,1.043,B,3,-1.440692,-25.875753,-0.920537,-25.211974,0.009878,0.050991,-1.9131,-0.055391,-1.9265,-0.067341,-0.753831,-25.329440,-1.9265,0.203934,0.877631,-0.166706,0.117466,-0.686861,-0.546312
9,1.193,B,3,-0.945790,-25.648062,-1.012064,-25.325240,-0.009406,0.021701,-2.0201,-0.039361,-2.0032,-0.062519,-0.754716,-25.325056,-2.0032,0.257348,0.375289,-0.257348,-0.000185,-0.191074,-0.323006
10,1.338,B,3,-0.685499,-25.601851,-1.001105,-25.380591,-0.005830,0.007995,-2.3285,-0.043386,-2.2736,0.015550,-0.755455,-25.319079,-2.2736,0.253235,0.291297,-0.245651,-0.061512,0.069955,-0.282772
11,1.487,B,3,-1.433543,-26.156342,-0.945592,-25.419190,0.006492,-0.000472,-2.5690,-0.048318,-2.7476,-0.165055,-0.746828,-25.312559,-2.7476,0.225560,1.087910,-0.198764,-0.106631,-0.686715,-0.843784
12,1.635,B,3,-0.419946,-25.744095,-1.031923,-25.550681,-0.011234,-0.027906,-3.2991,-0.070944,-3.2574,-0.009846,-0.728493,-25.308169,-3.2574,0.388435,0.534072,-0.303430,-0.242512,0.308547,-0.435927
13,1.769,B,3,-1.115718,-25.126253,-0.924345,-25.587027,0.012667,-0.032091,-3.5914,-0.071307,-3.7513,-0.104945,-0.701550,-25.303981,-3.7513,0.360212,0.450690,-0.222795,-0.283046,-0.414167,0.177728
14,1.906,B,3,-0.592206,-25.883967,-0.957312,-25.508250,0.003515,-0.011999,-4.0198,-0.070559,-4.1159,-0.087651,-0.667675,-25.300237,-4.1159,0.356594,0.588588,-0.289637,-0.208013,0.075469,-0.583730
15,2.032,B,3,-1.171509,-25.945626,-0.892400,-25.575981,0.017370,-0.024074,-4.4589,-0.072488,-4.5444,-0.070934,-0.627635,-25.294200,-4.5444,0.386653,0.848620,-0.264765,-0.281781,-0.543874,-0.651426
16,2.177,B,3,-0.944089,-26.016342,-0.940406,-25.644515,0.006005,-0.035267,-4.9424,-0.071264,-4.9338,-0.072692,-0.582305,-25.288133,-4.9338,0.505217,0.813127,-0.358101,-0.356382,-0.361784,-0.728209
17,2.315,B,3,-0.871052,-25.428801,-0.940823,-25.714033,0.006128,-0.045218,-5.3288,-0.069559,-5.3139,-0.068876,-0.531104,-25.283287,-5.3139,0.594485,0.369783,-0.409719,-0.430746,-0.339949,-0.145515
18,2.457,B,3,-0.703981,-25.115408,-0.928216,-25.667714,0.007335,-0.030459,-5.7046,-0.067853,-5.6873,-0.060976,-0.472792,-25.280547,-5.6873,0.597753,0.284111,-0.455423,-0.387167,-0.231189,0.165139
19,2.586,B,3,-0.665925,-25.339988,-0.887878,-25.572500,0.013178,-0.007080,-6.0690,-0.066219,-6.0511,-0.063375,-0.405957,-25.279523,-6.0511,0.563988,0.266907,-0.481921,-0.292977,-0.259968,-0.060465
20,2.731,B,3,-0.388118,-25.558566,-0.847190,-25.531977,0.019197,0.002616,-6.4071,-0.063087,-6.3973,-0.061052,-0.329627,-25.278986,-6.3973,0.576086,0.285633,-0.517563,-0.252991,-0.058491,-0.279580
21,2.890,B,3,-1.334677,-24.885842,-0.763665,-25.536710,0.033942,0.002882,-6.7311,-0.060174,-6.7197,-0.056446,-0.243787,-25.277956,-6.7197,0.580712,1.159222,-0.519878,-0.258753,-1.090890,0.392115
22,3.025,B,3,-0.631169,-25.874360,-0.861927,-25.420969,0.007910,0.024043,-7.0395,-0.057330,-7.0195,-0.050931,-0.149526,-25.276499,-7.0195,0.726902,0.767736,-0.712401,-0.144471,-0.481643,-0.597862
23,3.165,B,3,-0.702316,-25.675568,-0.819867,-25.499465,0.017108,0.006278,-7.3118,-0.053090,-7.3044,-0.050122,-0.048635,-25.275603,-7.3044,0.803064,0.766336,-0.771232,-0.223862,-0.653681,-0.399965
24,3.305,B,3,-0.781026,-25.322453,-0.797256,-25.530426,0.020372,-0.000200,-7.5944,-0.051441,-7.5821,-0.048275,0.057242,-25.276323,-7.5821,0.891479,0.839536,-0.854498,-0.254103,-0.838268,-0.046130
25,3.432,B,3,-0.507452,-25.487853,-0.792413,-25.493697,0.018149,0.007358,-7.8704,-0.050065,-7.8549,-0.042728,0.167435,-25.278882,-7.8549,0.983593,0.706499,-0.959849,-0.214814,-0.674887,-0.208971
26,3.586,B,3,0.387561,-25.318713,-0.739867,-25.492219,0.026615,0.008080,-8.1291,-0.047896,-8.1179,-0.043134,0.282449,-25.282512,-8.1179,1.043603,0.111171,-1.022316,-0.209707,0.105112,-0.036201
27,3.747,B,3,0.703390,-25.250666,-0.536538,-25.461018,0.063737,0.018560,-8.3759,-0.045795,-8.3634,-0.042310,0.403527,-25.286133,-8.3634,0.956194,0.301953,-0.940065,-0.174884,0.299863,0.035468
28,3.906,B,3,0.341663,-25.639171,-0.309504,-25.422798,0.101096,0.030075,-8.5934,-0.042296,-8.5871,-0.038757,0.531982,-25.289301,-8.5871,0.852009,0.398285,-0.841486,-0.133497,-0.190320,-0.349870
29,4.066,B,3,0.955100,-25.169601,-0.183577,-25.459959,0.115763,0.022566,-8.8017,-0.039774,-8.7919,-0.039291,0.668553,-25.292653,-8.7919,0.868399,0.311851,-0.852130,-0.167305,0.286547,0.123053
30,4.227,B,3,0.633558,-25.364298,0.030445,-25.407916,0.143988,0.036469,-8.9943,-0.037118,-8.9855,-0.024899,0.813009,-25.297419,-8.9855,0.790327,0.191509,-0.782564,-0.110498,-0.179451,-0.066880
31,4.385,B,3,1.914379,-26.588033,0.152027,-25.398904,0.151526,0.037622,-9.1891,-0.035942,-9.1744,-0.029858,0.964208,-25.304414,-9.1744,0.817659,1.597030,-0.812180,-0.094490,0.950172,-1.283619
32,4.542,B,3,0.965829,-25.611610,0.480611,-25.609445,0.206301,0.000756,-9.3743,-0.034524,-9.3588,-0.033899,1.120598,-25.313381,-9.3588,0.705150,0.335997,-0.639987,-0.296064,-0.154769,-0.298229
33,4.694,B,3,0.973016,-25.584605,0.586546,-25.613033,0.203845,0.003233,-9.5560,-0.033408,-9.5338,-0.026973,1.280922,-25.323162,-9.5338,0.752452,0.403929,-0.694377,-0.289870,-0.307906,-0.261443
34,4.845,B,3,0.900842,-25.181620,0.674720,-25.610949,0.197918,0.006082,-9.7139,-0.030876,-9.6944,-0.031034,1.444686,-25.332608,-9.6944,0.818732,0.564415,-0.769967,-0.278341,-0.543844,0.150988
35,5.005,B,3,2.077526,-25.161932,0.733833,-25.537176,0.184545,0.022116,-9.8570,-0.028434,-9.8394,-0.027891,1.612147,-25.341451,-9.8394,0.899858,0.498803,-0.878314,-0.195725,0.465379,0.179518
36,5.179,B,3,1.554204,-25.281522,0.990869,-25.471393,0.212620,0.041170,-9.9967,-0.026771,-9.9729,-0.021506,1.784045,-25.350505,-9.9729,0.802336,0.239970,-0.793176,-0.120888,-0.229841,0.068983
37,5.359,B,3,1.963421,-26.357148,1.111960,-25.437278,0.211178,0.047316,-10.1237,-0.024972,-10.1009,-0.023261,1.961298,-25.361088,-10.1009,0.852749,0.996063,-0.849339,-0.076190,0.002123,-0.996060
38,5.528,B,3,1.746443,-26.025861,1.284279,-25.600161,0.226789,0.015064,-10.2525,-0.023958,-10.2270,-0.022109,2.144629,-25.374034,-10.2270,0.889570,0.763826,-0.860350,-0.226127,-0.398186,-0.651827
39,5.694,B,3,2.034679,-25.423647,1.388230,-25.678429,0.224075,0.001259,-10.3831,-0.023453,-10.3496,-0.017463,2.334170,-25.389088,-10.3496,0.989202,0.301478,-0.945940,-0.289341,-0.299491,-0.034559
40,5.848,B,3,2.739452,-25.078245,1.524510,-25.636865,0.224007,0.014224,-10.4918,-0.021722,-10.4640,-0.031057,2.529274,-25.405151,-10.4640,1.031137,0.388642,-1.004764,-0.231714,0.210178,0.326906
41,5.990,B,3,2.616673,-25.586032,1.762209,-25.540054,0.242259,0.040394,-10.6022,-0.020672,-10.5671,-0.016286,2.728714,-25.421135,-10.5671,0.973793,0.199360,-0.966504,-0.118920,-0.112040,-0.164898
42,6.133,B,3,2.546856,-24.832549,1.937902,-25.548744,0.249707,0.040317,-10.7046,-0.019452,-10.6601,-0.018170,2.931186,-25.436772,-10.6601,0.999576,0.716097,-0.993284,-0.111972,-0.384330,0.604223
43,6.273,B,3,2.898012,-25.668812,2.071661,-25.421840,0.242777,0.065867,-10.7859,-0.017008,-10.7477,-0.021189,3.135831,-25.452734,-10.7477,1.064618,0.321322,-1.064170,0.030894,-0.237819,-0.216078
44,6.415,B,3,3.517547,-25.008264,2.241973,-25.464099,0.250783,0.056107,-10.8727,-0.016434,-10.8344,-0.014286,3.342498,-25.470027,-10.8344,1.100541,0.493829,-1.100525,0.005928,0.175049,0.461763
45,6.551,B,3,4.292280,-26.466196,2.494794,-25.382182,0.268972,0.075286,-10.9595,-0.015641,-10.9218,-0.022066,3.551787,-25.489220,-10.9218,1.062399,1.225892,-1.056993,0.107039,0.740493,-0.976976
46,6.691,B,3,4.037480,-25.810689,2.834080,-25.572808,0.321318,0.042078,-11.0199,-0.014933,-11.0075,-0.013271,3.764823,-25.510061,-11.0075,0.932856,0.405856,-0.930743,-0.062747,0.272657,-0.300628
47,6.845,B,3,3.590997,-25.793654,3.083916,-25.617409,0.329055,0.036864,-11.0935,-0.012826,-11.0871,-0.008972,3.982684,-25.531754,-11.0871,0.902840,0.471180,-0.898768,-0.085655,-0.391688,-0.261900
48,6.982,B,3,3.574479,-26.035400,3.205811,-25.651386,0.316573,0.030505,-11.1591,-0.012212,-11.1580,-0.011112,4.205744,-25.553652,-11.1580,1.004698,0.794088,-0.999933,-0.097734,-0.631265,-0.481748
49,7.132,B,3,4.378606,-25.712831,3.301793,-25.722725,0.301829,0.016480,-11.2202,-0.011622,-11.2216,-0.006914,4.433383,-25.575765,-11.2216,1.141093,0.147606,-1.131590,-0.146960,-0.054777,-0.137066
50,7.280,B,3,4.060283,-25.185864,3.522121,-25.725090,0.310927,0.022632,-11.2880,-0.011757,-11.2820,-0.009225,4.664272,-25.598718,-11.2820,1.149120,0.731608,-1.142150,-0.126372,-0.603989,0.412853
51,7.439,B,3,4.164005,-26.347593,3.647608,-25.632869,0.296409,0.043295,-11.3356,-0.010358,-11.3428,-0.003159,4.897037,-25.623183,-11.3428,1.249466,1.030585,-1.249429,-0.009686,-0.733032,-0.724411
52,7.593,B,3,4.479638,-24.943978,3.768227,-25.761593,0.291217,0.017379,-11.3947,-0.010260,-11.4049,-0.012708,5.130868,-25.649270,-11.4049,1.367262,0.959967,-1.362641,-0.112323,-0.651230,0.705292
53,7.743,B,3,4.876091,-25.567440,3.922626,-25.620006,0.282748,0.049691,-11.4565,-0.010432,-11.4660,-0.008137,5.365763,-25.676407,-11.4660,1.444239,0.501650,-1.443137,0.056401,-0.489672,0.108967
54,7.935,B,3,5.236415,-25.890998,4.119894,-25.611398,0.289025,0.053494,-11.5204,-0.010698,-11.5228,-0.008406,5.602454,-25.703792,-11.5228,1.485437,0.411133,-1.482560,0.092394,-0.366039,-0.187206
55,8.110,B,3,6.016221,-24.877606,4.346848,-25.661690,0.302833,0.046347,-11.5642,-0.009395,-11.5734,-0.008321,5.842048,-25.731062,-11.5734,1.496809,0.871048,-1.495201,0.069372,0.174173,0.853457
56,8.266,B,3,5.894977,-25.981398,4.673388,-25.523631,0.327354,0.081588,-11.6099,-0.008777,-11.6183,-0.008148,6.085455,-25.758632,-11.6183,1.431488,0.293098,-1.412067,0.235001,-0.190477,-0.222766
57,8.422,B,3,5.987263,-25.924188,4.923204,-25.603789,0.342497,0.066261,-11.6552,-0.008293,-11.6605,-0.013537,6.332906,-25.787401,-11.6605,1.421609,0.371725,-1.409702,0.183613,-0.345643,-0.136786
58,8.585,B,3,6.366305,-26.262524,5.146178,-25.661260,0.349623,0.056189,-11.7024,-0.008293,-11.7025,-0.008129,6.583878,-25.818065,-11.7025,1.446226,0.494855,-1.437700,0.156804,-0.217572,-0.444459
59,8.756,B,3,6.374633,-25.915062,5.397349,-25.769839,0.363610,0.038296,-11.7437,-0.007932,-11.7449,-0.005859,6.837406,-25.850553,-11.7449,1.442317,0.467247,-1.440057,0.080714,-0.462773,-0.064509
60,8.908,B,3,6.309205,-25.892856,5.606294,-25.799221,0.364358,0.036560,-11.7854,-0.007702,-11.7856,-0.010764,7.092548,-25.884029,-11.7856,1.488672,0.783392,-1.486254,0.084808,-0.783343,-0.008826
61,9.060,B,3,6.579293,-26.088942,5.766402,-25.819614,0.354933,0.034850,-11.8232,-0.007227,-11.8221,-0.008024,7.348697,-25.917481,-11.8221,1.585319,0.788278,-1.582295,0.097867,-0.769405,-0.171461
62,9.211,B,3,7.118089,-26.079609,5.945163,-25.871275,0.351597,0.027905,-11.8528,-0.006346,-11.8533,0.000194,7.605723,-25.950437,-11.8533,1.662446,0.504453,-1.660560,0.079162,-0.487634,-0.129172
63,9.385,B,3,7.842218,-26.449431,6.187560,-25.912690,0.360893,0.026454,-11.8828,-0.005775,-11.8800,-0.006673,7.863997,-25.983297,-11.8800,1.677924,0.466643,-1.676438,0.070607,-0.021779,-0.466135
64,9.553,B,3,7.876839,-26.160652,6.516612,-26.012917,0.388781,0.017088,-11.9110,-0.005291,-11.9045,-0.004899,8.124284,-26.017034,-11.9045,1.607677,0.286103,-1.607671,0.004117,-0.247445,-0.143618
65,9.714,B,3,8.483749,-26.376370,6.795641,-26.045331,0.400671,0.020263,-11.9325,-0.004674,-11.9289,-0.002920,8.387418,-26.052474,-11.9289,1.591794,0.337918,-1.591778,0.007143,0.096331,-0.323896
66,9.877,B,3,8.099733,-25.657154,7.134205,-26.110335,0.424389,0.019102,-11.9597,-0.004800,-11.9528,0.001408,8.653935,-26.089708,-11.9528,1.519870,0.703024,-1.519730,-0.020627,-0.554202,0.432554
67,10.031,B,3,8.419958,-26.111261,7.346387,-26.036320,0.414430,0.040482,-11.9711,-0.003592,-11.9739,-0.005374,8.923830,-26.128074,-11.9739,1.580109,0.504152,-1.577443,0.091754,-0.503872,0.016814
68,10.201,B,3,8.945108,-26.492370,7.577287,-26.054134,0.413166,0.041932,-11.9943,-0.003777,-11.9897,0.003099,9.196546,-26.166676,-11.9897,1.623165,0.411458,-1.619259,0.112542,-0.251438,-0.325694
69,10.362,B,3,8.383071,-26.204806,7.860443,-26.136449,0.425140,0.032600,-11.9966,-0.002377,-11.9995,0.004758,9.471178,-26.205024,-11.9995,1.612194,1.088107,-1.610735,0.068575,-1.088107,0.000218
70,10.533,B,3,9.182195,-26.457700,7.994118,-26.154041,0.403299,0.030955,-11.9957,-0.001162,-12.0048,-0.000860,9.746823,-26.243316,-12.0048,1.754977,0.603958,-1.752705,0.089275,-0.564628,-0.214384
71,10.698,B,3,9.380812,-25.833966,8.244199,-26.213250,0.408860,0.026130,-11.9961,-0.000725,-12.0085,-0.005349,10.022993,-26.282178,-12.0085,1.780129,0.783128,-1.778794,0.068927,-0.642181,0.448212
72,10.869,B,3,9.908364,-26.343757,8.485516,-26.151442,0.406937,0.045548,-11.9934,-0.000166,-12.0123,-0.001337,10.299914,-26.322129,-12.0123,1.822409,0.392147,-1.814398,0.170687,-0.391550,-0.021628
73,11.036,B,3,10.511578,-26.031487,8.777990,-26.189526,0.419603,0.045036,-11.9911,0.000220,-12.0155,0.003105,10.578471,-26.363194,-12.0155,1.808837,0.338385,-1.800481,0.173669,-0.066893,0.331708
74,11.181,B,3,11.006810,-26.958762,9.126922,-26.165528,0.439414,0.059301,-11.9796,0.000965,-12.0151,-0.003756,10.859758,-26.404944,-12.0151,1.749297,0.573008,-1.732836,0.239416,0.147052,-0.553818
75,11.326,B,3,10.855847,-26.717757,9.504033,-26.309936,0.469649,0.039651,-11.9874,0.000240,-12.0083,-0.002166,11.144520,-26.446913,-12.0083,1.646196,0.395840,-1.640487,0.136977,-0.288673,-0.270845
76,11.459,B,3,10.591369,-26.845034,9.780010,-26.386792,0.485118,0.032205,-11.9803,0.000771,-11.9945,-0.000462,11.432789,-26.489012,-11.9945,1.655937,0.913641,-1.652779,0.102221,-0.841420,-0.356022
77,11.605,B,3,11.363955,-27.016501,9.977478,-26.476030,0.461787,0.018276,-11.9671,0.001349,-11.9759,-0.000406,11.723886,-26.531581,-11.9759,1.747292,0.603903,-1.746409,0.055551,-0.359931,-0.484921
78,11.734,B,3,11.560655,-26.555235,10.269858,-26.580032,0.470428,0.007822,-11.9406,0.002765,-11.9556,0.010571,12.016768,-26.575040,-11.9556,1.746916,0.456543,-1.746909,-0.004992,-0.456113,0.019805
79,11.886,B,3,11.334704,-26.218316,10.542286,-26.583859,0.471123,0.017727,-11.9192,0.003264,-11.9352,0.011477,12.310528,-26.619466,-11.9352,1.768600,1.055061,-1.768242,0.035608,-0.975824,0.401150
80,12.020,B,3,12.727159,-26.592777,10.727906,-26.526490,0.451084,0.034845,-11.8924,0.003912,-11.9133,-0.005890,12.604831,-26.664458,-11.9133,1.881989,0.141783,-1.876925,0.137968,0.122329,0.071682
81,12.175,B,3,12.839616,-27.127264,11.126719,-26.543929,0.478845,0.044098,-11.8722,0.004042,-11.8871,-0.000277,12.900040,-26.709430,-11.8871,1.781027,0.422181,-1.773321,0.165502,-0.060423,-0.417834
82,12.305,B,3,12.973046,-27.223555,11.477409,-26.653018,0.497731,0.032040,-11.8375,0.005031,-11.8541,0.014172,13.196982,-26.754089,-11.8541,1.722541,0.520140,-1.719573,0.101071,-0.223936,-0.469466
83,12.433,B,3,13.404572,-27.488441,11.791004,-26.761309,0.507055,0.019946,-11.7939,0.006080,-11.8143,0.005669,13.496511,-26.798710,-11.8143,1.705917,0.695832,-1.705506,0.037401,-0.091939,-0.689732
84,12.577,B,3,13.100517,-27.427853,12.126252,-26.898758,0.520838,0.004325,-11.7468,0.007203,-11.7701,0.005930,13.799129,-26.843970,-11.7701,1.673774,0.910483,-1.672877,-0.054789,-0.698612,-0.583884
85,12.706,B,3,13.829680,-26.600247,12.348777,-27.002690,0.509209,-0.007573,-11.7015,0.007470,-11.7245,0.003034,14.104822,-26.890439,-11.7245,1.759629,0.399893,-1.756045,-0.112251,-0.275142,0.290192
86,12.846,B,3,13.825556,-27.260065,12.660116,-26.941668,0.509717,0.018374,-11.6590,0.007389,-11.6781,0.006778,14.413104,-26.938121,-11.6781,1.752991,0.669971,-1.752988,-0.003547,-0.587548,-0.321944
87,12.976,B,3,15.016656,-27.036481,12.915879,-27.006480,0.504360,0.013949,-11.6145,0.007539,-11.6290,0.012746,14.723229,-26.986409,-11.6290,1.807462,0.297668,-1.807350,-0.020071,0.293427,-0.050072
88,13.119,B,3,14.790157,-27.908090,13.337547,-27.020222,0.530523,0.027023,-11.5666,0.007878,-11.5743,0.013253,15.034484,-27.034514,-11.5743,1.696997,0.907100,-1.696937,0.014292,-0.244326,-0.873576
89,13.261,B,3,15.328116,-27.104631,13.646582,-27.185893,0.537529,0.003643,-11.5098,0.008737,-11.5125,0.003697,15.346465,-27.082028,-11.5125,1.703053,0.029112,-1.699883,-0.103864,-0.018348,-0.022602
90,13.396,B,3,15.140432,-27.666511,13.996581,-27.181330,0.544869,0.018476,-11.4432,0.009976,-11.4452,0.008599,15.659227,-27.129206,-11.4452,1.663463,0.746890,-1.662646,-0.052124,-0.518795,-0.537305
91,13.523,B,3,16.167330,-27.150289,14.251914,-27.276291,0.536593,0.007843,-11.3685,0.011312,-11.3753,0.014610,15.973245,-27.176740,-11.3753,1.724207,0.195879,-1.721331,-0.099551,0.194085,0.026451
92,13.662,B,3,15.950711,-26.865760,14.643570,-27.263231,0.552006,0.025448,-11.3026,0.011374,-11.3053,0.011041,16.289215,-27.225242,-11.3053,1.646083,0.493773,-1.645645,-0.037990,-0.338504,0.359482
93,13.791,B,3,16.832153,-27.528444,14.928784,-27.200440,0.542438,0.046529,-11.2419,0.010993,-11.2349,0.009547,16.607773,-27.274804,-11.2349,1.680636,0.338643,-1.678990,0.074364,0.224379,-0.253640
94,13.928,B,3,16.454130,-26.678946,15.319602,-27.264536,0.560153,0.044099,-11.1679,0.011804,-11.1610,0.011396,16.929199,-27.324974,-11.1610,1.610731,0.801898,-1.609597,0.060438,-0.475068,0.646027
95,14.070,B,3,17.631555,-26.770049,15.575219,-27.166501,0.542383,0.068732,-11.0871,0.012776,-11.0807,0.010898,17.253227,-27.375128,-11.0807,1.690927,0.713619,-1.678008,0.208627,0.378328,0.605079
96,14.196,B,3,17.642831,-27.473207,15.993677,-27.099378,0.560382,0.090793,-10.9973,0.013943,-10.9937,0.014746,17.579118,-27.424935,-10.9937,1.618521,0.079934,-1.585441,0.325557,0.063713,-0.048272
97,14.325,B,3,17.802594,-28.072561,16.341819,-27.167546,0.567688,0.080450,-10.8991,0.015320,-10.9023,0.012291,17.905980,-27.474558,-10.9023,1.594006,0.606874,-1.564161,0.307012,-0.103386,-0.598003
98,14.457,B,3,17.910977,-27.061075,16.656893,-27.331320,0.571322,0.050854,-10.8182,0.014811,-10.8104,0.016283,18.233197,-27.524452,-10.8104,1.588091,0.564397,-1.576304,0.193132,-0.322220,0.463377
99,14.598,B,3,18.113530,-27.575068,16.935107,-27.288652,0.559062,0.064292,-10.7225,0.015582,-10.7200,0.021517,18.560722,-27.574954,-10.7200,1.650634,0.447192,-1.625615,0.286302,-0.447192,-0.000114
100,14.732,B,3,18.241593,-27.481706,17.198822,-27.343507,0.549141,0.056094,-10.6350,0.015441,-10.6301,0.017457,18.889071,-27.626016,-10.6301,1.713696,0.663364,-1.690249,0.282509,-0.647477,0.144310
101,14.870,B,3,19.290942,-27.605011,17.437302,-27.372482,0.534349,0.052950,-10.5389,0.015973,-10.5377,0.014873,19.219058,-27.677274,-10.5377,1.807637,0.101928,-1.781756,0.304792,0.071885,0.072263
102,15.008,B,3,19.489319,-28.055682,17.818676,-27.418171,0.550432,0.052220,-10.4362,0.016722,-10.4401,0.015957,19.551392,-27.728394,-10.4401,1.760268,0.333123,-1.732716,0.310223,-0.062073,-0.327288
103,15.149,B,3,19.804520,-28.183534,18.168997,-27.536223,0.561219,0.035829,-10.3398,0.016906,-10.3371,0.012707,19.886315,-27.779361,-10.3371,1.734444,0.412367,-1.717318,0.243138,-0.081795,-0.404173
104,15.285,B,3,19.973086,-27.873949,18.513814,-27.657654,0.569775,0.020327,-10.2360,0.017322,-10.2313,0.023277,20.223465,-27.830485,-10.2313,1.718365,0.254123,-1.709651,0.172831,-0.250379,-0.043464
105,15.418,B,3,20.056812,-28.501520,18.827899,-27.703913,0.568365,0.020368,-10.1449,0.016605,-10.1261,0.023613,20.562057,-27.882117,-10.1261,1.743290,0.799332,-1.734158,0.178204,-0.505244,-0.619402
106,15.550,B,3,21.108333,-28.358106,19.100787,-27.853512,0.562703,-0.001870,-10.0419,0.017153,-10.0229,0.016676,20.901267,-27.934324,-10.0229,1.802293,0.471665,-1.800480,0.080812,0.207066,-0.423782
107,15.677,B,3,20.545005,-28.371381,19.499670,-27.950657,0.595255,-0.006691,-9.9613,0.017303,-9.9207,0.014783,21.240611,-27.986795,-9.9207,1.741316,0.794842,-1.740941,0.036139,-0.695606,-0.384586
108,15.811,B,3,21.197502,-28.370616,19.750483,-28.037574,0.566794,-0.014149,-9.8378,0.017629,-9.8172,0.011174,21.580109,-28.039064,-9.8172,1.829626,0.506275,-1.829626,0.001490,-0.382607,-0.331551
109,15.962,B,3,21.927184,-28.970155,20.050174,-28.105152,0.577542,-0.015703,-9.7519,0.017993,-9.7106,0.017292,21.920208,-28.090874,-9.7106,1.870088,0.879309,-1.870034,-0.014277,0.006976,-0.879281
110,16.107,B,3,21.509591,-28.042347,20.447007,-28.271141,0.584186,-0.033020,-9.2845,0.046555,-9.2001,0.161252,22.255143,-28.145643,-9.2001,1.812486,0.752674,-1.808136,-0.125497,-0.745552,0.103296
111,16.247,B,3,22.820364,-28.692886,20.691052,-28.242130,0.564418,-0.015086,-8.8067,0.058871,-8.7700,-0.006480,22.582810,-28.197398,-8.7700,1.892287,0.549491,-1.891758,-0.044732,0.237554,-0.495488
112,16.379,B,3,22.205688,-28.467903,21.123372,-28.332486,0.588762,-0.016702,-8.9255,0.025937,-8.8915,0.051386,22.912712,-28.247830,-8.8915,1.791342,0.740483,-1.789340,-0.084656,-0.707024,-0.220073
113,16.517,B,3,23.721573,-28.290356,21.371794,-28.366036,0.571561,-0.013470,-8.2091,0.069102,-8.1221,0.121106,23.229300,-28.303793,-8.1221,1.858549,0.492457,-1.857506,-0.062243,0.492273,0.013437
114,16.659,B,3,23.802349,-28.057269,21.844175,-28.361386,0.600015,0.004211,-7.8553,0.063706,-7.8196,0.042223,23.550258,-28.356784,-7.8196,1.706089,0.391483,-1.706083,-0.004602,0.252090,0.299515
115,16.791,B,3,22.952569,-29.030232,22.237461,-28.312986,0.623040,0.026209,-7.3380,0.082511,-7.0592,0.159448,23.863424,-28.412592,-7.0592,1.629011,1.100516,-1.625963,0.099606,-0.910855,-0.617640
116,16.931,B,3,23.892207,-28.914778,22.433601,-28.445764,0.580913,0.001402,-6.4960,0.099475,-6.4270,0.136045,24.174806,-28.467379,-6.4270,1.741340,0.529177,-1.741206,0.021615,-0.282600,-0.447399
117,17.076,B,3,24.584626,-28.508839,22.748809,-28.534613,0.579722,-0.008044,-5.6555,0.119156,-5.5872,0.131109,24.478333,-28.523223,-5.5872,1.729562,0.107262,-1.729524,-0.011390,0.106293,0.014384
118,17.229,B,3,24.605922,-27.815039,23.130958,-28.535480,0.589703,0.002474,-4.7987,0.132078,-4.7165,0.171776,24.774736,-28.579196,-4.7165,1.644359,0.782582,-1.643778,0.043716,-0.168814,0.764157
119,17.380,B,3,24.105373,-28.389845,23.449874,-28.410896,0.582791,0.034628,-3.8384,0.146856,-3.7565,0.184781,25.063081,-28.635955,-3.7565,1.628830,0.988825,-1.613207,0.225059,-0.957708,0.246110
