sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
12,2.06,A,2,1.836227,8.1074,0.99828,7.366318,0.1561,-0.036498,-0.2382,-0.003437,-0.2193,-0.005031,1.658034,6.921189,-0.2186,0.795873,1.199521,-0.659753,0.44513,0.178193,1.186212
13,2.214,A,2,2.046526,6.797437,1.161232,7.494234,0.171824,-0.005529,-0.2178,0.00187,-0.1974,0.012365,1.786314,6.930534,-0.2013,0.841715,0.292276,-0.625082,0.563699,0.260212,-0.133097
14,2.432,A,2,1.848052,6.821156,1.337823,7.369437,0.184488,-0.030251,-0.1889,0.003329,-0.1795,-0.00209,1.945172,6.942812,-0.1811,0.742213,0.155668,-0.607349,0.426625,-0.09712,-0.121656
15,2.629,A,2,1.960354,7.980714,1.442565,7.269882,0.189028,-0.048038,-0.1842,0.001636,-0.1862,-0.007488,2.102197,6.950423,-0.183,0.732918,1.040009,-0.659632,0.319459,-0.141843,1.030291
16,2.798,A,2,2.026454,7.882316,1.555593,7.390986,0.185928,-0.016787,-0.2133,-0.003448,-0.2238,-0.002594,2.259678,6.950942,-0.2163,0.830286,0.960131,-0.704085,0.440044,-0.233224,0.931374
17,3.017,A,2,2.408017,7.376354,1.657261,7.476733,0.18502,0.002636,-0.2591,-0.006748,-0.2731,-0.004059,2.422822,6.947961,-0.2657,0.930422,0.428649,-0.765561,0.528772,-0.014805,0.428393
18,3.246,A,2,2.495761,7.44262,1.808667,7.459036,0.194388,-0.00115,-0.2792,-0.004076,-0.3034,-0.001224,2.596434,6.947759,-0.3008,0.939138,0.504998,-0.787767,0.511277,-0.100673,0.494861
19,3.442,A,2,2.612972,7.160398,1.949669,7.45591,0.200547,-0.001538,-0.2792,-0.000598,-0.2988,0.006374,2.782163,6.954179,-0.3017,0.971998,0.266743,-0.832494,0.501731,-0.16919,0.206219
20,3.618,A,2,3.327311,6.944002,2.086997,7.403077,0.205293,-0.011971,-0.2427,0.004299,-0.2724,0.009791,2.978076,6.966064,-0.2768,0.992473,0.349931,-0.891079,0.437013,0.349235,-0.022062
21,3.835,A,2,3.552419,7.442351,2.327481,7.320132,0.230477,-0.027229,-0.2229,0.003602,-0.2549,0.0035,3.179607,6.977653,-0.256,0.918375,0.595762,-0.852127,0.342479,0.372812,0.464698
22,4.035,A,2,3.528986,7.613721,2.567665,7.339174,0.252611,-0.020009,-0.2348,-0.000598,-0.2654,-0.001312,3.382104,6.98366,-0.2617,0.888651,0.646955,-0.814439,0.355514,0.146882,0.630061
23,4.269,A,2,3.920233,8.092975,2.763062,7.38601,0.26306,-0.008016,-0.2599,-0.003402,-0.301,-0.008544,3.582468,6.983448,-0.2942,0.912952,1.1598,-0.819405,0.402562,0.337766,1.109528
24,4.49,A,2,4.093286,7.13009,2.994339,7.510948,0.279521,0.018491,-0.3122,-0.0074,-0.344,-0.003022,3.779602,6.980869,-0.3376,0.94743,0.347368,-0.785263,0.530079,0.313684,0.149221
25,4.68,A,2,3.905117,7.543449,3.216847,7.44477,0.29246,0.003117,-0.3453,-0.005776,-0.3712,0.000994,3.975565,6.981639,-0.3687,0.8889,0.566209,-0.758718,0.46313,-0.070448,0.561809
26,4.816,A,2,3.901321,7.115075,3.367514,7.462463,0.289229,0.006503,-0.3544,-0.002943,-0.3697,-0.001537,4.175304,6.988716,-0.3717,0.936462,0.301717,-0.80779,0.473747,-0.273983,0.126359
27,4.958,A,2,3.655324,8.151252,3.490353,7.401079,0.280799,-0.006581,-0.3462,0.000148,-0.3498,0.005193,4.383681,6.999929,-0.3532,0.979263,1.362369,-0.893328,0.40115,-0.728357,1.151323
28,5.149,A,2,4.679282,7.35319,3.54674,7.533832,0.25964,0.021201,-0.3217,0.003048,-0.3375,0.005904,4.602994,7.009992,-0.3379,1.179017,0.351574,-1.056254,0.52384,0.076288,0.343197
29,5.331,A,2,4.931879,7.495521,3.773324,7.503566,0.275662,0.012857,-0.327,0.000097,-0.3521,-0.000005,4.832175,7.014419,-0.3479,1.166374,0.491325,-1.058851,0.489147,0.099704,0.481102
30,5.535,A,2,5.140432,7.290589,4.006074,7.503205,0.291054,0.011562,-0.3514,-0.00286,-0.387,-0.015308,5.067452,7.013334,-0.381,1.168973,0.286699,-1.061379,0.489871,0.072979,0.277255
31,5.794,A,2,6.1137,8.615726,4.236021,7.46628,0.304136,0.002996,-0.3843,-0.00448,-0.4196,-0.005389,5.351422,7.011241,-0.4206,1.204649,1.776356,-1.115401,0.455039,0.762278,1.604485
32,6.035,A,2,4.920912,7.100771,4.600951,7.671156,0.342534,0.044644,-0.3916,-0.001644,-0.4322,0.000362,5.585253,7.014406,-0.4322,1.183289,0.669932,-0.984302,0.656751,-0.664341,0.086365
33,6.193,A,2,5.888686,8.958699,4.689575,7.573436,0.321431,0.019603,-0.3746,0.002521,-0.4218,0.004326,5.769564,7.021118,-0.4246,1.213025,1.941239,-1.079988,0.552317,0.119123,1.937581
34,6.402,A,2,6.583249,7.656968,4.933859,7.821628,0.333476,0.06794,-0.3665,0.002371,-0.4013,0.004716,6.044142,7.034111,-0.4006,1.361217,0.823764,-1.110283,0.787517,0.539107,0.622857
35,6.634,A,2,6.172396,8.217867,5.259455,7.798647,0.361004,0.055845,-0.3531,0.002349,-0.3919,0.007267,6.229305,7.040856,-0.3919,1.230795,1.178386,-0.969849,0.757791,-0.056908,1.177011
36,6.888,A,2,5.962613,7.599382,5.456672,7.878396,0.359197,0.065829,-0.3665,-0.001348,-0.407,-0.004728,6.515899,7.044284,-0.4081,1.348223,0.783747,-1.059227,0.834112,-0.553286,0.555098
37,7.086,A,2,6.206043,7.534869,5.574319,7.833869,0.350029,0.050551,-0.397,-0.004333,-0.438,-0.004179,6.765472,7.04274,-0.4392,1.42994,0.745085,-1.191153,0.791128,-0.559429,0.492129
38,7.312,A,2,6.844271,7.328136,5.718578,7.78524,0.339685,0.034665,-0.4226,-0.004129,-0.4599,0.00063,6.971851,7.041985,-0.458,1.457093,0.313304,-1.253273,0.743255,-0.12758,0.286152
39,7.549,A,2,7.539388,7.075026,5.956415,7.707366,0.341744,0.014291,-0.4336,-0.001572,-0.4546,0.002162,7.288629,7.04644,-0.4538,1.487151,0.252382,-1.332214,0.660926,0.250758,0.028586
40,7.804,A,2,7.220713,8.169061,6.270869,7.596008,0.366099,-0.009475,-0.4201,0.002192,-0.4258,0.006401,7.501172,7.053393,-0.4313,1.344648,1.15038,-1.230303,0.542615,-0.28046,1.115668
41,7.997,A,2,7.729741,8.612325,6.467564,7.696596,0.372485,0.012593,-0.4007,0.003519,-0.3928,0.005166,7.764621,7.063563,-0.3974,1.443291,1.549155,-1.297057,0.633033,-0.034881,1.548762
42,8.23,A,2,8.611834,8.225662,6.733283,7.860777,0.375433,0.044863,-0.3586,0.004614,-0.3749,0.009071,8.075398,7.072066,-0.3746,1.556707,1.272221,-1.342115,0.788712,0.536436,1.153596
43,8.47,A,2,8.233381,6.9016,7.103571,7.929767,0.406992,0.054174,-0.3637,0.000345,-0.3788,-0.002962,8.280619,7.073866,-0.3769,1.455338,0.178625,-1.177048,0.8559,-0.047238,-0.172266
44,8.701,A,2,8.985004,6.52112,7.343708,7.751792,0.4089,0.012151,-0.3844,-0.002176,-0.3939,-0.002619,8.538468,7.07348,-0.3916,1.373885,0.710278,-1.19476,0.678312,0.446535,-0.55236
45,8.913,A,2,8.496757,7.716502,7.675026,7.533726,0.429176,-0.033056,-0.3857,-0.000444,-0.3976,0.004282,8.855505,7.074769,-0.3972,1.266559,0.735202,-1.180478,0.458957,-0.358748,0.641733
46,9.115,A,2,8.57168,7.728377,7.85394,7.563332,0.426109,-0.023548,-0.3691,0.002261,-0.3732,0.006538,9.073822,7.079214,-0.3791,1.312434,0.820707,-1.219883,0.484118,-0.502142,0.649163
47,9.336,A,2,9.338564,7.725818,8.02881,7.589823,0.403062,-0.014703,-0.3096,0.00763,-0.3256,0.005556,9.35474,7.088356,-0.334,1.417589,0.637667,-1.325929,0.501467,-0.016175,0.637462
48,9.54,A,2,9.170529,8.375474,8.300627,7.612422,0.411652,-0.008068,-0.2644,0.008171,-0.2761,0.011033,9.642094,7.098111,-0.2832,1.436681,1.361628,-1.341468,0.514311,-0.471565,1.277363
49,9.779,A,2,9.739436,7.699844,8.495064,7.747296,0.403389,0.020493,-0.2157,0.008534,-0.2429,0.01065,9.931534,7.10466,-0.2468,1.573668,0.625417,-1.436471,0.642636,-0.192099,0.595184
50,9.992,A,2,10.118945,8.061526,8.755389,7.740674,0.409628,0.017063,-0.2067,0.003381,-0.2278,0.002734,10.218882,7.106879,-0.2294,1.594838,0.959863,-1.463494,0.633795,-0.099937,0.954647
51,10.205,A,2,10.18785,7.94168,9.037462,7.799292,0.419496,0.027276,-0.1894,0.003665,-0.2175,-0.002598,10.502356,7.10729,-0.2196,1.620119,0.891696,-1.464895,0.692003,-0.314506,0.83439
52,10.406,A,2,10.297912,7.960453,9.282541,7.827132,0.42076,0.030002,-0.1697,0.003482,-0.1943,0.003261,10.783113,7.109855,-0.1995,1.663191,0.979253,-1.500573,0.717277,-0.485201,0.850598
53,10.637,A,2,10.701018,6.941089,9.503743,7.853647,0.417033,0.032101,-0.1296,0.007031,-0.1481,0.017288,11.064188,7.11691,-0.157,1.725622,0.403492,-1.560445,0.736737,-0.363171,-0.175821
54,10.865,A,2,11.603932,8.306787,9.75698,7.694227,0.420391,-0.003811,-0.0671,0.009934,-0.0844,0.007221,11.349331,7.127351,-0.095,1.690245,1.206602,-1.59235,0.566876,0.254601,1.179435
55,11.109,A,2,11.870325,8.876028,10.126169,7.802882,0.446712,0.018932,-0.0238,0.008189,-0.0223,0.0035,11.641593,7.137403,-0.0313,1.655105,1.753606,-1.515424,0.665479,0.228733,1.738625
56,11.345,A,2,11.778332,7.464112,10.479631,7.995762,0.466753,0.056089,0.0297,0.008685,0.0239,0.010385,11.941819,7.143823,0.0177,1.692275,0.359602,-1.462188,0.851939,-0.163487,0.32029
57,11.59,A,2,12.034953,8.619052,10.755702,7.90655,0.468894,0.031579,0.0561,0.005548,0.0569,-0.002884,12.248187,7.146428,0.0519,1.674902,1.487982,-1.492485,0.760122,-0.213233,1.472624
58,11.822,A,2,12.656899,7.662442,11.028502,8.036488,0.470053,0.054363,0.0811,0.004669,0.0924,0.01411,12.55694,7.148114,0.0859,1.76786,0.523951,-1.528438,0.888373,0.099959,0.514328
59,12.065,A,2,12.876437,8.659519,11.363569,7.975233,0.483769,0.035661,0.1321,0.007709,0.1449,0.013599,12.8642,7.152611,0.1352,1.711315,1.506958,-1.500631,0.822622,0.012237,1.506908
60,12.275,A,2,13.581214,7.979124,11.679335,8.100627,0.49198,0.056976,0.2006,0.010629,0.2163,0.014325,13.168031,7.161391,0.2039,1.760222,0.916191,-1.488696,0.939236,0.413183,0.817733
61,12.452,A,2,13.337285,8.680184,12.06517,8.084699,0.513482,0.047063,0.2773,0.012759,0.2966,0.019437,13.468909,7.172702,0.2838,1.673984,1.513217,-1.403739,0.911997,-0.131624,1.507481
62,12.639,A,2,13.822852,6.932375,12.34096,8.195523,0.510179,0.064002,0.3577,0.012985,0.3705,0.013908,13.76905,7.183038,0.3597,1.75059,0.256372,-1.428089,1.012485,0.053803,-0.250662
63,12.866,A,2,15.248852,7.670391,12.653745,7.977171,0.514629,0.012046,0.4329,0.013234,0.4283,0.000103,14.071791,7.189748,0.4201,1.622001,1.271412,-1.418046,0.787423,1.17706,0.480643
64,13.142,A,2,13.713615,8.662805,13.165177,7.924139,0.558998,-0.000543,0.4814,0.01003,0.4757,0.008979,14.442894,7.193911,0.4776,1.471664,1.63997,-1.277717,0.730229,-0.729279,1.468895
65,13.366,A,2,14.311805,7.86589,13.316498,8.056062,0.525247,0.026128,0.5428,0.010613,0.5301,-0.005124,14.759918,7.197903,0.5326,1.679256,0.804371,-1.443421,0.858159,-0.448114,0.667987
66,13.597,A,2,15.180326,7.869003,13.544152,8.025234,0.510742,0.016534,0.6059,0.011738,0.6051,0.011286,15.082303,7.205487,0.6086,1.742955,0.670717,-1.538151,0.819747,0.098023,0.663515
67,13.738,A,2,14.880517,7.335384,13.88446,7.999591,0.520803,0.008895,0.6887,0.014104,0.6993,0.018964,15.341739,7.214381,0.6834,1.65536,0.47683,-1.457279,0.785209,-0.461222,0.121003
68,13.953,A,2,15.756278,8.643884,14.111801,7.882872,0.506603,-0.016267,0.7919,0.017014,0.7979,0.024548,15.729288,7.229286,0.8017,1.744545,1.414856,-1.617486,0.653586,0.026991,1.414599
69,14.186,A,2,15.60738,7.196272,14.455361,8.017607,0.517667,0.01228,0.8975,0.017056,0.8863,0.013743,16.048814,7.239492,0.8895,1.77329,0.443545,-1.593453,0.778116,-0.441435,-0.04322
70,14.428,A,2,16.613387,7.769037,14.708263,7.873191,0.509708,-0.019354,0.9708,0.014543,0.9588,0.012807,16.365386,7.246159,0.9615,1.771787,0.57871,-1.657124,0.627033,0.248001,0.522878
71,14.679,A,2,16.311759,7.9954,15.096282,7.853676,0.529463,-0.022074,1.0286,0.011387,1.0221,0.004667,16.680886,7.2508,1.0246,1.695415,0.831074,-1.584604,0.602876,-0.369128,0.7446
72,14.911,A,2,16.997977,8.021369,15.363528,7.87774,0.522564,-0.015418,1.1016,0.012672,1.0911,0.00447,16.934594,7.25526,1.079,1.68989,0.768726,-1.571065,0.62248,0.063383,0.766108
73,15.118,A,2,17.089448,8.353158,15.70685,7.902854,0.531481,-0.00961,1.1864,0.01379,1.1783,0.013828,17.320977,7.266177,1.1822,1.735156,1.111365,-1.614128,0.636677,-0.231529,1.086981
74,15.307,A,2,17.248319,8.423991,16.004321,7.983354,0.531151,0.006946,1.3045,0.018802,1.2827,0.020946,17.583556,7.276221,1.2653,1.730323,1.195726,-1.579235,0.707133,-0.335237,1.14777
75,15.518,A,2,17.846169,8.224716,16.274723,8.063637,0.525712,0.021541,1.4041,0.018399,1.3914,0.013173,17.983845,7.292319,1.3956,1.875109,0.942507,-1.709123,0.771318,-0.137676,0.932398
76,15.728,A,2,18.064698,7.906424,16.604739,8.09567,0.531907,0.024204,1.5039,0.017791,1.4902,0.014496,18.252921,7.301493,1.4754,1.829542,0.633537,-1.648182,0.794177,-0.188223,0.604931
77,15.946,A,2,18.647973,8.420199,16.915498,8.065723,0.533291,0.013979,1.5852,0.015183,1.5758,0.012458,18.588821,7.310103,1.5627,1.83602,1.11167,-1.673323,0.75562,0.059152,1.110095
78,16.181,A,2,18.851174,7.290024,17.274908,8.131608,0.544848,0.024044,1.6503,0.012701,1.6557,0.011315,18.922098,7.316957,1.6428,1.837632,0.075866,-1.647191,0.814651,-0.070925,-0.026933
79,16.44,A,2,19.167991,7.911966,17.607655,7.985734,0.548697,-0.009997,1.7212,0.012818,1.7412,0.019773,19.251996,7.32484,1.7268,1.772185,0.593105,-1.644341,0.660895,-0.084005,0.587126
80,16.663,A,2,19.542977,8.591139,17.938039,7.973321,0.552282,-0.013114,1.8298,0.016822,1.8392,0.017504,19.579496,7.335776,1.8226,1.760922,1.255894,-1.641458,0.637544,-0.036519,1.255363
81,16.835,A,2,19.129342,8.057625,18.276717,8.083792,0.557814,0.008933,1.9368,0.017698,1.9478,0.019285,19.907279,7.34948,1.93,1.78828,1.051977,-1.630562,0.734312,-0.777936,0.708145
82,17.073,A,2,20.564289,8.737084,18.482041,8.081875,0.535014,0.006262,2.0502,0.019306,2.0566,0.017024,20.238599,7.363626,2.0397,1.89773,1.411545,-1.756558,0.718249,0.32569,1.373458
83,17.312,A,2,20.531313,7.408732,18.904029,8.201031,0.55958,0.027101,2.154,0.018365,2.1562,0.022252,20.575519,7.375862,2.141,1.864077,0.055088,-1.67149,0.825169,-0.044206,0.03287
84,17.509,A,2,21.241442,7.272457,19.247319,8.064697,0.563729,-0.005989,2.2455,0.01698,2.2459,0.027846,20.91789,7.385639,2.2319,1.80331,0.342777,-1.670571,0.679058,0.323552,-0.113182
85,17.773,A,2,20.497334,8.160492,19.656474,7.925314,0.5807,-0.036441,2.3489,0.017709,2.3347,0.017965,21.263491,7.394624,2.32,1.692376,1.083306,-1.607017,0.53069,-0.766157,0.765868
86,17.972,A,2,21.13754,7.772054,19.862033,7.966028,0.555594,-0.0255,2.4573,0.0187,2.4323,0.024235,21.609203,7.405336,2.4159,1.834933,0.597451,-1.74717,0.560692,-0.471663,0.366718
87,18.178,A,2,21.59071,8.822255,20.142566,7.93142,0.548061,-0.03175,2.5812,0.020903,2.5411,0.01932,21.952488,7.419026,2.5231,1.881054,1.449116,-1.809922,0.512394,-0.361778,1.403229
88,18.404,A,2,23.040181,7.504399,20.453106,8.089396,0.548978,0.001482,2.6908,0.019322,2.6552,0.017943,22.292277,7.434734,2.637,1.952212,0.751141,-1.839171,0.654662,0.747904,0.069665
89,18.63,A,2,22.509872,7.603175,20.966371,7.987984,0.588859,-0.023568,2.8055,0.020267,2.765,0.018277,22.629353,7.450057,2.7481,1.74782,0.194219,-1.662982,0.537927,-0.119481,0.153118
90,18.844,A,2,23.204876,7.8917,21.297813,7.920053,0.587458,-0.037559,2.8984,0.017321,2.8635,0.020299,22.966215,7.463052,2.8486,1.72986,0.49061,-1.668403,0.457,0.238661,0.428648
91,19.043,A,2,23.414539,7.870988,21.693841,7.914326,0.59986,-0.038012,2.9787,0.014708,2.9531,0.020065,23.305902,7.473888,2.939,1.671145,0.411693,-1.612061,0.440439,0.108637,0.397101
92,19.303,A,2,23.355764,7.457453,22.057883,7.906037,0.604319,-0.038779,3.0682,0.014959,3.0439,0.012176,23.650426,7.48468,3.0288,1.647342,0.295917,-1.592543,0.421357,-0.294662,-0.027227
93,19.496,A,2,23.7762,8.119398,22.347103,7.825634,0.592377,-0.053493,3.1563,0.015983,3.1462,0.018407,23.999891,7.497816,3.1289,1.684985,0.660607,-1.652789,0.327818,-0.223691,0.621582
94,19.684,A,2,24.428192,7.948036,22.658696,7.876021,0.58762,-0.040286,3.2757,0.019449,3.2609,0.01876,24.352587,7.51409,3.242,1.732125,0.440483,-1.69389,0.361931,0.075605,0.433946
95,19.911,A,2,25.00739,8.202141,23.030323,7.888304,0.595199,-0.037073,3.4047,0.021821,3.3795,0.011856,24.70587,7.532058,3.3607,1.712999,0.734796,-1.675547,0.356245,0.30152,0.670083
96,20.136,A,2,25.025099,7.488587,23.439554,7.944099,0.609999,-0.025951,3.5073,0.018834,3.4915,0.013927,25.05731,7.549224,3.4744,1.665252,0.068662,-1.617757,0.394875,-0.032212,-0.060637
97,20.384,A,2,25.443929,8.267118,23.780509,7.864184,0.607748,-0.043037,3.6065,0.017974,3.5918,0.012952,25.405595,7.563957,3.5765,1.652586,0.704205,-1.625086,0.300227,0.038334,0.703161
98,20.63,A,2,26.117983,7.961502,24.135139,7.935537,0.610236,-0.027751,3.7001,0.016802,3.6837,0.018796,25.82001,7.579192,3.6874,1.722142,0.484715,-1.684871,0.356345,0.297974,0.38231
99,20.821,A,2,26.543497,8.614783,24.546832,7.941372,0.623255,-0.028324,3.7968,0.017121,3.7769,0.008142,26.095778,7.589642,3.7615,1.588379,1.118645,-1.548946,0.351729,0.44772,1.02514
100,21.036,A,2,26.878411,8.411919,24.962168,8.062585,0.636914,-0.005628,3.8879,0.016502,3.8776,0.016911,26.511077,7.608846,3.8814,1.614001,0.883097,-1.548909,0.453738,0.367334,0.803073
101,21.248,A,2,26.402378,8.081679,25.364406,8.128479,0.645679,0.003244,3.9896,0.017278,3.9781,0.010047,26.858567,7.629283,3.9822,1.575346,0.642472,-1.494161,0.499196,-0.456189,0.452396
102,21.483,A,2,26.840179,7.428521,25.598448,8.123963,0.633672,-0.001163,4.0576,0.0159,4.0814,0.016192,27.211008,7.650484,4.0854,1.680634,0.432182,-1.61256,0.473479,-0.370829,-0.221963
103,21.707,A,2,28.256132,8.532889,25.876681,8.004535,0.617075,-0.030239,4.1587,0.017311,4.1773,0.020437,27.567045,7.670311,4.181,1.723089,1.10403,-1.690364,0.334224,0.689088,0.862578
104,21.921,A,2,27.799105,8.025387,26.36821,8.100115,0.634565,-0.013248,3.8836,-0.043927,3.834,-0.12311,27.849836,7.68767,3.9553,1.537962,0.341506,-1.481626,0.412445,-0.050731,0.337717
105,22.141,A,2,28.114082,8.454577,26.670794,8.089038,0.637433,-0.018512,3.6134,-0.046614,3.6503,0.046502,28.259797,7.709759,3.6627,1.633642,0.758938,-1.589004,0.379279,-0.145715,0.744818
106,22.369,A,2,27.965857,8.631548,26.997727,8.15691,0.617357,-0.00664,3.9799,0.026566,3.9781,-0.013974,28.528852,7.722499,3.984,1.591558,1.069268,-1.531125,0.43441,-0.562995,0.909049
107,22.532,A,2,28.557306,8.106003,27.229103,8.244348,0.593931,0.008678,3.4789,-0.059362,3.437,-0.081231,28.915316,7.751673,3.421,1.756713,0.503707,-1.686212,0.492675,-0.35801,0.35433
108,22.701,A,2,28.820945,8.519167,27.524584,8.224186,0.584278,-0.000314,3.4161,-0.016143,3.4216,-0.01285,29.236407,7.774891,3.4198,1.769803,0.852382,-1.711823,0.449294,-0.415461,0.744276
109,22.913,A,2,29.897761,8.700894,27.809088,8.27954,0.575983,0.007367,2.9368,-0.072495,2.9157,-0.108084,29.489431,7.796831,3.02,1.748302,0.992,-1.680343,0.482709,0.40833,0.904064
110,23.15,A,2,28.953829,8.876585,28.235846,8.357788,0.596708,0.017085,2.5911,-0.061929,2.5742,-0.083159,29.807031,7.822199,2.6496,1.659963,1.356349,-1.571185,0.535589,-0.853202,1.054386
111,23.373,A,2,29.840106,7.950011,28.420907,8.453975,0.566334,0.032587,2.0506,-0.083979,2.0295,-0.078574,30.123042,7.847407,2.1069,1.806983,0.300966,-1.702135,0.606568,-0.282937,0.102604
112,23.581,A,2,30.708665,9.028971,28.727635,8.368999,0.562058,0.008507,1.4654,-0.097158,1.4267,-0.118626,30.497818,7.877589,1.4012,1.837126,1.170528,-1.770184,0.49141,0.210846,1.151382
113,23.823,A,2,30.678007,9.078195,29.122309,8.487353,0.592518,0.028577,0.9282,-0.109483,0.7605,-0.125636,30.742193,7.899257,0.8713,1.723335,1.180683,-1.619884,0.588096,-0.064185,1.178937
114,24.009,A,2,31.277031,8.119821,29.464699,8.596036,0.581496,0.0443,0.0552,-0.122348,0.0329,-0.131204,31.039551,7.928874,0.1534,1.710341,0.304725,-1.574853,0.667162,0.23748,0.190947
115,24.255,A,2,31.018149,8.848779,29.843073,8.514997,0.590524,0.020673,-0.7317,-0.133077,-0.7567,-0.145873,31.327648,7.960816,-0.626,1.584639,0.940355,-1.484576,0.55418,-0.309499,0.887962
116,24.488,A,2,31.265052,8.022479,30.109058,8.575087,0.576531,0.029749,-1.5954,-0.145769,-1.6122,-0.156295,31.608107,7.993615,-1.4707,1.607873,0.344267,-1.499048,0.581471,-0.343054,0.028863
117,24.704,A,2,32.000827,9.00678,30.370239,8.477442,0.562661,0.006391,-2.5276,-0.157488,-2.536,-0.170129,31.883856,8.025946,-2.3836,1.57952,0.987784,-1.513617,0.451496,0.116971,0.980834
118,24.929,A,2,32.036929,8.846829,30.714664,8.569153,0.56753,0.024858,-3.519,-0.168645,-3.5239,-0.171394,32.157939,8.057651,-3.3619,1.531233,0.798402,-1.443274,0.511502,-0.12101,0.789178
119,25.178,A,2,32.28286,7.547738,31.004612,8.616894,0.560636,0.033093,-4.5659,-0.178737,-4.5661,-0.193084,32.432233,8.089752,-4.3961,1.521834,0.56222,-1.427621,0.527142,-0.149372,-0.542014
120,25.406,A,2,33.133646,9.058428,31.285829,8.424762,0.55397,-0.00746,-5.6534,-0.186145,-5.6532,-0.19892,32.706685,8.123502,-5.4764,1.452443,1.027805,-1.420856,0.301261,0.426961,0.934927
121,25.608,A,2,32.267762,8.246613,31.667764,8.530679,0.566474,0.018943,-6.7817,-0.193768,-6.7828,-0.200178,32.979363,8.159357,-6.5991,1.363148,0.716931,-1.311599,0.371322,-0.711601,0.087256
122,25.85,A,2,32.997989,9.00973,31.828725,8.474864,0.534278,0.008154,-7.9663,-0.20271,-7.9594,-0.201761,33.247307,8.196679,-7.7678,1.4456,0.850418,-1.418582,0.278185,-0.249318,0.813051
123,26.089,A,2,33.030391,9.008636,32.087873,8.562914,0.523582,0.029831,-9.2042,-0.212279,-9.1884,-0.221886,33.50798,8.234368,-8.9881,1.457617,0.909716,-1.420107,0.328547,-0.477589,0.774268
124,26.365,A,2,33.372489,7.783853,32.305782,8.63627,0.505644,0.046188,-10.4854,-0.219708,-10.4703,-0.232286,33.760537,8.271886,-10.2618,1.499695,0.623504,-1.454755,0.364384,-0.388048,-0.488033
125,26.589,A,2,33.532213,9.404341,32.543897,8.479304,0.498817,0.015529,-11.8185,-0.22787,-11.7994,-0.232364,34.006225,8.30971,-11.584,1.472129,1.192855,-1.462328,0.169594,-0.474011,1.094631
